,sentiment,occurences,sentimentsSummary,sentimentEdges,score
battery life,"[0.6, 0.25, 0.525, 0.06666666666666667, 0.3408333333333333]",5,[0.25   0.3408 0.525 ],0.525,1.5384663110304893
call quality,"[0.0, 0.0, -0.09999999999999999, -0.09999999999999999]",4,[-0.1  -0.05  0.  ],-0.09999999999999999,1.407865372615836
connectivity issues,"[0.0, -0.3]",2,[-0.225 -0.15  -0.075],-0.22499999999999998,0.7341492719637585
dash charge,"[-1.0, 0.0, 0.0, 0.0]",4,[-0.25  0.    0.  ],-0.25,0.8428724898590435
front camera,"[0.7, 0.0, 0.7]",3,[0.35 0.7  0.7 ],0.7,0.9129628718180152
grey backgrounds,"[0.14375, 0.0]",2,[0.0359 0.0719 0.1078],0.10781249999999999,0.6678455830465702
hardware issue,"[0.20666666666666664, 0.20666666666666664, 0.0]",3,[0.1033 0.2067 0.2067],0.20666666666666664,1.4280672434410118
low light,"[0.17500000000000002, 0.050000000000000044, 0.3333333333333333, 0.225]",4,[0.1438 0.2    0.2521],0.2520833333333333,1.5496596605467337
low light camera,"[0.12708333333333333, 0.325]",2,[0.1766 0.226  0.2755],0.2755208333333333,0.7748298302733668
portrait mode,"[0.17500000000000002, 0.0]",2,[0.0438 0.0875 0.1312],0.13125,0.6467577171418235
thanks,"[0.2, 0.2, 0.2]",3,[0.2 0.2 0.2],0.2,0.6496710867101825
time,"[0.43333333333333335, 1.0]",2,[0.575  0.7167 0.8583],0.8583333333333334,0.6115754562664989
