,sentiment,occurences,sentimentsSummary,sentimentEdges,score
16:9 ratio,"[0.0, 0.4535714285714286, 0.21212121212121213]",3,[0.1061 0.2121 0.3328],0.3328463203463204,0.7244719492700041
3.5 mm jack,"[0.1375, 0.22500000000000003, 0.0, 0.4535714285714286]",4,[0.1031 0.1813 0.2821],0.28214285714285714,1.3043650063813481
4000 mAh battery,"[0.95, 0.4535714285714286]",2,[0.5777 0.7018 0.8259],0.8258928571428571,0.8656319968245754
4000mAh battery,"[0.75, 0.5]",2,[0.5625 0.625  0.6875],0.6875,0.6625813755464813
Chinese version,"[0.0, 0.16666666666666666, 0.0]",3,[0.     0.     0.0833],0.08333333333333333,1.1505484688575514
PRO settings,"[0.325, 0.675, 0.21666666666666667]",3,[0.2708 0.325  0.5   ],0.5,0.8815376911692204
Thanks,"[0.31250000000000006, 0.2, -0.18333333333333335, 0.2]",4,[0.1042 0.2    0.2281],0.22812500000000002,0.8197936372811127
audio playback,"[0.07500000000000001, 0.07500000000000001]",2,[0.075 0.075 0.075],0.07500000000000001,0.7026756301343742
audio quality,"[0.0, 0.5, 0.1625, 0.25]",4,[0.1219 0.2062 0.3125],0.3125,1.3026440363183591
battery,"[0.0, 0.0, -0.25, -0.1]",4,[-0.1375 -0.05    0.    ],-0.1375,1.3251627510929627
battery problem,"[0.375, 0.6]",2,[0.4312 0.4875 0.5438],0.54375,1.0111672250542707
battery setting,"[0.0, -0.16666666666666666]",2,[-0.125  -0.0833 -0.0417],-0.125,0.8224848075955877
build quality,"[0.3, 0.0, 0.0, 0.08333333333333333]",4,[0.     0.0417 0.1375],0.1375,1.5286299539426733
buy,"[0.5, 0.0]",2,[0.125 0.25  0.375],0.375,0.6280937270359803
course,"[0.0, -0.2, 0.0]",3,[-0.1  0.   0. ],-0.1,0.7598932078094787
daily use,"[0.2, 0.3]",2,[0.225 0.25  0.275],0.27499999999999997,0.9168340478509647
deal breaker,"[0.15, 0.0]",2,[0.0375 0.075  0.1125],0.11249999999999999,0.6570090840347022
display,"[0.0, 0.5, 0.0, 0.0]",4,[0.    0.    0.125],0.125,0.7771129458439365
faulty device,"[0.3444444444444445, 0.0]",2,[0.0861 0.1722 0.2583],0.25833333333333336,0.7998922922092424
fingerprint sensor,"[0.4270833333333333, -0.15000000000000002, 0.0, 0.125, 0.0, 0.0]",6,[0.     0.     0.0938],0.09375,2.164806079061399
frame panel,"[0.1, -0.07083333333333333]",2,[-0.0281  0.0146  0.0573],0.05729166666666668,0.6059777742870086
front camera,"[0.1, -0.4375, -0.0625, -0.2]",4,[-0.2594 -0.1312 -0.0219],-0.259375,1.1520308794720606
future proof,"[0.35714285714285715, 0.3333333333333333]",2,[0.3393 0.3452 0.3512],0.35119047619047616,0.8275285073814969
games,"[0.0, 0.0, 0.2]",3,[0.  0.  0.1],0.1,0.9305258235033047
headphone jack,"[0.0, 0.0, -0.08035714285714286, 0.0, 0.35714285714285715, 0.1625, 0.0, 0.0, 0.0, 0.0, 0.5]",11,[0.     0.     0.0812],0.08125,2.539474847128527
heating issue,"[0.15, 0.0, 0.6, 0.5333333333333333, 0.0, -0.16666666666666666, 0.0]",7,[0.     0.     0.3417],0.3416666666666667,2.0926936981781643
heating issues,"[0.0, 0.0, -0.0875]",3,[-0.0438  0.      0.    ],-0.04375,1.1300038276932116
heavy gaming,"[0.024999999999999994, 0.2753246753246753]",2,[0.0876 0.1502 0.2127],0.21274350649350648,0.702900660314409
heavy user,"[0.257, -0.125]",2,[-0.0295  0.066   0.1615],0.1615,0.7033507713017434
home button,"[-0.4, 0.0, 0.0]",3,[-0.2  0.   0. ],-0.2,1.3334044061936707
little bit,"[0.13749999999999998, 0.15892857142857147, -0.1875]",3,[-0.025   0.1375  0.1482],0.14821428571428574,1.2733213669389565
little push,"[0.00416666666666667, 0.00416666666666667]",2,[0.0042 0.0042 0.0042],0.00416666666666667,0.6531739348221789
music player,"[0.00416666666666667, 0.00416666666666667, 0.00416666666666667, 0.00416666666666667]",4,[0.0042 0.0042 0.0042],0.00416666666666667,1.3756614277649075
other country,"[-0.125, -0.125]",2,[-0.125 -0.125 -0.125],-0.125,0.857730119276531
other flagship phones,"[0.037500000000000006, 0.2916666666666667]",2,[0.101  0.1646 0.2281],0.228125,1.0558510476313108
other flagships,"[0.23750000000000004, 0.20833333333333334]",2,[0.2156 0.2229 0.2302],0.23020833333333338,0.8828199807681473
play store,"[0.5, 0.0, 0.0]",3,[0.   0.   0.25],0.25,0.6106623515788433
playing games,"[-0.0875, 0.0]",2,[-0.0656 -0.0438 -0.0219],-0.06562499999999999,0.7915465524675106
pocket,"[0.0, 0.0, 0.4]",3,[0.  0.  0.2],0.2,0.7453519736808663
