,sentiment,occurences,sentimentsSummary,sentimentEdges,score
1 GB,"[-0.375, 0.4, 0.4, 0.25, 0.0, 0.25, 0.0, 0.0]",8,[0.     0.125  0.2875],0.2875,1.6231718627633298
1 gb,"[0.0, 0.0, 0.16666666666666666, 0.0, -0.03035714285714286, 0.20000000000000004, 0.4, 0.1787878787878788, -0.07272727272727272, 0.4833333333333334]",10,[0.     0.0833 0.1947],0.19469696969696973,1.7973534045813868
1080p display,"[0.5, 0.5, 0.0, 0.0]",4,[0.   0.25 0.5 ],0.5,0.7771129458439365
128 GB card,"[0.0, 0.14285714285714285, 0.5]",3,[0.0714 0.1429 0.3214],0.3214285714285714,1.1950228862023284
128 GB model,"[0.0, 0.35, 0.0, 0.2]",4,[0.     0.1    0.2375],0.23750000000000002,1.5709819544557633
128 GB models,"[-0.16666666666666666, -0.2]",2,[-0.1917 -0.1833 -0.175 ],-0.19166666666666668,0.8732922490707408
128 GB version,"[-0.09375, 0.2, 0.4, 0.0, 0.0]",5,[0.  0.  0.2],0.2,1.8112977304122269
128 gb,"[-0.4, 0.0, 0.45, 0.0, 0.0, 0.11111111111111112, 0.0, 0.1875, 0.275, -0.25, -0.175, 0.0, 0.26300505050505046, 0.0, 0.0, 0.45, -0.25, 0.0, 0.525, 0.2, 0.3333333333333333, 0.12083333333333335, 0.0]",23,[0.     0.     0.2315],0.23150252525252524,2.4475061621794647
128 gb card,"[0.0, -0.325]",2,[-0.2438 -0.1625 -0.0812],-0.24375000000000002,0.7539754951038868
128 gb microsd card,"[0.25, -0.125]",2,[-0.0312  0.0625  0.1562],0.15625,0.7539754951038868
128 gb model,"[0.25, 0.5]",2,[0.3125 0.375  0.4375],0.4375,0.7854909772278816
128 gb models,"[0.1875, 0.0]",2,[0.0469 0.0938 0.1406],0.140625,0.8732922490707408
128 gb storage,"[-0.4, 0.0]",2,[-0.3 -0.2 -0.1],-0.30000000000000004,0.7734978421270414
15 GB free space,"[0.4, 0.4]",2,[0.4 0.4 0.4],0.4,0.9757078765828733
16 GB,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2520833333333333, 0.4, 0.0, 0.35, -0.5, 0.0]",11,[0.    0.    0.126],0.12604166666666666,1.871750688175288
16 GB internal memory,"[0.3, 0.35]",2,[0.3125 0.325  0.3375],0.33749999999999997,0.9241426915677622
16 GB version,"[0.2, 0.0]",2,[0.05 0.1  0.15],0.15000000000000002,0.7800834721800864
16 MP,"[0.0, 0.0, 0.875, 0.0]",4,[0.     0.     0.2188],0.21875,1.007226617993214
16 gb,"[-0.52, 0.0, 0.0, 0.5, 0.05092592592592593, 0.078125, 0.0, 0.0, 0.5]",9,[0.     0.     0.0781],0.078125,1.7151110231370565
16 megapixels,"[-0.1875, 0.0, 0.5966666666666666]",3,[-0.0938  0.      0.2983],0.2983333333333333,0.6544030002734925
16 mp,"[0.1625, 0.03409090909090909, 0.03409090909090909, 0.0, 0.5]",5,[0.0341 0.0341 0.1625],0.1625,1.169353891118412
20 min,"[0.025000000000000022, -0.16666666666666666, 0.375]",3,[-0.0708  0.025   0.2   ],0.2,0.8338067744123265
200 gb,"[0.0, 0.0, 0.15625]",3,[0.     0.     0.0781],0.078125,0.8575555115685283
2014 flagship smartphone,"[0.25, 0.0]",2,[0.0625 0.125  0.1875],0.1875,0.7920693255425333
2550 battery,"[0.17333333333333334, -0.25, 0.2619047619047619]",3,[-0.0383  0.1733  0.2176],0.21761904761904763,1.0501666339174147
2550 mAh,"[0.0, -0.26923076923076916, 0.254, 0.55, -0.42777777777777776, 0.3, -0.9099999999999998]",7,[-0.3485  0.      0.277 ],-0.3485042735042735,1.2338649347314614
2550 mah battery,"[0.625, 0.0, 0.03409090909090909, 0.03409090909090909, 0.0]",5,[0.     0.0341 0.0341],0.03409090909090909,2.0099352532604295
2550mAh battery,"[-0.8, 0.4333333333333333, 0.24000000000000002]",3,[-0.28    0.24    0.3367],0.33666666666666667,1.0501666339174147
2550mah battery,"[-0.1, 0.0]",2,[-0.075 -0.05  -0.025],-0.07500000000000001,0.6625813755464813
2600mah battery,"[-0.19444444444444445, 0.0]",2,[-0.1458 -0.0972 -0.0486],-0.14583333333333334,0.6625813755464813
2k display,"[0.7, -0.46249999999999997, 0.0, -0.9, -0.3, 0.0, -0.16666666666666666, -0.08]",8,[-0.3406 -0.1233  0.    ],-0.34062499999999996,1.1656694187659047
3.5 mm jack,"[0.3186363636363636, 0.0, 0.0]",3,[0.     0.     0.1593],0.1593181818181818,1.0336848111836743
3.My family member,"[0.08333333333333333, 0.08333333333333333]",2,[0.0833 0.0833 0.0833],0.08333333333333333,0.7523858033498311
3000 mAh,"[-0.39, 0.35, 0.5]",3,[-0.02   0.35   0.425],0.425,0.6966093375435327
3000 mAh battery,"[0.13333333333333333, 0.0, 0.0]",3,[0.     0.     0.0667],0.06666666666666667,1.371994254391327
3000 mah,"[0.75, 0.0, 0.0]",3,[0.    0.    0.375],0.375,0.6966093375435327
3000mah battery,"[0.625, 0.2]",2,[0.3062 0.4125 0.5188],0.51875,0.6625813755464813
32 GB internal memory,"[0.13333333333333333, 0.0]",2,[0.0333 0.0667 0.1   ],0.1,0.9241426915677622
32 GB memory,"[0.0, 0.4166666666666667]",2,[0.1042 0.2083 0.3125],0.3125,0.7702911371396015
32 GB model,"[0.7, -0.4, 0.26666666666666666, 0.0, 0.35]",5,[0.     0.2667 0.35  ],0.35,1.8238535683059478
32 GB version,"[0.1, 0.8, 0.0, 0.2333333333333333, 0.35, 0.35, 0.4, 0.0, 0.24166666666666667]",9,[0.1    0.2417 0.35  ],0.35,2.472806101675585
32 bit,"[0.0, 0.5, 0.0]",3,[0.   0.   0.25],0.25,1.031619516508908
32 gb,"[0.0, 0.5, 0.22916666666666666, -0.4, 0.06666666666666667, 0.33999999999999997, -0.325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, -0.16666666666666666, 0.016666666666666677, 0.13636363636363635, 0.35, 0.0, 0.0, 0.02500000000000001, 0.0, 0.0, 0.2619047619047619, 0.3333333333333333, 0.32142857142857145, -0.09999999999999999, 0.1, 0.0, 0.5, 0.0]",30,[0.     0.     0.2537],0.25372023809523814,2.654908916149915
32 gb model,"[0.0, 0.0, -0.25]",3,[-0.125  0.     0.   ],-0.125,1.2449737435610082
4.7 inch,"[1.0, 0.2333333333333333, 0.0]",3,[0.1167 0.2333 0.6167],0.6166666666666667,0.6467263787225664
