,sentiment,occurences,sentimentsSummary,sentimentEdges,score
000 car,"[0.0, 0.5, 0.5, 0.0]",4,[0.   0.25 0.5 ],0.5,1.2525799987780444
1 thing,"[0.5, -0.4, -0.4]",3,[-0.4  -0.4   0.05],-0.4,0.7602208445337414
10.500 mAh battery,"[0.08333333333333333, 0.0, -0.05]",3,[-0.025   0.      0.0417],0.041666666666666664,1.371994254391327
1080p display,"[0.0, 0.0, 0.7, 0.0]",4,[0.    0.    0.175],0.175,0.7771129458439365
128 gb,"[0.0, 0.0, 0.2]",3,[0.  0.  0.1],0.1,0.8575555115685283
128 gb storage,"[-0.09999999999999999, 0.19166666666666665, 0.0]",3,[-0.05    0.      0.0958],0.09583333333333333,1.2259650741600938
16:9 aspect ratio,"[0.0, 0.024999999999999994, 0.30833333333333335, -0.20833333333333334]",4,[-0.0521  0.0125  0.0958],0.09583333333333333,1.2400354402234737
18:9 screens,"[0.1076388888888889, 0.1076388888888889, -0.2, 0.0]",4,[-0.05    0.0538  0.1076],0.1076388888888889,0.7682451855929147
20 MP camera,"[1.0, 0.2125, 0.0]",3,[0.1062 0.2125 0.6062],0.60625,0.7982082096237185
200 GB,"[0.0, 0.0, 0.1]",3,[0.   0.   0.05],0.05,0.8575555115685283
2018 flagship phones,"[0.23166666666666666, -0.0625]",2,[0.011  0.0846 0.1581],0.158125,0.783476375854106
256 GB,"[0.0, 0.1, 0.22857142857142856, 0.0]",4,[0.     0.05   0.1321],0.13214285714285715,1.0821145751755532
256 gb,"[0.8, 0.5, 0.0, 0.0]",4,[0.    0.25  0.575],0.575,1.0821145751755532
2k screens,"[-0.3166666666666666, -0.3166666666666666, 0.16666666666666666]",3,[-0.3167 -0.3167 -0.075 ],-0.3166666666666666,0.6088199052621674
3.5 mm audio jack,"[0.16, 0.0]",2,[0.04 0.08 0.12],0.12,0.8556344769402672
3.5 mm headphone jack,"[0.0, 0.3]",2,[0.075 0.15  0.225],0.22499999999999998,0.8993171664068812
3000mAh battery,"[-0.16666666666666666, -0.16666666666666666]",2,[-0.1667 -0.1667 -0.1667],-0.16666666666666666,0.6625813755464813
32 bit,"[0.3171428571428571, 0.0]",2,[0.0793 0.1586 0.2379],0.23785714285714282,0.6508794473304713
3200 mAh,"[0.2888888888888889, 0.0, 0.5]",3,[0.1444 0.2889 0.3944],0.3944444444444445,0.6966093375435327
3200 mAh battery,"[0.06111111111111111, 0.0]",2,[0.0153 0.0306 0.0458],0.04583333333333333,0.8656319968245754
3200 mah,"[0.13333333333333333, 0.0, 0.0]",3,[0.     0.     0.0667],0.06666666666666667,0.6966093375435327
3200mAh battery,"[0.3, -0.008333333333333331, 0.8, -0.125]",4,[-0.0375  0.1458  0.425 ],0.425,1.3251627510929627
3500mah battery,"[0.0, 0.11000000000000001]",2,[0.0275 0.055  0.0825],0.08250000000000002,0.6625813755464813
3rd party manufacturers,"[-0.041666666666666664, 0.125]",2,[0.     0.0417 0.0833],0.08333333333333333,0.6056875743938724
4000 battery,"[0.2125, 0.0, 0.0]",3,[0.     0.     0.1062],0.10625,1.0501666339174147
4000 mAh battery,"[0.0, 1.0, -0.16666666666666666]",3,[-0.0833  0.      0.5   ],0.5,1.371994254391327
4000 mah,"[0.0, -0.09999999999999999, 0.5]",3,[-0.05  0.    0.25],0.25,0.6966093375435327
4000mAh battery,"[-0.3, 0.0, 0.0, -0.3, -0.16666666666666666, 0.5, 0.0, 0.0, 0.0, 0.1, 0.0, 0.2857142857142857]",12,[-0.0417  0.      0.025 ],-0.041666666666666664,2.375329385010377
4000mah battery,"[0.2809523809523809, -0.11666666666666665, 0.0, 0.0, 0.1, 0.22196969696969696]",6,[0.     0.05   0.1915],0.19147727272727272,1.7127480094638958
6000 maH battery,"[0.0, -0.16666666666666666]",2,[-0.125  -0.0833 -0.0417],-0.125,0.8656319968245754
