,sentiment,occurences,sentimentsSummary,sentimentEdges,score
series phones,"[0.11249999999999999, 0.23198051948051948, 0.0]",3,[0.0562 0.1125 0.1722],0.17224025974025975,1.1444343970568682
service,"[0.0, 0.0, -1.0, 0.0]",4,[-0.25  0.    0.  ],-0.25,1.0476189101828037
service center,"[-0.1, -0.1, -0.1, -0.1, -0.03333333333333333, -0.1, -0.1, -0.05, -0.2, -0.032857142857142856, -0.55, -0.05]",12,[-0.1  -0.1  -0.05],-0.1,2.4574610909403836
service centre,"[0.0, -0.08958333333333335, -1.0, 0.0, 0.15, 0.0, 0.15, 0.375, 0.275, 0.04545454545454545, 0.19, 0.0]",12,[0.     0.0227 0.16  ],0.15999999999999998,2.751601005603795
settings,"[0.0, 0.5, 0.0]",3,[0.   0.   0.25],0.25,0.8815376911692204
side,"[0.25, 0.45000000000000007, 0.35000000000000003, 0.0, 0.0]",5,[0.   0.25 0.35],0.35000000000000003,0.8938143312245937
sim card,"[0.04545454545454545, 0.0, 0.11914141414141415]",3,[0.0227 0.0455 0.0823],0.0822979797979798,0.6364762053324088
single sim version,"[-0.03571428571428571, 0.08835978835978836]",2,[-0.0047  0.0263  0.0573],0.057341269841269846,0.7268981269023106
site,"[0.3666666666666667, 0.30000000000000004, 0.0, 0.0, 0.0, 1.0, 0.14285714285714285]",7,[0.     0.1429 0.3333],0.33333333333333337,1.13250075899623
size,"[0.0, -0.041666666666666664, 0.0, 0.0, 0.0, 0.5, 0.025]",7,[0.     0.     0.0125],0.0125,0.9634855473590058
slow compare,"[-0.21250000000000002, -0.30000000000000004]",2,[-0.2781 -0.2563 -0.2344],-0.27812500000000007,0.7733125650035199
slow updates,"[-9.25185853854297e-18, 0.09999999999999998]",2,[0.025 0.05  0.075],0.07499999999999998,0.8644624965439284
small battery,"[-0.25, -0.125, -0.25, -0.25]",4,[-0.25   -0.25   -0.2188],-0.25,1.8056408334679246
small hands,"[0.32999999999999996, -0.25]",2,[-0.105  0.04   0.185],0.18499999999999997,0.7779724136716533
smart TV,"[0.21428571428571427, 0.21428571428571427, 0.21428571428571427]",3,[0.2143 0.2143 0.2143],0.21428571428571427,0.8615961828905904
smart phones,"[0.32857142857142857, 0.6071428571428571, 0.0880952380952381]",3,[0.2083 0.3286 0.4679],0.46785714285714286,0.9014533608730662
smartphone,"[0.0, 0.25, 0.0, 1.0, 0.0, -0.25, 0.0, 0.0, 0.3595238095238095, 0.2, 0.0, 0.0, 0.0, 0.0, 1.0, 0.42500000000000004, 1.0, 1.0]",18,[0.     0.     0.4086],0.40863095238095243,2.4203947152889462
smartphone camera,"[0.5, 1.0, 1.0, 0.375, 1.0, 0.5, 0.34375, 0.5, 0.5125, 1.0, 0.15, 0.35833333333333334, 0.0]",13,[0.3583 0.5    1.    ],1.0,2.1478862893064252
smartphone cameras,"[0.2, 0.2744444444444445, 0.5, 0.0]",4,[0.15   0.2372 0.3308],0.33083333333333337,1.527552710217989
smartphones,"[0.0, 0.0, 0.26666666666666666, -0.0625, 0.4583333333333333, 0.0, 0.0, 0.0, 0.0, 0.25, -0.5, 0.15, 1.0, 0.0, 0.0, 0.5, 0.10208333333333333]",17,[0.   0.   0.25],0.25,2.045064117117901
snapdragon 810,"[0.0, 0.0, 0.0, 0.7, -0.4, 0.6, 0.6, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0]",13,[0.  0.  0.2],0.2,1.8672732939763448
software,"[0.0, 0.0, 0.5, -0.4, 0.0, 0.0, 0.2, 0.5, 1.0]",9,[0.  0.  0.5],0.5,2.0349364347887477
software optimisation,"[0.16666666666666669, 0.0]",2,[0.0417 0.0833 0.125 ],0.125,0.7765931998138842
software stabilisation,"[0.0, 0.7000000000000001]",2,[0.175 0.35  0.525],0.525,0.7774509804743599
software update,"[0.0, 0.00416666666666667, -0.0451388888888889, 0.2622474747474748, 0.5, 0.0, -0.6, -0.6, 0.625, 0.0]",10,[-0.0339  0.      0.1977],0.19772727272727275,3.2225339939459245
solution,"[0.016969696969696968, -0.05, 0.22916666666666666]",3,[-0.0165  0.017   0.1231],0.12306818181818181,0.7157435865322633
something,"[0.0, 0.0, -0.25, 0.19523809523809524, 0.1, 0.0, 0.0]",7,[0.   0.   0.05],0.05,1.8818603311532962
sound issues,"[0.15, 0.25]",2,[0.175 0.2   0.225],0.225,0.7012570455572861
sound quality,"[0.11607142857142858, 0.5, 0.5, 0.23198051948051948]",4,[0.203 0.366 0.5  ],0.5,1.1958667113990513
speaker sound,"[0.1375, 0.38749999999999996]",2,[0.2    0.2625 0.325 ],0.32499999999999996,0.7119139940810352
speaker sound output,"[0.11666666666666668, 0.45]",2,[0.2    0.2833 0.3667],0.3666666666666667,0.9492213124594927
special shortcut,"[-0.17857142857142858, -0.17857142857142858]",2,[-0.1786 -0.1786 -0.1786],-0.17857142857142858,0.7832794069963683
specs,"[0.5, 0.0, 0.0, 0.0, 0.4]",5,[0.  0.  0.4],0.4,1.0695527519477637
stamina mode,"[-1.0, 0.0, -0.5, 0.21666666666666667, 0.0, -0.125, 0.0, 0.5]",8,[-0.2188  0.      0.0542],-0.21875,1.7464523555559692
steady shot,"[-0.1708333333333333, 0.1111111111111111, 0.1111111111111111, 0.5555555555555556, 0.27777777777777773, 0.25555555555555554]",6,[0.1111 0.1833 0.2722],0.2722222222222222,1.8674532236498784
stereo front facing speakers,"[0.605, 0.27777777777777773]",2,[0.3596 0.4414 0.5232],0.5231944444444444,1.0736463925111752
stereo speaker,"[0.0, 0.25, 0.3558333333333334, 0.4, 0.0, 0.0, 0.0]",7,[0.     0.     0.3029],0.3029166666666667,2.0614948240563282
