,sentiment,occurences,sentimentsSummary,sentimentEdges,score
1.premium product testing,"[0.09375, 0.0]",2,[0.0234 0.0469 0.0703],0.0703125,0.6785514054520914
16:9 aspect ratio,"[0.025, 0.25, 0.0]",3,[0.0125 0.025  0.1375],0.1375,0.9827048361597285
18:9 aspect ratio,"[-0.14583333333333331, -0.6999999999999998]",2,[-0.5615 -0.4229 -0.2844],-0.5614583333333333,0.6200177201117368
2016 flagship,"[0.0, 0.5, -0.16666666666666666]",3,[-0.0833  0.      0.25  ],0.25,0.6608533812077912
2017 flagship,"[0.45, -0.9099999999999998, 0.1, -0.15, 0.0, 0.24500000000000002]",6,[-0.1125  0.05    0.2088],0.20875000000000002,1.0778054421600873
2nd battery,"[0.35, -0.15625]",2,[-0.0297  0.0969  0.2234],0.22343749999999996,0.6625813755464813
32 gb,"[0.0, 0.375, 0.2, 0.0]",4,[0.     0.1    0.2438],0.24375000000000002,1.0821145751755532
3300 mAh battery,"[0.0, -0.35, 0.0]",3,[-0.175  0.     0.   ],-0.175,1.371994254391327
5.7 inch,"[-0.08666666666666667, -0.05466666666666666, 0.0, 0.0]",4,[-0.0627 -0.0273  0.    ],-0.06266666666666666,0.8160778295111797
64 GB storage,"[0.25, 0.0, 0.0]",3,[0.    0.    0.125],0.125,1.2259650741600938
64 gb,"[0.0, 0.0, 0.0, 0.33, 0.0, 0.02666666666666667, 0.18888888888888888, 0.2, -0.125, 0.09999999999999998]",10,[0.     0.0133 0.1667],0.16666666666666666,1.7973534045813868
Amoled display,"[-0.5, 0.5, 0.0]",3,[-0.25  0.    0.25],-0.25,0.6158474389937951
Asian market,"[0.0, 0.192]",2,[0.048 0.096 0.144],0.14400000000000002,0.6633804787332818
Beautiful device,"[0.85, 0.5833333333333334]",2,[0.65   0.7167 0.7833],0.7833333333333333,0.7640314246487482
Bluetooth speaker,"[0.21428571428571427, 0.48333333333333334]",2,[0.2815 0.3488 0.4161],0.41607142857142854,0.7721029102860046
Call dialer stucks,"[-0.6950000000000001, -0.6950000000000001]",2,[-0.695 -0.695 -0.695],-0.6950000000000001,0.8111603535327215
Cheap quality,"[0.4166666666666667, 0.4]",2,[0.4042 0.4083 0.4125],0.4125,0.7567478008103635
Front camera,"[1.0, 1.0, -0.9099999999999998, 0.14166666666666666]",4,[-0.1212  0.5708  1.    ],1.0,1.1520308794720606
G2,"[0.0, 1.0, 0.21666666666666667, 0.06818181818181818, 0.0, 0.15, 0.0, 0.0, 0.0]",9,[0.   0.   0.15],0.15,1.731109534273061
