,sentiment,occurences,sentimentsSummary,sentimentEdges,score
only real world area,"[0.2333333333333333, 0.2333333333333333]",2,[0.2333 0.2333 0.2333],0.2333333333333333,1.1278573407449421
only reason,"[0.35, 0.13809523809523808, 0.0]",3,[0.069  0.1381 0.244 ],0.244047619047619,1.3411314672639585
only thing,"[-0.125, 0.0, -0.4, 0.05]",4,[-0.1938 -0.0625  0.0125],-0.19375,1.741737159976901
only version,"[0.0, 0.1]",2,[0.025 0.05  0.075],0.07500000000000001,0.8510746521989577
operating system,"[0.34659090909090906, 0.0, 0.1]",3,[0.05   0.1    0.2233],0.22329545454545452,0.9912217065083236
opinion thread,"[0.0, 0.0, 0.3]",3,[0.   0.   0.15],0.15,0.9588612618504798
optimizing software,"[-0.2333333333333333, -0.2333333333333333]",2,[-0.2333 -0.2333 -0.2333],-0.2333333333333333,0.7878312265881882
original charger,"[0.375, 0.31666666666666665]",2,[0.3312 0.3458 0.3604],0.36041666666666666,0.8563935484033247
ota updates,"[0.5, 0.0]",2,[0.125 0.25  0.375],0.375,0.8488547139438171
other brand,"[-0.125, 0.125]",2,[-0.0625  0.      0.0625],-0.0625,0.8197195299417668
other brands,"[0.20833333333333331, -0.006249999999999999]",2,[0.0474 0.101  0.1547],0.1546875,0.8767516354195816
other complaints,"[0.078125, 0.46597222222222223]",2,[0.1751 0.272  0.369 ],0.3690104166666667,0.7873921511668126
other devices,"[0.09166666666666667, -0.125, 0.1875]",3,[-0.0167  0.0917  0.1396],0.13958333333333334,1.3505672109195326
other features,"[-0.125, 0.037500000000000006, -0.125]",3,[-0.125  -0.125  -0.0438],-0.125,1.3226727505507552
other flagships,"[0.13095238095238093, 0.13095238095238093]",2,[0.131 0.131 0.131],0.13095238095238093,0.8828199807681473
other hand,"[0.4375, 0.2875, -0.125, 0.037500000000000006]",4,[-0.0031  0.1625  0.325 ],0.32499999999999996,1.5517976956761717
other issues,"[-0.125, 0.09166666666666667]",2,[-0.0708 -0.0167  0.0375],-0.07083333333333333,0.8794403330514015
other party,"[-0.0625, -0.125]",2,[-0.1094 -0.0938 -0.0781],-0.109375,0.792578055338382
other phones,"[-0.041666666666666664, 0.09375, 0.037500000000000006, 0.1875]",4,[0.0177 0.0656 0.1172],0.1171875,1.8368780179234137
other side,"[-0.0625, -0.15625]",2,[-0.1328 -0.1094 -0.0859],-0.1328125,0.8133742885889161
other sites,"[-0.125, -0.125]",2,[-0.125 -0.125 -0.125],-0.125,0.9294504925746674
other user,"[0.13750000000000004, -0.0625]",2,[-0.0125  0.0375  0.0875],0.08750000000000002,0.7963118735167131
other way,"[-0.0625, -0.041666666666666664]",2,[-0.0573 -0.0521 -0.0469],-0.057291666666666664,0.7974176335415595
others,"[0.0, 0.041666666666666706]",2,[0.0104 0.0208 0.0313],0.03125000000000003,0.6220682846843032
others normal ones,"[-0.08333333333333333, -0.08333333333333333]",2,[-0.0833 -0.0833 -0.0833],-0.08333333333333333,1.0387401308408037
overheating,"[0.0, -0.16666666666666666, 0.26, 0.275, 0.0, 0.0, 0.1875, 0.0]",8,[0.     0.     0.2056],0.205625,1.2168903580822032
people listening,"[0.2833333333333333, 0.2833333333333333]",2,[0.2833 0.2833 0.2833],0.2833333333333333,0.6276351901181921
phones,"[-0.2, -0.3, 0.25, 0.0, -0.0625, 0.0, 0.0, -0.4666666666666666, 0.3571428571428571, 0.0, 0.125, 0.0, 0.2, 0.5, 0.0, 0.0, 0.0, 0.2833333333333334, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0]",25,[0.    0.    0.125],0.125,2.6412106076824475
picture quality,"[0.5, 0.85]",2,[0.5875 0.675  0.7625],0.7625,0.6370664333521909
play store,"[-0.08333333333333333, 0.0, 0.0, -0.125, 0.3333333333333333]",5,[-0.0833  0.      0.    ],-0.08333333333333333,0.8946041751623466
playing games,"[-0.2, 0.0]",2,[-0.15 -0.1  -0.05],-0.15000000000000002,0.7915465524675106
pocket,"[0.13333333333333333, 0.8, -0.2, 0.225]",4,[0.05   0.1792 0.3688],0.36875,0.9405294741569367
point,"[0.25, 0.0, 0.0, -0.2]",4,[-0.05    0.      0.0625],0.0625,0.8063368759359527
poor quality,"[-0.4, -0.4]",2,[-0.4 -0.4 -0.4],-0.4,0.6055167551866454
post,"[0.6, 0.5, 0.0, 0.2]",4,[0.15  0.35  0.525],0.525,0.978164509499875
power bank,"[-0.2666666666666666, 0.15, 0.43125, 0.0, 0.0]",5,[0.   0.   0.15],0.15,1.134514003436409
powerful hardware,"[0.4000000000000001, 0.4000000000000001, 0.4000000000000001]",3,[0.4 0.4 0.4],0.4000000000000001,1.2585796790636297
previous version,"[0.22747395833333336, 0.5444444444444444]",2,[0.3067 0.386  0.4652],0.4652018229166667,0.6896761631205786
