,sentiment,occurences,sentimentsSummary,sentimentEdges,score
removable battery,"[0.144047619047619, 0.0, 0.0, -0.025, -0.2916666666666667, -0.125, 0.0, 0.0, 0.0, -0.625, 0.014814814814814808, 0.0, 0.0]",13,[-0.025  0.     0.   ],-0.025,3.3490207030840797
removal battery,"[-0.1875, 0.0688888888888889]",2,[-0.1234 -0.0593  0.0048],-0.12340277777777778,0.8088330674675019
return,"[0.0, 0.13125, 0.25]",3,[0.0656 0.1312 0.1906],0.190625,0.6627993450416642
right side,"[0.07857142857142857, 0.14285714285714285, 0.14285714285714285]",3,[0.1107 0.1429 0.1429],0.14285714285714285,1.1940550715654712
right side speaker,"[0.028571428571428564, 0.09285714285714285, 0.09285714285714285]",3,[0.0607 0.0929 0.0929],0.09285714285714285,1.543002766003556
ring volume,"[-0.08009259259259259, 0.03253968253968253]",2,[-0.0519 -0.0238  0.0044],-0.051934523809523805,0.6351405769728419
safe mode,"[0.5, 0.2888888888888889]",2,[0.3417 0.3944 0.4472],0.44722222222222224,0.6673744344801571
said cheap Chinese quality,"[0.31999999999999995, 0.31999999999999995]",2,[0.32 0.32 0.32],0.31999999999999995,1.0984858812579992
sales service,"[-0.5, 0.44999999999999996, -0.018750000000000003, 0.0]",4,[-0.1391 -0.0094  0.1125],-0.1390625,1.3917506899914036
sales services,"[-0.5, 0.0]",2,[-0.375 -0.25  -0.125],-0.375,0.6386705043865728
same display,"[0.13272727272727272, 0.125]",2,[0.1269 0.1289 0.1308],0.13079545454545455,0.8227480804076339
same issues,"[0.0, 0.1, 0.0]",3,[0.   0.   0.05],0.05,1.4046134677997661
same price,"[0.0, 0.0, 0.07500000000000001, 0.0]",4,[0.     0.     0.0188],0.018750000000000003,1.8100398851348538
same problem,"[0.0, 0.0, 0.0, 0.01111111111111109, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.5, 0.1, 0.048051948051948054, 0.0, 0.0]",14,[0.     0.     0.0388],0.03881673881673881,3.8031114064954425
same specs,"[0.0, 0.05833333333333333]",2,[0.0146 0.0292 0.0438],0.04375,0.8622024535355892
same thing,"[0.1, 0.0, 0.022916666666666658, 0.0]",4,[0.     0.0115 0.0422],0.042187499999999996,1.7458397739401017
security patches,"[0.25, 0.25]",2,[0.25 0.25 0.25],0.25,0.8087825796135054
sense,"[0.4166666666666667, -0.5]",2,[-0.2708 -0.0417  0.1875],-0.2708333333333333,0.6114620314382921
serious issue,"[-0.11666666666666667, -0.3333333333333333]",2,[-0.2792 -0.225  -0.1708],-0.2791666666666667,0.8087959295523477
service,"[-0.25, 0.0, 0.0]",3,[-0.125  0.     0.   ],-0.125,0.8302183438430545
service center,"[-0.1, -0.1, -0.19583333333333336, -0.1, -0.1, 0.057142857142857134, -0.02121212121212122, -0.02121212121212122, 0.2, -0.1, -0.07333333333333336, -0.07333333333333336, -0.26666666666666666, 0.02916666666666667, 0.02916666666666667, 0.1905844155844156, 0.033333333333333326, -0.3, 6.938893903907228e-18, -0.1, -0.1, -0.1, -0.1]",23,[-0.1    -0.1     0.0146],-0.1,3.1008629789661892
service centers,"[-0.11041666666666668, 0.0, 0.0, 0.0]",4,[-0.0276  0.      0.    ],-0.02760416666666667,1.2762239116255336
