,sentiment,occurences,sentimentsSummary,sentimentEdges,score
1.1 mm additional thickness,"[0.27083333333333337, 0.27083333333333337]",2,[0.2708 0.2708 0.2708],0.27083333333333337,0.8600053628772735
12 megapixel,"[0.5, -0.2, 0.16999999999999998]",3,[-0.015  0.17   0.335],0.33499999999999996,0.6713682112739154
12 megapixels,"[0.0, 0.24993333333333334, 0.75]",3,[0.125  0.2499 0.5   ],0.49996666666666667,0.6544030002734925
12 mp,"[0.5833333333333334, 0.5833333333333334, 0.5, 0.5, 0.8, -0.15, 0.45, 0.0, 0.315, 0.0, 0.0, 0.16666666666666666, 0.0, 0.3, 0.0, 0.0, 0.0]",17,[0.     0.1667 0.5   ],0.5,2.058500686882756
12 mp camera,"[0.2, 0.0, -1.0, 1.0, 0.0, 0.0, 0.0]",7,[0.  0.  0.1],0.1,1.4138213018253414
128 gb,"[0.0, 0.6, 0.0]",3,[0.  0.  0.3],0.3,0.8575555115685283
16 GB internal memory,"[0.0, 0.3]",2,[0.075 0.15  0.225],0.22499999999999998,0.9241426915677622
16 MP,"[0.0, 0.0, 0.5]",3,[0.   0.   0.25],0.25,0.7982082096237185
16 MP camera,"[0.39999999999999997, 0.25, 0.13333333333333333]",3,[0.1917 0.25   0.325 ],0.32499999999999996,0.7982082096237185
16 mp,"[0.0, 0.0, 0.7]",3,[0.   0.   0.35],0.35,0.7982082096237185
256 GB,"[0.0, 0.35, 0.15000000000000002, 0.0, 0.0]",5,[0.   0.   0.15],0.15000000000000002,1.2562961169936098
2k display,"[0.0, 0.1, 0.175]",3,[0.05   0.1    0.1375],0.1375,0.6158474389937951
3000 mAh,"[0.0, 0.0, 0.0, -0.3]",4,[-0.075  0.     0.   ],-0.075,0.8790231153438345
3000 mAh battery,"[0.5, 0.0]",2,[0.125 0.25  0.375],0.375,0.8656319968245754
3000mah battery,"[0.8, 0.0, 0.06666666666666667, 0.0]",4,[0.     0.0333 0.25  ],0.25,1.3251627510929627
32 GB internal storage,"[0.0, -0.10000000000000002]",2,[-0.075 -0.05  -0.025],-0.07500000000000001,0.9267122728448928
32 gb,"[0.30000000000000004, 0.20000000000000004, 0.20000000000000004, -0.15, 0.0, -0.1, 0.5, 0.0, 0.35, 0.25, 0.5]",11,[0.    0.2   0.325],0.325,1.871750688175288
3600 battery,"[0.5, 0.0]",2,[0.125 0.25  0.375],0.375,0.6625813755464813
4.7 inch,"[0.4581818181818182, 0.75, 0.0]",3,[0.2291 0.4582 0.6041],0.6040909090909091,0.6467263787225664
4:3 aspect ratio,"[0.2, -0.5]",2,[-0.325 -0.15   0.025],-0.325,0.6200177201117368
5.1 inches,"[0.0, -0.1, 0.35, 0.7, 0.0, 0.0]",6,[0.     0.     0.2625],0.26249999999999996,1.24959601306039
64 GB,"[0.0, -0.15, 0.0]",3,[-0.075  0.     0.   ],-0.075,0.8575555115685283
64 gb,"[-0.3125, 0.0, 0.0, -0.8, 0.04999999999999999, 0.08]",6,[-0.2344  0.      0.0375],-0.234375,1.3986127991563049
64 gb variant,"[0.0, -0.5]",2,[-0.375 -0.25  -0.125],-0.375,0.7278449840516036
7.9 mm,"[-0.10000000000000002, -0.30000000000000004, -0.425]",3,[-0.3625 -0.3    -0.2   ],-0.36250000000000004,0.631192215413311
8.0 update,"[0.175, 0.0, 0.5, 0.0]",4,[0.     0.0875 0.2562],0.25625,1.2859881401163973
BEST hardware,"[0.4777777777777778, 0.1859848484848485]",2,[0.2589 0.3319 0.4048],0.40482954545454547,0.8339609052678062
BIG core,"[0.22, 0.0]",2,[0.055 0.11  0.165],0.165,0.6924260538380508
Battery draining,"[0.26, 0.26]",2,[0.26 0.26 0.26],0.26,0.8292282504851443
Big camera hole,"[-0.05, -0.05]",2,[-0.05 -0.05 -0.05],-0.05,0.7487890936844876
DSLR camera,"[0.0, 0.4, 0.05]",3,[0.025 0.05  0.225],0.225,0.7493800154952701
Device,"[-0.0625, 0.0, 0.2]",3,[-0.0312  0.      0.1   ],0.1,0.7792413242105017
Fast Charging,"[0.18333333333333335, 0.2]",2,[0.1875 0.1917 0.1958],0.19583333333333336,0.7746580018020589
Fast charging,"[0.2, 0.30833333333333335, 0.2, 0.19166666666666665, 0.2, 0.30000000000000004, 0.2]",7,[0.2  0.2  0.25],0.25,2.1747399542703185
Fast charging option,"[0.2, 0.2]",2,[0.2 0.2 0.2],0.2,0.9863415058447244
First price cut 100,"[0.25, 0.25]",2,[0.25 0.25 0.25],0.25,0.6890452572829343
First smartphone,"[0.04166666666666666, 0.04166666666666666, -0.006481481481481477]",3,[0.0176 0.0417 0.0417],0.04166666666666666,0.919976944273517
GB RAM,"[0.0, 0.0, 0.2, 0.0, 0.2, 0.2, 0.0, 0.1]",8,[0.   0.05 0.2 ],0.2,1.6231718627633298
GPU,"[-0.16666666666666666, 0.55, 1.0]",3,[0.1917 0.55   0.775 ],0.775,0.695614246325153
Good camera,"[0.6619047619047619, 0.7, 0.44999999999999996]",3,[0.556  0.6619 0.681 ],0.680952380952381,0.7542451564588117
Good job,"[0.3666666666666667, 0.7]",2,[0.45   0.5333 0.6167],0.6166666666666666,0.7636056932017851
Good luck,"[0.7, 0.475, 0.875]",3,[0.5875 0.7    0.7875],0.7875,1.2726928606902024
HOT plate,"[0.075, 0.23214285714285715]",2,[0.1143 0.1536 0.1929],0.19285714285714284,0.6137073329080878
Home button,"[0.0, 0.5]",2,[0.125 0.25  0.375],0.375,0.8412845134108682
Horrible durability,"[-1.0, -1.0]",2,[-1. -1. -1.],-1.0,0.674829685163525
IR blaster,"[0.5, 0.0, 0.0, 0.0, 0.16875, -0.1, 0.2787301587301587, -0.2, 0.0, 0.0, -0.1, 0.0, 0.2, 0.0, 0.21428571428571427, 0.25, 0.0]",17,[0.  0.  0.2],0.2,2.966094882835599
K video,"[0.4125, 0.0, 0.0]",3,[0.     0.     0.2062],0.20625,0.864835293489991
LCD display,"[0.12, 0.0]",2,[0.03 0.06 0.09],0.09,0.7565180803602591
Last weekend,"[-0.07777777777777779, 0.0]",2,[-0.0583 -0.0389 -0.0194],-0.05833333333333335,0.6722146654488275
Many people,"[0.5, -0.15000000000000002, 0.5]",3,[0.175 0.5   0.5  ],0.5,1.2087538377657818
Marshmallow,"[0.0, 0.25, 0.16666666666666666]",3,[0.0833 0.1667 0.2083],0.20833333333333331,0.8030105166510322
Memory Card,"[0.27999999999999997, 0.0]",2,[0.07 0.14 0.21],0.20999999999999996,0.6730033957010217
Missing Peel,"[0.10357142857142856, 0.13293650793650794]",2,[0.1109 0.1183 0.1256],0.1255952380952381,0.6279803786685718
Nice camera,"[0.3333333333333333, 0.3499999999999999]",2,[0.3375 0.3417 0.3458],0.34583333333333327,0.6414448731920772
Nougat update,"[0.5, 0.28250000000000003]",2,[0.3369 0.3912 0.4456],0.445625,0.9447690123364858
OIS,"[-0.16666666666666666, -0.24166666666666664, 1.0]",3,[-0.2042 -0.1667  0.4167],0.4166666666666667,0.7735041834876685
OTA update,"[0.1, 0.0]",2,[0.025 0.05  0.075],0.07500000000000001,0.9180003530840322
Only issue,"[-0.016666666666666673, 0.3666666666666667]",2,[0.0792 0.175  0.2708],0.27083333333333337,0.90969871575355
Other brands,"[-0.012499999999999997, -0.125, -0.125]",3,[-0.125  -0.125  -0.0688],-0.125,1.3896184645859835
Radio,"[0.0, 0.3, 0.3]",3,[0.15 0.3  0.3 ],0.3,0.7821966037669176
Removable battery,"[0.275, 0.22976190476190478, 0.25]",3,[0.2399 0.25   0.2625],0.2625,1.434443642604065
S5,"[0.35, 1.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.44999999999999996, -0.3333333333333333]",9,[0.   0.   0.35],0.35,2.035473270725531
SD card,"[-0.1, 0.18409090909090908, 0.0, -0.16125, 0.0, 0.05, 0.0, 0.0, 0.13636363636363635, 0.0]",10,[0.     0.     0.0375],0.037500000000000006,2.5388448088771765
TV,"[-0.06666666666666667, 0.225, 0.0]",3,[-0.0333  0.      0.1125],0.1125,0.8615961828905904
Thanks,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.35, 0.2, 0.2, 0.2, 0.2, 0.011111111111111118, 0.2, 0.2, 0.043214285714285726]",18,[0.2 0.2 0.2],0.2,1.709238992060921
UI,"[0.0, 0.0, 0.0625, -0.16666666666666666, -0.1, 0.0]",6,[-0.075  0.     0.   ],-0.07500000000000001,1.3949540887206264
Unofficial preliminary specifications,"[0.0, 0.8, 0.0]",3,[0.  0.  0.4],0.4,1.0160613716331175
Water proof,"[0.0, 0.25]",2,[0.0625 0.125  0.1875],0.1875,0.7235910193630553
Water proofing,"[0.8, 0.0]",2,[0.2 0.4 0.6],0.6000000000000001,0.6487450033669964
additional specs,"[-0.07424242424242425, -0.07424242424242425]",2,[-0.0742 -0.0742 -0.0742],-0.07424242424242425,0.7193054293703476
adoptable storage,"[0.05, 0.09659090909090909]",2,[0.0616 0.0733 0.0849],0.08494318181818182,0.7259468498534375
advanced features,"[0.35, 0.4666666666666666, 0.4000000000000001]",3,[0.375  0.4    0.4333],0.43333333333333335,1.1833416329401978
advanced smartphone,"[0.4, 0.325]",2,[0.3438 0.3625 0.3813],0.38125000000000003,0.8490483592394011
air gesture,"[0.0, 0.0, 0.1]",3,[0.   0.   0.05],0.05,0.7968997724347536
alarm clock,"[0.0, 0.1]",2,[0.025 0.05  0.075],0.07500000000000001,0.7388617839472897
amazing camera,"[0.6000000000000001, 0.8, 0.8, 0.8, 0.6000000000000001, 0.5, 0.9375]",7,[0.6 0.8 0.8],0.8,1.293399623368754
amazing device,"[0.6, 0.6000000000000001, 0.6000000000000001]",3,[0.6 0.6 0.6],0.6000000000000001,1.1982798758800148
amazing display,"[0.6000000000000001, 0.6000000000000001]",2,[0.6 0.6 0.6],0.6000000000000001,0.6873207837336439
amazing thing,"[0.6000000000000001, 0.43333333333333335]",2,[0.475  0.5167 0.5583],0.5583333333333333,0.7478579213909682
ambient temperature,"[0.16, 0.4000000000000001, 0.0, 0.35]",4,[0.12   0.255  0.3625],0.3625,1.4772943071718105
android phones,"[0.5, 0.4, 0.0, -1.0, 0.5, 0.2386111111111111]",6,[0.0597 0.3193 0.475 ],0.475,1.4702071077048717
answer,"[0.0, 0.0, 0.0, 0.2]",4,[0.   0.   0.05],0.05,0.8938074504629443
anything,"[0.325, -0.4, 0.13636363636363635, 0.0, 0.09999999999999998, -0.3125]",6,[-0.2344  0.05    0.1273],-0.234375,1.6450103002883665
aperture,"[0.5, 0.0, 0.25]",3,[0.125 0.25  0.375],0.375,0.615956688560002
app drawer,"[0.13636363636363635, 0.05]",2,[0.0716 0.0932 0.1148],0.11477272727272726,0.9226892851470587
applications tools,"[0.1916666666666667, 0.1916666666666667]",2,[0.1917 0.1917 0.1917],0.1916666666666667,0.6780500552409752
apps running,"[0.18333333333333335, -0.05]",2,[0.0083 0.0667 0.125 ],0.125,0.9057355992233422
aspect ratio,"[0.0, 0.24166666666666667]",2,[0.0604 0.1208 0.1812],0.18125,0.6200177201117368
aspects,"[1.0, 0.43333333333333335, 0.0, 0.21666666666666665, 0.0, 0.5, 1.0, 0.8, 0.5]",9,[0.2167 0.5    0.8   ],0.8,0.9603743047308019
audio quality,"[-0.033333333333333326, 0.0, 0.45, -0.125, 0.0]",5,[-0.0333  0.      0.    ],-0.033333333333333326,1.5123228927825358
auto focus,"[0.08499999999999999, 0.26666666666666666, 0.11875000000000001, 0.5, -0.25]",5,[0.085  0.1188 0.2667],0.26666666666666666,1.7900480021665703
average volume,"[-0.15, -0.049999999999999996, 0.04166666666666668]",3,[-0.1    -0.05   -0.0042],-0.09999999999999999,1.0578412530194725
awesome display,"[1.0, 1.0, 1.0]",3,[1. 1. 1.],1.0,1.1918215719226573
back,"[0.0, -0.18125000000000002, 0.0, 0.3, 0.39]",5,[0.  0.  0.3],0.3,1.3622683538425593
