,comments,created_time,id,likes,link,message,shares,type
0,148,2017-03-30T17:41:22+0000,667856179978226_1202409726522866,403,https://www.facebook.com/yuplaygod/photos/a.679118308852013.1073741828.667856179978226/1202409726522866/?type=3,"Time to update your favourite Yunicorn! Download the VoLTE update, today! Buy: goo.gl/9hC7gI",8,photo
1,70,2017-03-26T06:40:43+0000,667856179978226_1198846323545873,154,https://media.giphy.com/media/3og0IEeHVUEQBZgNr2/giphy.gif,YU did your best to save mother earth last night. We thank you! Join us once again tonight from 8:30-9:30PM in the #BlackOut movement.,1,link
2,72,2017-03-25T10:30:00+0000,667856179978226_1198064446957394,221,https://www.facebook.com/yuplaygod/videos/1198064446957394/,"Mother Earth needs YU! Time to shine a light on climate change by doing a #BlackOut!

Earth Hour Earth Hour India WWF WWF-India #EarthHour",10,video
3,75,2017-03-24T11:02:38+0000,667856179978226_1197327980364374,255,https://www.facebook.com/yuplaygod/videos/1197327980364374/,This #EarthHour we’re going black. How about YU? #BlackOut,13,video
4,45,2017-03-22T07:00:00+0000,667856179978226_1195369990560173,142,https://www.flipkart.com/yu-yunicorn-gold-rush-32-gb/p/itmenffyjfp8ubyg?pid=MOBEJ3MF23Q9MGMH,"Hurry! Get FLAT Rs.4000 OFF on the stunning Yunicorn, exclusively on Flipkart from 22nd to 24th March: goo.gl/9hC7gI #FlipkartElectronicsSale",2,link
5,69,2017-02-27T11:02:32+0000,667856179978226_1174135976016908,284,https://www.flipkart.com/yu-yunicorn-gold-rush-32-gb/p/itmenffyjfp8ubyg?pid=MOBEJ3MF23Q9MGMH,Offer expires tomorrow! Cash in on Flipkart's SALE today and grab your #Yunicorn with flat INR 3500 OFF.,7,link
6,113,2017-01-02T15:44:31+0000,667856179978226_1122284261202080,103,https://goo.gl/U3WWQb,Go explore the world with #YurekaPlus’ high-precision GPS connectivity: https://goo.gl/U3WWQb,6,link
