,comments,created_time,id,likes,link,message,shares,type
0,359,2016-08-31T16:08:39+0000,114219621960016_1121351427913492,6700,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1121351427913492/?type=3,The #GearS3 Classic has arrived. spr.ly/GearS3,356,photo
1,197,2016-08-31T16:06:52+0000,114219621960016_1121347194580582,2620,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1121347194580582/?type=3,The #GearS3 Frontier is here. spr.ly/GearS3,114,photo
2,820,2016-08-22T00:05:03+0000,114219621960016_1113893445325957,331583,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1113893445325957/?type=3,Congrats to the countries who defied their pasts to win their first #gold medals. #DoWhatYouCant #Rio2016,2059,photo
3,75,2016-08-16T17:40:01+0000,114219621960016_1110005322381436,1471,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1110005322381436/?type=3,#BRA’s Robson Conceição went from humble beginnings into No. 1 ranked in the world. #Boxing #DoWhatYouCant,208,photo
4,54,2016-08-16T15:00:06+0000,114219621960016_1109912875724014,1182,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1109912875724014/?type=3,#TsegaiTewelde defied barriers and ran from oppression to freedom to the Olympic Games. #DoWhatYouCant,10,photo
5,473,2016-08-16T14:06:13+0000,114219621960016_1109884839060151,115430,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1109884839060151/?type=3,"After being diagnosed with leukemia in 2001, Maarten van der Weijden came back in the Beijing 2008 Olympic Games to beat everyone in the water. #MarathonSwimming #DoWhatYouCant",1428,photo
6,99,2016-08-15T23:00:01+0000,114219621960016_1109485945766707,1970,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1109485945766707/?type=3,Stay tuned for a timely innovation. August 31. Berlin.,118,photo
7,73,2016-08-15T18:24:13+0000,114219621960016_1109329619115673,1097,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1109329619115673/?type=3,His time in London didn’t deter #TsepoMathibelle - it invigorated him to push past new barriers. #DoWhatYouCant,12,photo
8,759,2016-08-15T01:05:06+0000,114219621960016_1108863252495643,337166,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1108863252495643/?type=3,"In the 1992 Barcelona Games, a race-ending injury became Derek Redmond’s character-making moment of strength. He reminded us that together, we win. #DoWhatYouCant #Athletics",2909,photo
9,263,2016-08-14T23:48:22+0000,114219621960016_1108826369165998,97181,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1108826369165998/?type=3,India proved that pride makes anything possible. #ArtisticGymnastics #DoWhatYouCant,1312,photo
