,comments,created_time,id,likes,link,message,shares,type
0,1071,2017-03-29T10:55:39+0000,420475208340888_510265666028508,19834,https://www.facebook.com/Nokiamobile/photos/a.460877740967301.1073741828.420475208340888/510265666028508/?type=3,Your design on your very own new Nokia 3310? Submit your Nokia mobile inspired artwork on Instagram using #3310art for a chance to make it happen. T&Cs apply.,1716,photo
1,213,2017-03-23T14:02:28+0000,420475208340888_506158143105927,2965,https://www.facebook.com/Nokiamobile/videos/506158143105927/,Bringing people together through music is one of the things we love!! We can’t stop humming this... Who’s with us? 🎷🎸🎤🎺,343,video
2,94,2017-03-08T16:35:30+0000,420475208340888_494811074240634,1544,https://www.facebook.com/Nokiamobile/videos/494811074240634/,The Bikerni Biker Club inspire us and one another. Who inspires you? #UniteFor #InternationalWomensDay,24,video
3,1258,2017-02-28T10:22:23+0000,420475208340888_488768531511555,10998,https://media.giphy.com/media/l44Qigz5iDMWYb89a/giphy.gif,Which Nokia 3310 are you?,1438,link
4,1028,2017-02-27T20:00:02+0000,420475208340888_488248454896896,13747,https://www.facebook.com/Nokiamobile/videos/488248454896896/,"The next chapter. Nokia mobile 2017.
A recap of our big announcement.",2763,video
5,131,2017-02-27T18:34:06+0000,420475208340888_488225108232564,3859,https://www.facebook.com/Nokiamobile/videos/488225108232564/,"Hear what the man behind all our new products Juho Sarvikas has to say about our new releases. 
Jay Montano from My Nokia Blog asked some of your burning questions.",230,video
6,5300,2017-02-26T17:29:34+0000,420475208340888_487196228335452,53028,https://www.facebook.com/Nokiamobile/videos/487196228335452/,"You asked for it… we brought it back. The Nokia 3310 is reborn.
Learn More: http://nokia.ly/2myNpDI",36021,video
7,2693,2017-02-26T17:17:36+0000,420475208340888_487190918335983,67996,https://www.facebook.com/Nokiamobile/videos/487190918335983/,"Picture perfect with 8 mega pixels on both front and back cameras, scene detection, and the latest Android OS. Nokia 3 is here. 
Learn more: http://nokia.ly/2myONGx",9794,video
8,2391,2017-02-26T17:06:08+0000,420475208340888_487187965002945,47085,https://www.facebook.com/Nokiamobile/videos/487187965002945/,"Nokia 5, running the latest Android OS with a 13MP camera and Gorilla glass all in the palm of your hand.
Learn more: http://nokia.ly/2lY7ruH",8417,video
9,2124,2017-02-26T16:49:30+0000,420475208340888_487197708335304,38581,https://www.facebook.com/Nokiamobile/videos/487197708335304/,"Milled from a single piece of aluminium and running the latest Android OS – introducing our premium mobile phone, Nokia 6.
Learn more: http://nokia.ly/2mjsNTO",7232,video
10,171,2017-02-26T16:37:17+0000,420475208340888_487201928334882,4600,https://www.facebook.com/Nokiamobile/videos/487201928334882/,What do you #UniteFor? Share with us your story.,815,video
