,comments,created_time,id,likes,link,message,shares,type
0,63,2017-12-29T15:38:55+0000,35313373389_10156031352533390,3137,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10156031352533390/?type=3,"Who needs beauty sleep? With Qnovo Adaptive Charging, Xperia XZ1 Compact adjusts its power levels so it’s never overworked. 
http://bit.ly/FB-XperiaXZ1-Compact-Battery",38,photo
1,45,2017-12-28T13:47:02+0000,35313373389_10156028512688390,2217,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10156028512688390/?type=3,"Bring a galaxy far, far away to your Xperia™ with our Star Wars Battlefront™ II theme. Exclusive lock screens, backgrounds and buttons will make your smartphone feel battle ready. http://bit.ly/FB-XL-StarWarsTheme",33,photo
2,157,2017-12-26T12:02:01+0000,35313373389_10156023184438390,8131,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10156023184438390/?type=3,When Sony-enhanced technology and superior design entwine… discover Xperia: http://bit.ly/-FB-Xperia-XZ1,131,photo
3,63,2017-12-25T10:04:29+0000,35313373389_10156020206563390,3993,https://www.facebook.com/sonymobile/videos/10156020206418390/,"2017, that’s a wrap! Wishing you Happy Holidays from Xperia.",54,video
4,142,2017-12-22T13:57:00+0000,35313373389_10156008477503390,6279,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10156008476698390/?type=3,"Understated yet refined, Xperia XZ1’s diamond-cut design was made to turn heads. http://bit.ly/FB-Xperia-XZ1-Design",104,photo
5,14,2017-12-19T13:03:02+0000,35313373389_10156003441938390,1695,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10156003441938390/?type=3,"Torn between two worlds? With Xperia Ear Open-style Concept, you can enjoy both without interruption. Discover a revolutionary listening style: http://bit.ly/FB_XperiaSmartConcepts",13,photo
6,62,2017-12-18T09:37:36+0000,35313373389_10156000649468390,3477,https://www.facebook.com/sonymobile/videos/10156000646843390/,"From delicate petals to beautiful bakes – whatever your subject, enjoy striking colour in every capture with Xperia XZ1.",70,video
7,38,2017-12-17T13:37:19+0000,35313373389_10155998454623390,2213,https://www.facebook.com/sonymobile/videos/10155998454528390/,"Capture it, view it, feel it – Xperia XA1 Plus puts the epic in entertainment. http://bit.ly/FB-Xperia-XA1-Plus-Camera",32,video
8,84,2017-12-15T13:48:29+0000,35313373389_10155992009623390,2840,https://www.facebook.com/sonymobile/videos/10155992009418390/,More than just a display… Xperia XA1 Ultra brings drama to every dazzling landscape.,76,video
9,53,2017-12-14T16:32:01+0000,35313373389_10155989301428390,3626,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155989301428390/?type=3,"Celebrate one of the most prestigious football tournaments in the world, with the official UEFA Champions League theme for your Xperia.
http://bit.ly/FB-UCL-Xperia-Theme",51,photo
10,30,2017-12-13T11:56:39+0000,35313373389_10155986093078390,1382,http://bit.ly/FB-XZPremium-Camera,Reveal hidden stories in Super slow motion with Xperia XZ Premium,22,link
11,51,2017-12-12T10:11:56+0000,35313373389_10155983085723390,3138,http://bit.ly/FB-Xperia-XZ1-Compact-Camera,Xperia XZ1 Compact was made to capture the milestone moments.,45,link
12,19,2017-12-11T14:31:58+0000,35313373389_10155980561553390,1416,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155980561553390/?type=3,Coffee table vs game zone? Xperia Touch transforms ordinary surfaces into interactive worlds. http://bit.ly/FBXperia-Touch,47,photo
13,59,2017-12-10T16:03:02+0000,35313373389_10155977991298390,3878,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155977991298390/?type=3,"A carnival of colour like you’ve never witnessed before... 
http://bit.ly/FB-Xperia-XZ-Premium-Display",67,photo
14,41,2017-12-08T17:17:02+0000,35313373389_10155971984088390,3485,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155971984088390/?type=3,"Xperia Touch is a must-have gift for anyone who loves technology – and we have one to give away just in time for the holiday season. All you have to do is head to Xperia Lounge and answer one question.
http://bit.ly/FB-XL-XperiaTouchComp",82,photo
15,47,2017-12-07T12:22:02+0000,35313373389_10155968085483390,2812,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155968085483390/?type=3,"Xperia XZ Premium is your one stop for incredible, full HDR Netflix shows and movies. http://bit.ly/FB-Xperia-XZ-Premium-Display",41,photo
