,comments,created_time,id,likes,link,message,shares,type
0,31,2017-03-31T10:25:46+0000,35313373389_10155177795233390,6489,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155177795233390/?type=3,"What are you waiting for? There are prizes to be won on our UCL Challenge!

Start running a league with your friends now: http://bit.ly/-FB-UEFA-Challenge-App",77,photo
1,39,2017-03-30T14:33:01+0000,35313373389_10155174848788390,8035,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155174848788390/?type=3,Discover perfect focus and true-to-life colour with Xperia smartphone photography: http://bit.ly/FB_XperiaActionPhotography,119,photo
2,18,2017-03-29T10:58:05+0000,35313373389_10155171821433390,3890,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155171821433390/?type=3,"State-of-the-art touch technology, Wi-Fi connection and interactive short-throw projection, encased in a sophisticated, elegant design.

Take daily life to new dimensions with Xperia Touch: http://bit.ly/FB-XperiaTouch",71,photo
3,20,2017-03-28T09:43:23+0000,35313373389_10155168846543390,3215,https://www.facebook.com/sonymobile/videos/10155168846543390/,"Come face to face with Kong himself. 

Head to the Xperia Lounge app to download the stunning #KongSkullIsland theme, on us: http://bit.ly/XL-FBKongTheme",45,video
4,96,2017-03-27T10:21:28+0000,35313373389_10155165701633390,8536,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155165701633390/?type=3,"Tailored to perfection…

With a seamless design for in-hand comfort, Xperia X Compact is a natural fit to your lifestyle.

http://bit.ly/FB-XperiaXCompactDesign",101,photo
5,25,2017-03-26T13:45:03+0000,35313373389_10155162460618390,3201,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155162460618390/?type=3,"Stay connected to your surroundings, without compromising communication.

Get the best of both worlds with Xperia Ear Open-Style Concept:

http://bit.ly/FB_XperiaSmartConcepts",36,photo
6,133,2017-03-25T16:20:00+0000,35313373389_10155156118863390,8608,https://www.facebook.com/sonymobile/videos/10155156118863390/,"Encased in mirror-effect glass, Xperia XZ Premium's unified form defines excellence.",207,video
7,6,2017-03-25T12:45:02+0000,35313373389_10155159062033390,1832,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155159062033390/?type=3,"Know your pedal from your peloton? 
Now’s your chance to join @CyclingHauteRoute, the world’s most prestigious amateur race, for an unforgettable three days riding on and around the legendary Alpe d’Huez. It’s the complete pro package, and you could win it all on Xperia Lounge:http://bit.ly/XL-FBHauteRoute",22,photo
8,139,2017-03-24T10:19:22+0000,35313373389_10155155702078390,7622,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155155702078390/?type=3,"No filter required. 

Capture true-to-life beauty with Xperia XZ:

http://bit.ly/FB-XperiaXZCamera",119,photo
9,82,2017-03-23T14:17:47+0000,35313373389_10155153150263390,7884,https://www.facebook.com/sonymobile/videos/10155153150263390/,"A smooth, rounded design for a seamless look and feel. 

Check out the striking Xperia L1 from every angle: http://bit.ly/FB-Introducing-Xperia-L1",167,video
10,22,2017-03-23T10:10:06+0000,35313373389_10155152668843390,3546,https://www.facebook.com/sonymobile/videos/10155152668843390/,"Bring UEFA to your smartphone screen with the official UCL Xperia theme. 

Ready to download now! http://bit.ly/FB-UEFA-Xperia-Theme",45,video
11,74,2017-03-22T15:48:02+0000,35313373389_10155150031578390,5536,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155150031578390/?type=3,"Shooting in low light?

Xperia XZ is ready to take on the challenge.

http://bit.ly/FB-XperiaXZCamera",60,photo
12,165,2017-03-21T11:35:37+0000,35313373389_10155146110093390,13494,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155146110093390/?type=3,"Seamlessly sleek.

http://bit.ly/FB-XperiaXZDesign",232,photo
13,21,2017-03-19T13:45:01+0000,35313373389_10155138535533390,2581,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155138535533390/?type=3,"Transform the way you share.

Learn more about the intuitive Xperia Agent Concept: http://bit.ly/FB_XperiaSmartConcepts",52,photo
14,62,2017-03-18T16:09:01+0000,35313373389_10155131419328390,5462,https://www.facebook.com/sonymobile/videos/10155131419328390/,"Expand the possibilities with Xperia XA1…

In White, Black, Rose or Gold, the choice is in your hands.",88,video
15,56,2017-03-18T11:45:05+0000,35313373389_10155135041708390,7775,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155135041708390/?type=3,"From standby to capture in under a second.

Whatever the moment, with Xperia X Compact, you won’t miss it.

http://bit.ly/FB-XperiaXCompactCamera",121,photo
16,34,2017-03-17T10:08:32+0000,35313373389_10155131377288390,3576,https://www.facebook.com/sonymobile/photos/a.10155131376793390.1073741838.35313373389/10155131377288390/?type=3,"Check out our favourite #WowOfNow fashion shots taken with #Xperia XZ and Xperia X Compact.

Combining colour sensing technology, Predictive Hybrid Autofocus and stunning low light capabilities, they can capture the freshest looks, whatever your style. 

Share your style with Xperia XZ - http://bit.ly/FB1-Fashion-Album, and Xperia X Compact - http://bit.ly/FB2-Fashion-Album.",59,photo
17,26,2017-03-15T10:28:29+0000,35313373389_10155125337593390,3505,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155125337593390/?type=3,"Inside and out, #Xperia X Compact epitomises beauty. It suits fashion blogger Katharina Damm’s (IG @katharinadamm_official) refined style perfectly.

Add a touch of class to your look with Xperia X Compact: http://bit.ly/FB4-Fashion-Photo",31,photo
18,52,2017-03-14T10:00:10+0000,35313373389_10155122292613390,5330,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155122292613390/?type=3,"Who's going to win between Leicester and Sevilla today? 

Challenge your friends to predict the score! http://bit.ly/-FB-UEFA-Challenge-App",81,photo
19,31,2017-03-13T13:49:05+0000,35313373389_10155119833018390,2681,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155119833018390/?type=3,"Rose, flamingo, bubblegum or pink? With incredibly accurate colour sensing, #Xperia XZ captures every stunning shade on stylist Collage Vintage.

Give your fashion photography the #WowOfNow with Xperia XZ: http://bit.ly/FB3-Fashion-Photo",26,photo
20,194,2017-03-13T10:37:51+0000,35313373389_10155119442068390,14477,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155119442068390/?type=3,"The power of three. 

Capture your sharpest shots with Xperia XZ and our incredible triple image sensing technology. 

http://bit.ly/FB-XperiaXZCamera",365,photo
21,205,2017-03-12T11:19:03+0000,35313373389_10155116013753390,14411,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155116013753390/?type=3,"Xperia XA1.

A diamond cut-like finish on the top and bottom with a seamless looped surface, this is what true craftsmanship looks like. 

http://bit.ly/FB-XperiaXA1-Design",282,photo
22,39,2017-03-11T10:37:08+0000,35313373389_10155112122198390,3835,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155112122198390/?type=3,There’s a chance to win a trip to the Hawaiian paradise behind Kong: Skull Island – only on Xperia Lounge: http://bit.ly/XL-FBKongComp,87,photo
23,140,2017-03-10T15:56:01+0000,35313373389_10155108751853390,13649,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155108751853390/?type=3,"Style meets chic. 

http://bit.ly/FB-XperiaXZDesign",274,photo
24,37,2017-03-10T13:09:06+0000,35313373389_10155108659698390,7064,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155108659698390/?type=3,"Top-to-toe elegance. 

http://bit.ly/FB-XperiaXCompactDesign",66,photo
25,39,2017-03-09T19:03:05+0000,35313373389_10155106203193390,3351,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155106203193390/?type=3,"Bring games night to the table, literally. 

Pre-register for Xperia Touch here: http://bit.ly/FB-XperiaTouch",115,photo
26,40,2017-03-09T15:17:39+0000,35313373389_10155105531133390,3012,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155105531133390/?type=3,"Dare to be chic. #Xperia XZ captures fashionista Ploy Chava’s (IG @ploychava) vibrant style with true-to-life colour sensing.

Show your true colours with Xperia XZ: http://bit.ly/FB2-Fashion-Photo",27,photo
27,46,2017-03-07T17:01:05+0000,35313373389_10155098318818390,5544,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155098318818390/?type=3,"Seamless design, subtle finish. #Xperia XZ looks effortlessly cool among stylist Audrey Lombard’s uncluttered style (IG @audreylombard).

Capture your #WowOfNow fashion moments with Xperia XZ: http://bit.ly/FB1-Fashion-Photo",60,photo
28,187,2017-03-07T11:04:18+0000,35313373389_10155097497543390,7787,https://www.facebook.com/sonymobile/photos/a.118653383389.98058.35313373389/10155097497543390/?type=3,"Think you can predict the score for the clash between Napoli and Real Madrid?

Guess correctly, and you could win official UEFA Champions League prizes: http://bit.ly/-FB-UEFA-Challenge-App",123,photo
29,72,2017-03-06T13:12:55+0000,35313373389_10155094283663390,6923,https://www.facebook.com/sonymobile/videos/10155094283663390/,Enjoy three times the precision with triple image sensing technology. Xperia XZ is packed with state-of-the-art camera technology.,267,video
