,comments,created_time,id,likes,link,message,shares,type
0,23,2017-06-26T06:32:22+0000,667856179978226_1278298985600606,346,https://www.facebook.com/yuplaygod/videos/1278298985600606/,#EidMubarak to YU and your family.,1,video
1,18,2017-06-21T13:54:54+0000,667856179978226_1274323259331512,174,https://www.facebook.com/yuplaygod/videos/1274323259331512/,"YU love music, so do we! This #WorldMusicDay, share your favourite #Myusic with us!",3,video
2,18,2017-06-18T13:34:13+0000,667856179978226_1271733946257110,103,https://www.facebook.com/yuplaygod/videos/1271733946257110/,"Got the Monday blues? Then, here’s some Monday Motivation for you! #YurekaBlack on-sale tomorrow at 12PM. Flipkart goo.gl/LUWXHh",6,video
3,7,2017-06-12T12:02:17+0000,667856179978226_1266534923443679,145,https://goo.gl/6Q2niq,Presenting the Black that outperforms your expectations. The all-new #YurekaBlack goes on SALE tomorrow at 12PM on Flipkart! https://goo.gl/6Q2niq,2,link
4,14,2017-06-12T09:24:09+0000,667856179978226_1266454303451741,82,https://www.facebook.com/yuplaygod/videos/1266454303451741/,"1 day to go! #YurekaBlack goes on sale TOMORROW, 12PM. Excited? Share your thoughts in the comments below! https://goo.gl/6Q2niq",2,video
5,18,2017-06-11T11:30:00+0000,667856179978226_1265625480201290,272,https://www.facebook.com/yuplaygod/photos/a.679118308852013.1073741828.667856179978226/1265625480201290/?type=3,"Stylish designs for those who love the black. The super-slim #YurekaBlack comes with an all-metal Chrome and Matte finish. Next sale on 13th June, 12PM. goog.gl/fpoBg1",2,photo
6,11,2017-06-11T08:15:34+0000,667856179978226_1265623636868141,130,https://www.facebook.com/yuplaygod/videos/1265623636868141/,Just 2 days to go for the all-new #YurekaBlack to be yours. Know more: goog.gl/fpoBg1,4,video
7,15,2017-06-10T15:23:15+0000,667856179978226_1265065113590660,162,https://www.facebook.com/yuplaygod/videos/1265065113590660/,"3 Days to go! Buy the powerful #YurekaBlack at just Rs. 8,999 available exclusively on Flipkart. Next sale on 13th June, 12PM goog.gl/fpoBg1",4,video
8,6,2017-06-10T11:04:36+0000,667856179978226_1264879950275843,26,https://goo.gl/fpoBg1,"Prateek Pandey of 91mobiles gives us an insight into #YurekaBlack. Thank you so much! Grab your #YurekaBlack, on sale from 13th June, 2017. goo.gl/fpoBg1",1,link
9,0,2017-06-10T07:55:47+0000,667856179978226_1264791460284692,11,https://goo.gl/fpoBg1,"Capture your memories in vivid details with the brilliant 13MP snapper at the back of the all-new #YurekaBlack. Next sale on 13th June, 12PM goo.gl/fpoBg1",1,link
10,2,2017-06-10T07:48:09+0000,667856179978226_1264784520285386,11,https://goo.gl/fpoBg1,"Capture your memories in vivid details with the brilliant 13MP snapper at the back of the all-new #YurekaBlack. Next sale on 13th June, 12PM goo.gl/fpoBg1",1,link
