,comments,created_time,id,likes,link,message,shares,type
0,6,2016-12-30T16:00:01+0000,174259145987694_1233050563441875,171,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1233050563441875/?type=3,Looking for a gift to give your favorite gamers this holidays season? Find the right internal hard drive to enhance their game here!,9,photo
1,3,2016-12-29T16:00:01+0000,174259145987694_1233049660108632,188,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1233049660108632/?type=3,"Small business owner? The Toshiba P300 Internal Hard Drive is a great drive upgrade for small business computers. It features high performance, and great reliability.",4,photo
2,6,2016-12-28T16:00:01+0000,174259145987694_1233049410108657,75,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1233049410108657/?type=3,"The Toshiba Canvio® Connect II is travel friendly and ultra stylish! Available in black, red, and blue. Which color do you prefer?",1,photo
3,8,2016-12-25T16:00:02+0000,174259145987694_1233049183442013,496,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1233049183442013/?type=3,From our family to yours...,15,photo
4,4,2016-12-23T16:00:03+0000,174259145987694_1233047453442186,146,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1233047453442186/?type=3,The best gift you can give your dad this holiday season is a Canvio® Premium External Hard Drive. It's ideal to store all his photos and work documents. http://amzn.to/2fzTKQn,2,photo
5,4,2016-12-22T16:00:04+0000,174259145987694_1233047076775557,169,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1233047076775557/?type=3,"With the Toshiba Canvio® Connect II, Santa can access all his photos without getting off of his sleigh. http://amzn.to/2fzP8JN",4,photo
6,1,2016-12-21T16:00:01+0000,174259145987694_1233046856775579,246,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1233046856775579/?type=3,Share this post with everyone you love!,57,photo
7,1,2016-12-20T18:41:33+0000,174259145987694_1255931481153783,11,https://youtu.be/qNVNy9A41Fo,"Toshiba and Microsoft join forces in a new video series to demonstrate the benefits of Toshiba's Portege family and Windows 10 Pro. Today's episode, we learn how Kyle becomes the Productivity Superhero. https://youtu.be/qNVNy9A41Fo",2,video
8,3,2016-12-17T16:00:01+0000,174259145987694_1233045040109094,128,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1233045040109094/?type=3,Last minute holiday shopping? Visit http://amzn.to/2bUXUPU and find the perfect Toshiba product for all your loved ones!,2,photo
9,3,2016-12-16T16:00:01+0000,174259145987694_1233044326775832,159,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1233044326775832/?type=3,Toshiba’s L200 2.5” Internal Hard Drive is ideal for boosting and upgrading the storage capacity of your notebook PC or games console. Upgrade your notebook or PlayStation today! http://amzn.to/2gMuiTI,10,photo
10,1,2016-12-15T16:00:01+0000,174259145987694_1233046020108996,130,https://www.facebook.com/ToshibaUSA/photos/a.230361817044093.55615.174259145987694/1233046020108996/?type=3,Tip to take the perfect holiday card photo: Kids have a short attention span when it comes to photo-taking. Make sure you have treats to tempt them with after picture-taking is over.,2,photo
