,comments,created_time,id,likes,link,message,shares,type
0,3,2017-06-30T10:00:00+0000,443289919202502_653346511530174,105,https://www.facebook.com/moto/videos/653346511530174/,Want to hear through your eyes or see through your ears? #MotoMods,16,video
1,6,2017-06-29T12:00:00+0000,443289919202502_653346168196875,141,https://www.facebook.com/moto/videos/653346168196875/,No more pit-stop before your evening out. Meet the new Moto C with full day battery,9,video
2,8,2017-06-28T10:00:00+0000,443289919202502_652040808327411,217,https://www.facebook.com/moto/videos/652040808327411/,🙂 sıɥʇ ɥɔʇɐʍ oʇ ǝʌɐɥ noʎ 🙃 #MotoMods,29,video
3,8,2017-06-26T16:19:18+0000,443289919202502_652039788327513,173,https://www.facebook.com/moto/videos/652039788327513/,When you only have 2% of battery left on your smartphone… 💔 #MotoMods,19,video
4,20,2017-05-29T10:00:00+0000,443289919202502_632693680262124,249,https://www.facebook.com/moto/videos/632693680262124/,Push your photos further with the #MotoZ and Hasselblad True Zoom Mod!,27,video
5,4,2017-05-26T10:00:00+0000,443289919202502_632693243595501,145,https://www.facebook.com/moto/videos/632693243595501/,You know what’s crazy powerful? The #MotoZ with Incipio offGrid Power Pack Mod 😎🌟,6,video
6,8,2017-05-23T10:00:00+0000,443289919202502_632693123595513,140,https://www.facebook.com/moto/videos/632693123595513/,The #MotoZ with JBL SoundBoost Speaker Mod is DINO-mite! 💥😎📣,8,video
7,7,2017-05-20T10:00:00+0000,443289919202502_632692206928938,183,https://www.facebook.com/moto/videos/632692206928938/,Hit the right spot everytime! Experience the #MotoZ with Hasselblad True Zoom Mod 📸 🐞,10,video
8,8,2017-05-18T10:00:00+0000,443289919202502_632691240262368,159,https://www.facebook.com/moto/videos/632691240262368/,The future is bright! Experience 56 screens at once thanks to the Insta-Share Projector Mod on your #MotoZ,16,video
9,13,2017-05-15T10:12:25+0000,443289919202502_1726686950962790,218,https://www.facebook.com/moto/videos/1726686950962790/,Turn it up a bit? Experience the #MotoZ with #MotoMods JBL SoundBoost Speaker,14,video
10,5,2017-04-24T16:18:38+0000,443289919202502_621890381342454,239,https://www.facebook.com/moto/photos/a.474544549410372.1073741829.443289919202502/621890381342454/?type=3,Deep into Motorola’s way of thinking. We’ll unveil some innovative #ModsConcept we imagined could make your mobile life even richer.,15,photo
11,4,2017-04-18T13:30:00+0000,443289919202502_618704608327698,131,https://www.facebook.com/moto/videos/618704608327698/,"We keep reimagining what a phone can be, some competitors just do this:
#MotoMods #MotoZ #Motorola",12,video
12,32,2017-04-04T07:43:42+0000,443289919202502_610727145792111,530,https://www.facebook.com/moto/photos/a.474544549410372.1073741829.443289919202502/610727145792111/?type=3,"44 years ago, we made the first mobile cell phone call. Today, we made a museum to celebrate.",102,photo
13,9,2017-04-03T13:40:12+0000,443289919202502_610315912499901,271,https://www.facebook.com/moto/videos/610315912499901/,Few rap about cell phones. Only one invented the mobile cell phone. We did both.,40,video
