,comments,created_time,id,likes,link,message,shares,type
0,199,2017-06-28T10:21:43+0000,420475208340888_571020289953045,1833,https://www.facebook.com/Nokiamobile/photos/a.460877740967301.1073741828.420475208340888/571020289953045/?type=3,Exciting update from Down Under! The new Nokia smartphone range has hit Aussie shores. Available in late July at JB Hi-Fi and Harvey Norman,42,photo
1,475,2017-06-27T13:37:43+0000,420475208340888_570365100018564,3541,https://www.amazon.com/dp/B071VZKDDP/ref=s9_acss_bw_cg_SCRT_2b1_w?pf_rd_m=ATVPDKIKX0DER&pf_rd_s=merchandised-search-2&pf_rd_r=E3GB5QZ6V85B95HSQA3K&pf_rd_t=101&pf_rd_p=a2fa9baf-13fa-44db-a609-ebe4ccf4f928&pf_rd_i=14613304011,The new Nokia 6 is available for pre-order in the U.S. starting today! Head over to Amazon now for all the info – orders will start shipping July 10!,463,link
2,36,2017-06-26T14:37:08+0000,420475208340888_569672416754499,952,https://www.facebook.com/Nokiamobile/videos/569672416754499/,Be who you want to be. The inspiring Bikerni Bikers are breaking convention and making their mark. #UniteFor #Nokiamobile,50,video
3,323,2017-06-24T14:00:00+0000,420475208340888_567541793634228,3132,https://www.facebook.com/Nokiamobile/videos/567541793634228/,Copper really suits you. #Nokia6,223,video
4,80,2017-06-20T09:20:11+0000,420475208340888_565542100500864,1449,https://www.facebook.com/Nokiamobile/videos/565542100500864/,"Welcome to the newest member of the family, Nokia Health
 
Meet Health Mate, your trusted health companion app at the heart of the new Nokia digital health product family. Get insights, rewards, and tailored wellness programs designed to shape key aspects of your health and help you reach your goals.

Download on the Play Store now: nokia.ly/HealthMate",98,video
5,466,2017-06-09T09:44:09+0000,420475208340888_558163867905354,16863,https://www.facebook.com/Nokiamobile/videos/558163867905354/,"A simple idea can make a difference and bring people together – across cultures, religions, nationalities or social status. Spread the word through #UniteFor Sharing during Ramadan and throughout the year.
https://www.facebook.com/groups/uaefridges/",3358,video
6,78,2017-06-06T12:12:16+0000,420475208340888_556267618094979,1445,https://www.facebook.com/Nokiamobile/videos/556267618094979/,Snake is on Facebook! Here's how to play 🐍,85,video
7,128,2017-06-01T14:55:05+0000,420475208340888_552949745093433,1478,https://www.facebook.com/Nokiamobile/videos/552949745093433/,"And the results are in, congratulations on winning the #3310art competition @pizzi_design we're loving your style. Thanks to our friends at @ILOVEDUST for judging – and of course, a big thank you to everyone out there who took part!",158,video
8,450,2017-05-30T13:46:50+0000,420475208340888_551661051888969,3006,https://www.facebook.com/Nokiamobile/videos/551661051888969/,Capture the colour of life with the Nokia 6 and it's 16MP camera.,243,video
9,209,2017-05-24T14:56:40+0000,420475208340888_548108008910940,1618,https://www.facebook.com/Nokiamobile/videos/548108008910940/,"No matter where or when, all of your memories can be captured by the Nokia 3.",132,video
10,137,2017-05-08T14:36:10+0000,420475208340888_538476303207444,1360,https://www.facebook.com/Nokiamobile/videos/538476303207444/,"Sketch, design, submit #3310art, win - Nokia mobile creates. Submit your art using #3310art on Instagram and it could be used on our limited edition packaging and your very own Nokia 3310. T&Cs apply.",61,video
11,873,2017-05-05T09:00:38+0000,420475208340888_536443070077434,9168,https://www.facebook.com/Nokiamobile/videos/536443070077434/,Your 17 year wait is over.,1352,video
12,985,2017-05-04T13:03:07+0000,420475208340888_535979170123824,11189,https://www.facebook.com/Nokiamobile/videos/535979170123824/,Coming to your galaxy very soon… Nokia smartphones on Android! #MayThe4thBeWithYou #StarWarsDay,2463,video
13,277,2017-05-02T13:59:28+0000,420475208340888_534818053573269,2894,https://www.facebook.com/Nokiamobile/videos/534818053573269/,What's your one of a kind Nokia 3310? Striking pastel? Bold neon? 70s wallpaper? Enter on Instagram with #3310art. T&Cs apply.,191,video
14,448,2017-04-20T16:26:52+0000,420475208340888_527013511020390,5599,https://www.facebook.com/Nokiamobile/videos/527013511020390/,"Artists, designers, illustrators…let the creativity begin! Submit your artwork using #3310art on Instagram for the chance to receive a one of a kind Nokia 3310 featuring your art. Competition extended until May 10. T&Cs apply.",481,video
15,345,2017-04-18T10:15:04+0000,420475208340888_525248144530260,4729,https://www.facebook.com/Nokiamobile/videos/525248144530260/,We make each of our smartphones from a single block of aluminium. 💪🏽,366,video
16,267,2017-04-07T14:40:27+0000,420475208340888_517371455317929,2854,https://www.facebook.com/Nokiamobile/videos/517371455317929/,"We're all about the beauty of our phones, that's why it takes 12 hours to get that perfect finish! ✨",132,video
17,353,2017-04-05T16:47:46+0000,420475208340888_515863612135380,5452,https://www.facebook.com/Nokiamobile/videos/515863612135380/,Become the artist behind our limited edition packaging by posting your artwork with #3310art. Plus you can win an exclusive Nokia 3310 featuring your art. T&Cs apply,393,video
