,comments,created_time,id,likes,link,message,shares,type
0,10,2016-09-30T06:20:00+0000,667856179978226_1027681163995724,67,https://goo.gl/X6lwdM,"Take a break at work & play your favourite game on #Yunicorn.
Buy Now: http://goo.gl/X6lwdM",1,link
1,8,2016-09-28T06:43:12+0000,667856179978226_1026705297426644,154,https://goo.gl/X6lwdM,"Showing off your phone to your friends is a delight, especially when it’s #Yunicorn! Buy Now: http://goo.gl/X6lwdM",2,link
2,17,2016-09-27T11:23:38+0000,667856179978226_1026072384156602,216,https://www.facebook.com/yuplaygod/photos/a.679118308852013.1073741828.667856179978226/1026072384156602/?type=3,"Running out of crazy and adventurous snaps? Well, it’s time you plan a trip! #WorldTourismDay",1,photo
3,27,2016-09-26T11:32:56+0000,667856179978226_1025316164232224,222,http://gph.is/2dcEljc,"No matter what you need or when you need it, all you have to do is look Around YU! #BatmanDay",2,link
4,7,2016-09-25T07:58:39+0000,667856179978226_1024397817657392,138,http://gph.is/2cCuXb7,"Staying alone? No issues. Master the art of cooking by looking up for recipes only on the 4G integrated #Yunicorn.
Buy Now: http://goo.gl/X6lwdM",2,link
5,17,2016-09-21T05:25:22+0000,667856179978226_1021348951295612,73,https://goo.gl/X6lwdM,"#Yunicorn’s 32GB space won’t disappoint you. Store your favourite movies before going out on a trip this holiday season.
Buy Now:  http://goo.gl/X6lwdM",1,link
6,13,2016-09-19T07:42:04+0000,667856179978226_1019897891440718,239,https://goo.gl/X6lwdM,Time to beat your friends in both graphics as well as the game. #Yunicorn’s 64-bit Mali T860 graphics enables you to experience gaming like never before. Buy Now:  http://goo.gl/X6lwdM,2,link
7,33,2016-09-15T05:55:38+0000,667856179978226_1016833628413811,301,https://www.facebook.com/yuplaygod/photos/a.679118308852013.1073741828.667856179978226/1016833628413811/?type=3,"Enjoy your weekend by going on a movie spree, only with #Yunicorn’s  5.5 inch full HD display.

Buy now: http://goo.gl/X6lwdM",1,photo
8,35,2016-09-08T15:38:42+0000,667856179978226_1011587882271719,633,https://www.facebook.com/yuplaygod/photos/a.679118308852013.1073741828.667856179978226/1011587882271719/?type=3,To all those who cant gather the courage to give up on their favourite headphones. We've got your back. #Yunicorn,9,photo
9,20,2016-09-07T06:51:34+0000,667856179978226_1010571842373323,240,https://www.facebook.com/yuplaygod/photos/a.679118308852013.1073741828.667856179978226/1010571842373323/?type=3,"With HDR and F/2.2 wide aperture, #Yunicorn’s rear camera lets you shine, even in the dark.

Buy now: http://goo.gl/X6lwdM",1,photo
10,77,2016-09-05T11:11:10+0000,667856179978226_1009184962512011,2792,https://www.facebook.com/yuplaygod/photos/a.679118308852013.1073741828.667856179978226/1009184962512011/?type=3,"With the infectious festive atmosphere, modaks, prayers and chants of ""Ganpati Bappa Morya"", kick-start your celebrations with YU. #GaneshChaturthi",43,photo
11,14,2016-09-02T06:23:05+0000,667856179978226_1006645692765938,217,http://giphy.com/gifs/3o6Zt8uBaVdEbV0h8s,"A power user's dream come true, Yunicorn's robust 64-bit MediaTek Helio P10 octa-core processor delivers enhanced performance with spectacular power efficiency.",1,link
12,8,2016-09-01T07:11:20+0000,667856179978226_1005899536173887,140,http://giphy.com/gifs/3o7TKzpElm5jfhqN6E,"Running out of battery while travelling? With #Yunicorn’s monochrome mode, browse swiftly even on low power.",2,link
13,22,2016-08-30T08:14:00+0000,667856179978226_1004450999652074,278,https://www.facebook.com/yuplaygod/photos/a.679118308852013.1073741828.667856179978226/1004450999652074/?type=3,"Forgot to pay your bills? No problem!
Recharge anything on-the -go with the help of #Yunicorn’s integrated wallet. Buy now: http://goo.gl/X6lwdM",3,photo
14,24,2016-08-28T06:43:00+0000,667856179978226_1002310939866080,288,https://www.facebook.com/yuplaygod/photos/a.679118308852013.1073741828.667856179978226/1002310939866080/?type=3,"Live life in the fast lane! Stream anything, anywhere, only on #Yunicorn’s 4G LTE.
Buy now: http://goo.gl/X6lwdM",2,photo
15,26,2016-08-27T10:28:37+0000,667856179978226_1002309799866194,345,https://www.facebook.com/yuplaygod/photos/a.679118308852013.1073741828.667856179978226/1002309799866194/?type=3,"16GB phones are old news. With #Yunicorn’s 32GB ROM, store as many apps, games, music and movies as you want. 
Buy now: http://goo.gl/X6lwdM",2,photo
16,30,2016-08-26T08:02:27+0000,667856179978226_1001505429946631,295,https://www.facebook.com/yuplaygod/photos/a.679118308852013.1073741828.667856179978226/1001505429946631/?type=3,"Say hello to sharper images, even in low light. #Yunicorn’s HDR & EIS (Electronic Image Stabilisation) lets you capture every shot perfectly, every time.Buy now: http://goo.gl/X6lwdM",1,photo
17,17,2016-08-25T06:01:18+0000,667856179978226_1000670383363469,216,http://gph.is/2bHOlDX,You want fast? We give you the fastest. Unlock #Yunicorn in 0.2 seconds & let it enthrall you! Buy now: http://goo.gl/X6lwdM,2,link
18,573,2016-08-24T11:47:36+0000,667856179978226_1000025550094619,10198,https://www.facebook.com/yuplaygod/photos/a.679118308852013.1073741828.667856179978226/1000025550094619/?type=3,"We're bringing you an #offer you can’t refuse. Enjoy unlimited HD Voice & Video Calls, SMS, High-Speed Data, access to Jio Apps and numerous 4G benefits for 90 days, free.",166,photo
19,14,2016-08-24T07:30:45+0000,667856179978226_999908283439679,294,https://www.facebook.com/yuplaygod/photos/a.679118308852013.1073741828.667856179978226/999908283439679/?type=3,"The payment is done as fast as the above statement is said out loud. The Around in #Yunicorn makes payments easy & breezy. 
Buy now: http://goo.gl/X6lwdM",4,photo
