,comments,created_time,id,likes,link,message,shares,type
0,120,2016-03-31T12:30:00+0000,154510491226946_1179945152016803,5161,https://www.facebook.com/LGMobile/videos/1179945152016803/,"Curious of what’s inside the #LGG5 package? Let #LGCat walk you through with some tips from its friend!
Oh, don’t forget! A world of play is coming on April 1st.

✔ Explore all about the LG G5 here: http://bit.ly/2192t7Y

#LG #G5 #LGG5andFriends #PlayMore",217,video
1,124,2016-03-29T04:00:01+0000,154510491226946_1177509162260402,19576,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1177509162260402/?type=3,"Giving a neater look with its retractable earbuds at the end of each tip, the smooth and seamlessly designed LG Tone Infinim will add a modern and distinctive style to your life.

#LG #LGToneInfinim #ToneInfinim #Set_the_Tone",179,photo
2,157,2016-03-25T12:15:00+0000,154510491226946_1168480143163304,20096,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1168480143163304/?type=3,"Even small elements can bring bigger changes in life.  Draw your way to more possibilities with the LG Stylus 2 and its precise fiber-tipped pen!

✔ Watch what the LG Stylus 2 pen can do: http://bit.ly/1Mm1t9R

#LG #LGStylus2 #Stylus2",218,photo
3,2017,2016-03-24T01:13:06+0000,154510491226946_1171479012863417,44369,https://www.facebook.com/LGMobile/videos/1171479012863417/,"#LGPlayCat loves to have fun with two modular friends of #LGG5. 
But sometimes it wants more! 
Which friend do you think LG Play Cat needs the most?

1. Game controller module 
2. Projector module 
3. Photo printer module 
4. Qwerty keyboard module 
5. Healthcare module 
6. Credit card reader module 
7. Large capacity battery module
8. Action cam module
9. SSD module
10. Speaker module

Pick one for our dear LG Play Cat!
✔ Click to learn all about the LG G5: http://bit.ly/2192t7Y

#LG #LGG5 #G5 #LGG5andFriends
*LG Electronics reserve all rights of the ideas for any future use.",6395,video
4,173,2016-03-22T12:45:00+0000,154510491226946_1168480076496644,14264,https://media.giphy.com/media/3osxYzM9gBFmSRYvo4/giphy.gif,"The LG G5 has surprised many with its first ever slide-out modular design. Now easily remove batteries and use other fun features just by switching the bottom! 

✔ Explore everything about the LG G5 here: http://bit.ly/2192t7Y

#LG #LGG5 #G5 #LGG5andFriends",266,link
5,121,2016-03-21T12:30:00+0000,154510491226946_1168475949830390,16730,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1168475949830390/?type=3,"Experience a new level of audio performance with the LG Tone Infinim! With the Harman Kardon Signature Sound and advanced Quad-Layer speaker technology, you will be able to hear the well-balanced robust bass and crisp treble.

#LG #LGToneInfinim #ToneInfinim #Set_the_Tone",180,photo
6,167,2016-03-19T12:25:00+0000,154510491226946_1160921053919213,20620,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1160921053919213/?type=3,"Even an identical scene can show differently depending on where  it’s displayed. Make colors pop and relive the moment with the LG G5!

✔ Want to learn more about the LG G5? Click here: http://bit.ly/2192t7Y

#LG #LGG5 #G5",198,photo
7,77,2016-03-18T13:00:00+0000,154510491226946_1162698807074771,1317,https://www.facebook.com/LGMobile/videos/1162698807074771/,"Start making smart changes with the LG X series. Take a look and enjoy Second Screen in LG X screen and Dual Camera in LG X cam. 

✔ Full version can also be found in our official YouTube channel: http://bit.ly/1KM4uFn

#LG #LGXseries #LGXscreen #LGXcam #Xscreen #Xcam #SecondScreen #DualCamera",253,video
8,42,2016-03-18T05:00:06+0000,154510491226946_1165906496754002,1532,https://www.facebook.com/LGMobile/videos/1165906496754002/,"Frame the everyday life with uniqueness!
#LG #Xcam’s Pop-out Picture lets you freely decorate and edit your special snaps with various effects.

✔ Watch the official product video here: http://bit.ly/1KM4uFn
#LGXSeries #XSeries #Popoutpicture #DualCamera",120,video
9,172,2016-03-18T01:00:00+0000,154510491226946_1165021813509137,14479,https://media.giphy.com/media/l2R04LwkX1ivBX0uA/giphy.gif,"The LG G5 is even special from the start.
Specifically designed to highlight its first ever modular design, the LG G5 slide-out package offers a unique unboxing experience. 
Stay tuned as the LG G5 continues to bring playful moments to you!

✔ What to do after unboxing? Learn all about the LG G5 here: http://bit.ly/2192t7Y

#LG #LGG5 #G5",346,link
10,189,2016-03-17T12:45:00+0000,154510491226946_1160920993919219,18896,https://media.giphy.com/media/3ornjVPCZoGwpFe1Jm/giphy.gif,"Color matters when it comes to setting your mood for the day. Be bold today and lovely tomorrow with the four adorable colors of the LG G5!

✔ Color is not all. Learn other features of the LG G5 here: http://bit.ly/2192t7Y

#LG #LGG5 #G5",462,link
11,181,2016-03-14T12:30:00+0000,154510491226946_1160918980586087,20579,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1160918980586087/?type=3,"Had trouble delivering your message while calling in subways or crowded streets? LG Tone Infinim will deliver your voice clearly and naturally even in noisy environments with its dual MEMS microphones.

#LG #LGToneInfinim #ToneInfinim #Set_the_Tone",251,photo
12,178,2016-03-12T12:40:00+0000,154510491226946_1156002914411027,25372,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1156002914411027/?type=3,"Good moments are meant to be shared with your loved ones and you know the LG G5 can help escalate that moment to a different level. 

✔ Learn other fun features of the LG G5 here: http://bit.ly/2192t7Y

#LG #LGG5 #G5",255,photo
13,355,2016-03-10T12:30:00+0000,154510491226946_1156002591077726,29512,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1156002591077726/?type=3,"A perfect pair that goes along well with the full metal body of the LG G5, the LG CAM Plus will help make shooting convenient and also enable a ‘camera-grip’ even on a phone!

✔ Learn other features of the LG G5 here: http://bit.ly/2192t7Y

#LG #LGG5 #G5 #LGG5andFriends",796,photo
14,36,2016-03-09T05:04:37+0000,154510491226946_1159602614051057,298,https://www.youtube.com/watch?v=vFr3K2DORc8,"The LG G5's playful spirit has entered the world of Baduk.
Legendary Baduk player Lee Sedol is now competing against AI program AlphaGo at the Google DeepMind Challenge Match!
Click now to watch the grand match!
#LG #LGG5 #G5 #Leesedol #AlphaGo",12,video
15,229,2016-03-08T12:10:01+0000,154510491226946_1156002394411079,24785,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1156002394411079/?type=3,"Don’t just let you ears listen, but enjoy! Elevate your acoustic experience and give life to the notes you hear with the LG Hi-Fi Plus with B&O Play. Simply swap the bottom of your LG G5 and let it do its trick from there!

✔ Want to know how it works? http://bit.ly/2192t7Y

#LG #LGG5 #G5 #LGG5andFriends",351,photo
16,105,2016-03-07T12:00:00+0000,154510491226946_1156001951077790,19749,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1156001951077790/?type=3,"Reach freely whenever, wherever with the LG Tone Infinim and communicate clearly regardless of your surroundings through its enhanced sound and speaker.

#LG #LGToneInfinim #ToneInfinim #Set_the_Tone",168,photo
17,219,2016-03-05T12:05:00+0000,154510491226946_1153303961347589,25116,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1153303961347589/?type=3,"Not just playful, but extremely fun!
With the new LG G5 and its ground breaking friends, endless excitement awaits!

✔ Learn the fun features of the LG G5 here: http://bit.ly/2192t7Y

#LG #LGG5 #G5",293,photo
18,305,2016-03-04T12:30:00+0000,154510491226946_1155842127760439,20889,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1155841794427139/?type=3,"Enjoy the beauties of the new LG X series at different angles! 
Crisper in design and packed with edgy high-end functions like the second screen for LG X Screen and dual camera for LG X Cam, the LG X series will have best qualities of a smartphone more approachable.

✔ Watch the official product video here: http://bit.ly/1KM4uFn

#LG #LGXSeries #Xseries #Xscreen #XCam",617,photo
19,197,2016-03-03T08:41:42+0000,154510491226946_1155328041145181,19714,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1155327911145194/?type=3,"The LG G5 will bring you playful moments with its friends, each enabling different skill sets to users. Meet our lovely friends that will present to you a whole new visual and acoustic experience!

✔ Learn other features of the LG G5 here: http://bit.ly/2192t7Y

#LG #LGG5 #G5 #LGG5andFriends #LGPlayCat",487,photo
20,530,2016-03-03T01:39:57+0000,154510491226946_1155092037835448,5040,https://www.facebook.com/LGMobile/videos/1155092037835448/,"Life is good when you play more.
Would you like to play with LG G5 & Friends?

✔ Watch the official product video here:
https://youtu.be/PlStUiB1xSE

#LG #LGG5 #G5",1203,video
