,comments,created_time,id,likes,link,message,shares,type
0,0,2016-03-28T23:21:34+0000,559086810778560_1199311280089440,13,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1199311280089440/?type=3,"Connect with friends and family with the Gravity 5. With its Gestures you will be able to wake it up from sleep mode by double tapping the screen.
#MaxwestTelecom #Gravity5 #ScreenGestures #Gravity #5inch #MediaTek",4,photo
1,0,2016-03-23T17:11:46+0000,559086810778560_1194137837273451,6,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1194137837273451/?type=3,"Travel the world with the Astro 4.5. With its 8MP Rear camera you will be able to capture all the beautiful places you go to. 
#MaxwestTelecom #Astro45 #MediaTek #TravelTheWorld #8MP",1,photo
2,0,2016-03-21T17:20:13+0000,559086810778560_1192327544121147,4,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1192327544121147/?type=3,"Enjoy watching videos and streaming on the web with the 7 inch Nitro Phablet 71. With its phone capabilities you can keep in touch with everyone while enjoying all the perks of a 7 inch tablet
#MaxwestNitroPhablet71 #Unlocked #Tablet #Phone #7inch #Videos #MediaTek",1,photo
3,0,2016-03-18T16:48:13+0000,559086810778560_1189767774377124,6,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1189767774377124/?type=3,"Keep up with the fast paced life with the Gravity 5 LTE. With its Qualcomm Snapdragon Processor you will stream and browse with ease.
#MaxwestTelecom #Gravity5LTE #QualcommSnapdragon  #4GLTE #Unlocked #Lollipop",1,photo
4,0,2016-03-17T16:52:59+0000,559086810778560_1188943044459597,4,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1188943044459597/?type=3,"Travel the world with the GSM unlocked Vice. With its beautifully designed body, you will catch everyone's attention.
#MaxwestTelecom #Unlock #FlipPhone #Beautiful",1,photo
5,1,2016-03-16T16:39:37+0000,559086810778560_1188080597879175,12,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1188080597879175/?type=3,"Enjoy smooth gaming with our latest designed Astro X55. With a Quad Core processor and With Android Lollipop you will be up to trend.
#MaxwestTelecom #AstroX55 #Lollipop #MediaTek #Gaming #Unlocked",3,photo
6,1,2016-03-15T22:12:11+0000,559086810778560_1187512434602658,11,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1187512434602658/?type=3,"Capture your memories in vibrant hues with the 13MP Rear camera of the Gravity 5.5 LTE  and take fun selfies with the 5MP Front Camera
#MaxwestTelecom #Gravity55LTE #Unlocked #MediaTek",1,photo
