,comments,created_time,id,likes,link,message,shares,type
0,13,2017-03-15T14:00:00+0000,443289919202502_601363933395099,246,https://www.facebook.com/moto/videos/601363933395099/,Check out the Top 3 Mobile Trends our Head of Product Marketing Jim Thiede talked about during #LenovoMWC,8,video
1,16,2017-03-03T14:30:00+0000,443289919202502_595899457274880,291,https://www.facebook.com/moto/videos/595899457274880/,Moto Mods & #MotoZ can enhance your stay in Barcelona in unexpected ways. Discover more at moto.com #LenovoMWC,27,video
2,20,2017-03-03T12:30:00+0000,443289919202502_595894930608666,210,https://www.facebook.com/moto/videos/595894930608666/,"Try a smartphone that turns the unexpected into the extraordinary!
#LenovoMWC #MotoG5",8,video
3,2,2017-03-02T14:30:00+0000,443289919202502_595498433981649,222,https://www.facebook.com/moto/videos/595498433981649/,Meet your most reliable travel buddy. The #MotoG5 never needs a break.,6,video
4,17,2017-02-27T15:02:15+0000,443289919202502_594222560775903,238,https://www.motorola.com/us/products/moto-g-plus,"Captivating design meets unlimited Performance!
Say hello to the new #MotoG5 & #MotoG5Plus at #LenovoMWC",11,link
5,74,2017-02-26T16:52:19+0000,443289919202502_593869477477878,1141,https://www.facebook.com/moto/videos/593869477477878/,"Say Hello to the new #MotoG5 & #MotoG5Plus :
great product ✅
fantastic price ✅
#LENOVOMWC",140,video
6,4,2017-02-25T14:00:00+0000,443289919202502_592880514243441,109,https://www.facebook.com/moto/videos/592880514243441/,Bite into the unexpected and taste the extraordinary. Get ready to experience Moto in Barcelona #LENOVOMWC,5,video
7,7,2017-02-14T22:54:45+0000,443289919202502_588425148022311,79,https://www.facebook.com/moto/videos/588425148022311/,Disconnected. Unresponsive. Are these words that sound familiar?,7,video
8,11,2017-01-12T15:01:39+0000,443289919202502_570296406501852,138,https://www.facebook.com/moto/photos/a.474544549410372.1073741829.443289919202502/570296406501852/?type=3,Unleash a world of possibilities and reimagine what a smartphone can be. Get ready world. Hello Moto.,5,photo
9,24,2017-01-10T15:00:00+0000,443289919202502_570296173168542,418,https://www.facebook.com/moto/photos/a.474544549410372.1073741829.443289919202502/570296173168542/?type=3,Make way for different. Hello Moto. Same is boring.,6,photo
10,5,2017-01-06T03:00:00+0000,443289919202502_570295386501954,167,https://www.facebook.com/moto/videos/570295386501954/,"They up the screen size, we give you a 70-inch projector. Say hello to the Insta-Share Projector Moto Mod for the Moto Z.",18,video
11,10,2017-01-03T15:00:02+0000,443289919202502_570294633168696,310,https://www.facebook.com/moto/photos/a.474544549410372.1073741829.443289919202502/570294633168696/?type=3,Make way for different. Hello Moto.,5,photo
