,comments,created_time,id,likes,link,message,shares,type
0,101,2017-12-29T07:38:24+0000,154510491226946_1819485474729431,11357,https://www.facebook.com/LGMobile/videos/1819473868063925/,"Introducing the #LGV30 Game Promotion to all V30 users! Download Beat Fever from Google Play Store and get free items worth up to $100. Don’t miss the special offer!

✔ See how life looks – and sounds - better with the #LG #V30 here: http://bit.ly/2wn5FaP 

*Release date, specs, and back cover logo of the LG V30 may vary by country.
*OLED FullVision by LG Display",152,video
1,147,2017-12-28T07:00:00+0000,154510491226946_1818410721503573,47332,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1818410721503573/?type=3,"A wide range of colors to suit every taste. #LGV30

✔ See what the #LG #V30 can do to make your life more fun: http://bit.ly/2wn5FaP 

*Release date, specs, and back cover logo of the LG V30 may vary by country.
*OLED FullVision by LG Display",98,photo
2,62,2017-12-26T07:00:00+0000,154510491226946_1816356695042309,13123,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1816356695042309/?type=3,"Stand out and stay ahead with the innovative style of the #LGTONEINFINIM’s Hidden Earbuds and Slim Design. 

✔ Check out the stylish features of the #LG #TONEINFINIM here: http://bit.ly/2ArfUgG",128,photo
3,202,2017-12-25T07:00:00+0000,154510491226946_1812273952117250,65558,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1812273875450591/?type=3,"It’s the most wonderful time of the year. #LGV30.

✔ See all the other jolly features of the #LG #V30: http://bit.ly/2wn5FaP 

*Release date, specs, and back cover logo of the LG V30 may vary by country.
*OLED FullVision by LG Display",134,photo
4,71,2017-12-21T07:00:00+0000,154510491226946_1811280672216578,46293,https://www.facebook.com/LGapplication/,"Expand the capabilities of your mobile life with the #LGSmartWorld.

✔ Start downloading premium mobile from the #LG #SmartWorld here: http://bit.ly/2Cc2unt

*Release date, specs, and back cover logo of the LG V30 may vary by country.
*OLED FullVision by LG Display",38,link
5,226,2017-12-19T07:00:00+0000,154510491226946_1809100969101215,55694,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1809100969101215/?type=3,"A viewing experience that will keep you glued to your screen. #LGV30

✔ See how the #LG #V30 holds your attention here: http://bit.ly/2AyEevm

*Release date, specs, and back cover logo of the LG V30 may vary by country.
*OLED FullVision by LG Display",181,photo
6,215,2017-12-18T07:00:00+0000,154510491226946_1808051225872856,15926,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1808051225872856/?type=3,"Experience adjustable bass for your favorite tunes with BASS Wheel Combined with the legacy harman kardon® Signature Sound.  #LGTONEINFINIM

✔ Experience the crystal-clear quality and rich tones with the #LG #TONEINFINIM here: http://bit.ly/2ArfUgG",262,photo
7,69,2017-12-15T07:33:42+0000,154510491226946_1804644009546911,8688,https://www.facebook.com/LGMobile/videos/1804633236214655/,"Dedicated to the future owners of the #LGV30

✔ Get into the spirit of the #LG #V30 here: http://bit.ly/2yQymyr

*Release date, specs, and back cover logo of the LG V30 may vary by country.
*OLED FullVision by LG Display",237,video
8,145,2017-12-14T07:23:01+0000,154510491226946_1803511512993494,12017,https://www.facebook.com/LGMobile/videos/1803509762993669/,"Create your own cinematic experiences with the #LGV30.

✔ Accomplish the art of photography with the #LG #V30: http://bit.ly/2yQymyr 

*Release date, specs, and back cover logo of the LG V30 may vary by country.
*OLED FullVision by LG Display",382,video
9,260,2017-12-12T07:00:00+0000,154510491226946_1801292319882080,65280,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1801292319882080/?type=3,"The #LGV30 and B&O PLAY – for all true music lovers.

✔ See all the other features you’ll love about the #LG #V30: http://bit.ly/2wn5FaP 

*Release date, specs, and back cover logo of the LG V30 may vary by country.
*OLED FullVision by LG Display",222,photo
10,42,2017-12-11T07:30:00+0000,154510491226946_1800149846662994,12514,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1800149846662994/?type=3,"Presenting the #LGTONEINFINIM with harman kardon® Signature Sound – an exceptional audio experience.

✔ Get in tune with the #LG #TONEINFINIM here: http://bit.ly/2ArfUgG",41,photo
11,278,2017-12-08T07:00:34+0000,154510491226946_1796754817002497,18346,https://www.facebook.com/LGMobile/videos/1796754817002497/,"Smaller. Thinner. Lighter. MORE. #LGV30

✔ See how the #LG #V30 gives you more for less: http://bit.ly/2wn5FaP   

*Release date, specs, and back cover logo of the LG V30 may vary by country.
*OLED FullVision by LG Display",440,video
12,78,2017-12-07T07:01:03+0000,154510491226946_1795622167115762,10746,https://www.facebook.com/LGMobile/videos/1795622167115762/,"Bringing you the composition of perfection. #LGV30

✔ Indulge in the preeminent sound of the #LG #V30: http://bit.ly/2y4sIK4 

*Release date, specs, and back cover logo of the LG V30 may vary by country.
*OLED FullVision by LG Display",312,video
13,89,2017-12-05T07:01:50+0000,154510491226946_1793408544003791,9924,https://www.facebook.com/LGMobile/videos/1793408544003791/,"I promise to share my success, but especially my failures.
Be real, be YOU. #LGV30.

✔ Be yourself with the #LG #V30 here: http://bit.ly/2AKlWXH 

*Release date, specs, and back cover logo of the LG V30 may vary by country.
*OLED FullVision by LG Display",182,video
14,64,2017-12-04T07:00:00+0000,154510491226946_1792322650779047,15988,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1792322650779047/?type=3,"Contoured for comfort. Engineered for superior sound. #LGTONEINFINIM

✔ Start the ultimate listening experience with the #LG #TONEINFINIM here: http://bit.ly/2jxUYL6",39,photo
15,39,2017-12-01T07:00:00+0000,154510491226946_1788619597816019,15067,http://bit.ly/2hvC3Ag,"Travel to the stars and beyond with the #LGV30.

✔ Explore a whole universe of new features with the #LG #V30 here: http://bit.ly/2hvC3Ag  

*Release date, specs, and back cover logo of the LG V30 may vary by country.
*OLED FullVision by LG Display",19,link
16,161,2017-11-30T07:00:00+0000,154510491226946_1787394187938560,13451,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1787394187938560/?type=3,"Hole up it’s December already? #LGV30

✔ See what else makes the #LG #V30 a special treat here: http://bit.ly/2B3rtHU
 
*Release date, specs, and back cover logo of the LG V30 may vary by country.
*OLED FullVision by LG Display",94,photo
17,37,2017-11-30T01:01:42+0000,154510491226946_1787035857974393,1457,https://www.facebook.com/LGMobile/videos/1787035857974393/,"With the #LGV30, Jim Lovell can travel to the moon anytime he wants.
✔ See how the #LG #V30 made it happen: http://bit.ly/2i9sdaL
 
*Release date, specs, and back cover logo of the LG V30 may vary by country.
*OLED FullVision by LG Display",109,video
