,comments,created_time,id,likes,link,message,shares,type
0,40,2018-03-20T07:30:00+0000,420475208340888_751963568525382,649,https://www.facebook.com/Nokiamobile/photos/a.460877740967301.1073741828.420475208340888/751963568525382/?type=3,Food brings us closer together! Why not meet up with your nearest and dearest this #InternationalDayOfHappiness and be the gift? Captured by #bothie for #Nokia8.,9,photo
1,22,2018-03-19T13:30:00+0000,420475208340888_751963365192069,652,https://www.facebook.com/Nokiamobile/photos/a.460877740967301.1073741828.420475208340888/751963365192069/?type=3,Tomorrow's #InternationalDayOfHappiness is a time to come together and celebrate the things that matter most. Keep smiling and capture amazing memories with #bothie for #Nokia8.,11,photo
2,14,2018-03-18T14:10:00+0000,420475208340888_751963171858755,612,https://www.facebook.com/Nokiamobile/photos/a.460877740967301.1073741828.420475208340888/751963171858755/?type=3,"20 March is #InternationalDayOfHappiness. To celebrate we’re sending smiles and joy to all of our followers, as captured here by #Nokia8. It’s a #bothie party!",10,photo
3,38,2018-03-05T13:12:58+0000,420475208340888_743297036058702,703,https://www.facebook.com/Nokiamobile/videos/743297036058702/,Our #Nokia8110 4G has everyone going a bit bananas 🍌 . Check out all its specs here: nokia.ly/nokia8110,24,video
4,24,2018-03-01T17:00:00+0000,420475208340888_740649719656767,585,https://www.facebook.com/Nokiamobile/videos/740649719656767/,"It’s the final day here at #MWC18, here are the #Nokiamobile highlights from the week.",66,video
5,40,2018-03-01T01:11:57+0000,420475208340888_740292373025835,2302,https://www.facebook.com/Nokiamobile/videos/740292373025835/,"Yesterday at #MWC18 we caught up with our amazing #Nokiamobile fans, here’s their thoughts on our new devices.",147,video
6,16,2018-02-28T21:48:49+0000,420475208340888_740179399703799,2207,https://www.facebook.com/Nokiamobile/videos/740179399703799/,Oliver Schindelbeck of ZEISS Camera Lenses and Fun For Louis took a closer look at how our mobile optics compare to traditional camera lenses,47,video
7,99,2018-02-28T15:41:50+0000,420475208340888_739953323059740,50335,http://nokia.ly/nokia8sirocco,Ordinary life deserves an extraordinary phone. Discover more about the new #Nokia8Sirocco now with Android One. nokia.ly/nokia8sirocco,65,link
8,71,2018-02-28T14:04:25+0000,420475208340888_739899126398493,9335,https://www.facebook.com/Nokiamobile/videos/739899126398493/,Things just got personal. Introducing the new #Nokia1 with Xpress-on covers. http://nokia.ly/nokia1,240,video
9,111,2018-02-28T08:01:00+0000,420475208340888_739438069777932,17995,https://www.facebook.com/Nokiamobile/videos/739438069777932/,Here's what the world of tech had to say about the new #Nokiamobile range on the second day of #MWC18,527,video
10,126,2018-02-27T23:18:42+0000,420475208340888_739433476445058,3046,https://www.facebook.com/Nokiamobile/photos/a.460877740967301.1073741828.420475208340888/739433239778415/?type=3,"An iconic design. Now even more iconic. #Nokia8110 4G. Slide, spin and chat. nokia.ly/nokia8110",160,photo
11,13,2018-02-27T19:13:44+0000,420475208340888_739332086455197,4336,https://www.facebook.com/Nokiamobile/videos/739332086455197/,"Fun For Louis caught up with our CMO, Pekka Rantala. Here's what he had to say about the new #Nokia8Sirocco and Android One partnership. #Nokiamobile",61,video
12,30,2018-02-27T16:23:44+0000,420475208340888_739271219794617,1176,https://www.facebook.com/Nokiamobile/photos/a.460877740967301.1073741828.420475208340888/739271179794621/?type=3,Make your mark with #Nokia1 and Xpress-on covers. nokia.ly/nokia1,27,photo
13,101,2018-02-27T13:54:27+0000,420475208340888_739189433136129,15216,https://www.facebook.com/Nokiamobile/videos/739189433136129/,With #Nokiamobile’s new Pro Camera mode you can easily take control of every image as you would do with a professional camera. Find out more about it at nokia.ly/nokia7plus,286,video
14,16,2018-02-27T08:00:00+0000,420475208340888_738700869851652,777,https://www.facebook.com/Nokiamobile/videos/738700869851652/,"It was another incredible day here in Barcelona as we opened our doors at #MWC18, here's what you missed.",27,video
15,15,2018-02-26T19:00:05+0000,420475208340888_738581886530217,535,https://www.facebook.com/Nokiamobile/videos/738581886530217/,"""I like how the #Nokia8110 4G spins..."" 
Fun For Louis met with our Chief Product Officer Juho at #MWC18. This is what he had to say. #Nokiamobile",36,video
