,comments,created_time,id,likes,link,message,shares,type
0,323,2017-12-31T11:00:00+0000,677890955575003_1735861579777930,340,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1735861453111276/?type=3,"[DAY 5/5 OF GIVEAWAY]
Your last chance to win something! To participate, 
1. Guess the prize to be won based on the hint and photo below ;)
2. Share the post

Hint: 3-in-1. Those who got the #OPPOR11s via pre-order would know!
Tag a friend who pre-ordered for help!",315,photo
1,398,2017-12-30T11:00:01+0000,677890955575003_1735861283111293,427,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1735861103111311/?type=3,"[DAY 4/5 OF GIVEAWAY]
We are down to the second last giveaway! To participate, 
1. Guess the prize to be won based on the hint and photo below ;)
2. Share the post

Hint: It will see you through the good and bad shots. 
If you can’t get the previous ones, keep trying and focus on the positive. <3",590,photo
2,546,2017-12-29T11:00:01+0000,677890955575003_1735860893111332,558,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1735860616444693/?type=3,"[DAY 3/5 OF GIVEAWAY]
You know the drill. To participate, 
1. Guess the prize to be won based on the hint and photo below ;)
2. Share the post

Hint: It's music to our ears! 
Tell your best buds about this contest, alright?",882,photo
3,398,2017-12-28T11:00:00+0000,677890955575003_1735860479778040,428,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1735860173111404/?type=3,"[DAY 2/5 OF GIVEAWAY]
Let’s go! To participate,
1. Guess the prize to be won based on the hint and photo below ;)
2. Share the post

Hint: An arm’s length away.
Tag your wefie friends for extra chances!",344,photo
4,565,2017-12-27T11:00:01+0000,677890955575003_1735859943111427,601,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1735859833111438/?type=3,"[DAY 1/5 OF GIVEAWAY]
And here’s how we roll! To participate,
1. Guess the prize to be won based on the hint and photo below ;)
2. Share the post

Hint: If it was any faster, it wouldn’t be real.
Now, go figure and comment away!",519,photo
5,49,2017-12-26T11:00:00+0000,677890955575003_1740299772667444,1167,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1740299086000846/?type=3,What if you could unbox the #OPPOR11s? ;) Look out for a series of giveaway starting from tomorrow!,44,photo
6,6,2017-12-25T03:00:00+0000,677890955575003_1735893916441363,120,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1735893786441376/?type=3,"Have yourself a merry little Christmas! 🎄
With Love, Team OPPO",9,photo
7,148,2017-12-24T11:00:00+0000,677890955575003_1731962856834469,400,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1731962690167819/?type=3,"How’s Christmas like at OPPO?
It’s too early to tel. ;) Stay tuned to our 5 days of giveaway starting from 27th December. Share this post if you’re up for it! #OPPOR11s",322,photo
8,2,2017-12-23T11:00:00+0000,677890955575003_1735996899764398,51,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1735996303097791/?type=3,The kind of Champagne we enjoy this season. #OPPOR11s,4,photo
9,8,2017-12-22T11:00:00+0000,677890955575003_1735010353196386,78,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1735009653196456/?type=3,"At 7.1mm thick, nobody would have guessed it’s the #OPPOR11s at first touch. Would you? ;)",6,photo
10,2,2017-12-20T11:00:00+0000,677890955575003_1733016996729055,66,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1733013576729397/?type=3,"This Christmas, shoot for the stars and land your hands on the Red R11s. 💫

 — Products shown: R11s.",1,photo
