,comments,created_time,id,likes,link,message,shares,type
0,3,2016-12-31T11:00:00+0000,677890955575003_1357480130949412,358,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1357480130949412/?type=3,Pass this along! :D,10,photo
1,6,2016-12-30T11:00:55+0000,677890955575003_1356452864385472,143,http://bit.ly/2ioHvGV,It's the last work day of 2016! What are some of your New Year Resolutions? :D,5,link
2,10,2016-12-29T11:00:00+0000,677890955575003_1355539851143440,386,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1355539851143440/?type=3,He can't help but to marvel at the beauty of the #OPPOR9s. Can you?,6,photo
3,4,2016-12-28T11:00:00+0000,677890955575003_1354728787891213,242,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1354728787891213/?type=3,"An exclusive collaboration, just for our #OPPOR9s.

Check out the prowess of the Sony IMX398 sensor under low light settings here: https://www.oppostore.com.sg/blogs/articles/most-dazzling-christmas-lights-photos-taken-outdoors",8,photo
4,4,2016-12-27T11:03:00+0000,677890955575003_1354019691295456,118,http://bit.ly/2hjCXg4,Surprise! We have a brand new e-store now! We guarantee you'll love it ;),4,link
5,8,2016-12-26T11:00:00+0000,677890955575003_1353166381380787,683,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1353166381380787/?type=3,"With a touch access speed of 0.2 seconds, the #OPPOR9s is unrivaled.",8,photo
6,4,2016-12-25T11:00:00+0000,677890955575003_1352231248140967,253,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1352231248140967/?type=3,"We wish everyone a Merry Christmas!

With Love,
Team OPPO",4,photo
7,3,2016-12-24T11:00:02+0000,677890955575003_1351346778229414,43,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1351346778229414/?type=3,Have you tried taking a photo at night with the #OPPOR9s? You'll be amazed!,4,photo
8,16,2016-12-22T11:00:00+0000,677890955575003_1349402248423867,1152,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1349402248423867/?type=3,The #OPPOR9s has got you covered.,16,photo
9,16,2016-12-21T11:04:21+0000,677890955575003_1348453235185435,543,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1348453235185435/?type=3,"The essentials, without the clutter. 

#OPPOR9s",7,photo
10,10,2016-12-20T11:00:00+0000,677890955575003_1347190611978364,520,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1347190611978364/?type=3,"Do you remember how to take Instagram photos? With the #OPPOR9s,  you will. 

Credits: Cookiesnqream",11,photo
11,37,2016-12-19T11:00:01+0000,677890955575003_1346296858734406,244,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1346296858734406/?type=3,#OPPOR9s users! Share us your experience thus far in the most creative/funny manner and we'll reward you with a mystery gift! ;),8,photo
12,10,2016-12-18T11:00:00+0000,677890955575003_1345379388826153,567,https://www.facebook.com/opposingapore/photos/a.706944526002979.1073741828.677890955575003/1345379388826153/?type=3,"Take your #OPPOR9s out for a ride. You deserve to have your moments captured :)

Credits: Cookiesnqream",10,photo
