,comments,created_time,id,likes,link,message,shares,type
0,4,2017-12-29T06:51:33+0000,118592938221174_1581626471917806,32,https://www.facebook.com/CoolMomPicks/videos/10154948351236993/,#AxonM The M is for Multitasking.,1,video
1,5,2017-12-27T09:21:39+0000,118592938221174_1579864552093998,52,https://www.facebook.com/ZTECorp/photos/a.175477522532715.46215.118592938221174/1579864195427367/?type=3,"“In 2018, we will focus more on core businesses and continuous innovation, firmly executing and delivering the Strategy 2020, to reward employees, customers, partners and investors with a better performance.” YIN Yimin, Chairman of ZTE Read more http://bit.ly/2DW7nSa",14,photo
2,0,2017-12-25T08:00:00+0000,118592938221174_1577970355616751,15,https://www.facebook.com/ZTECorp/photos/a.175477522532715.46215.118592938221174/1577970155616771/?type=3,"It’s the most wonderful time of the year, so we hope your #Christmas is filled with love, laughter and magic.",2,photo
3,0,2017-12-22T10:18:57+0000,118592938221174_1575310719216048,43,https://www.facebook.com/ZTECorp/photos/a.175477522532715.46215.118592938221174/1575310579216062/?type=3,We just held a joint conference for the Full Service Access Networks (FSAN) and ITU-T SG15 Q2 in #Shanghai. Consensus has been reached to formulate a unified protocol-layer standard for PON technologies with speeds higher than 10G. http://bit.ly/2Dsq5k7,2,photo
4,19,2017-12-21T10:00:55+0000,118592938221174_1574355682644885,175,https://www.facebook.com/ZTECorp/photos/a.175477522532715.46215.118592938221174/1574355682644885/?type=3,"We are proud to announce the first implementable 5G NR specification was just completed in Lisbon, enabling cost-effective and full-scale 5G NR development as early as in 2019. ZTE as a contributor commits to accelerating 5G NR trials and deployment with fellow players. http://bit.ly/2BJpCK9",52,photo
5,1,2017-12-21T08:00:49+0000,118592938221174_1574279495985837,47,https://www.facebook.com/ZTECorp/photos/a.175477522532715.46215.118592938221174/1574279495985837/?type=3,ZTE just signed a strategic partnership with Saudi Electricity Company to boost collaborations. #SaudiArabia,4,photo
6,0,2017-12-19T12:32:27+0000,118592938221174_1572629816150805,54,https://www.facebook.com/ZTECorp/photos/a.175477522532715.46215.118592938221174/1572629719484148/?type=3,"ZTE has been selected by China Telecom in the provincial cloud resource pool pre-commercial trial Software Defined Network (SDN) project, assisting the company to implement enterprise transformation while bringing significant economic benefits. http://bit.ly/2oDcB1y",12,photo
7,2,2017-12-19T10:32:33+0000,118592938221174_1572550536158733,41,https://www.facebook.com/ZTECorp/photos/a.175477522532715.46215.118592938221174/1572550419492078/?type=3,"ZTE handed over the maintenance of vSDM platform to Banglalink, six months after the successful migration of 60 million users from legacy HLR to the platform in Bangladesh which marks a significant milestone in digital transformation. http://bit.ly/2CD1JD3",4,photo
8,2,2017-12-18T09:56:42+0000,118592938221174_1571578846255902,48,https://www.facebook.com/ZTECorp/photos/a.175477522532715.46215.118592938221174/1571578799589240/?type=3,"We are honored to sponsor the 7th Saudi Arabia Smart Grid Conference and give a presentation on ‘Video Analysis, AMI Solution, BN and Cloud Terminal Solution’ in the exhibition themed ‘Smart Grid, Digital Transformation’.",3,photo
9,2,2017-12-15T11:34:33+0000,118592938221174_1568711656542621,45,https://www.facebook.com/ZTECorp/photos/a.175477522532715.46215.118592938221174/1568711599875960/?type=3,"Japan’s SoftBank Hawks have won the 2017Japan Series. Ahead of the match, SoftBank worked with ZTE to deploy Pre5G Massive MIMO 2.0 solution which saw SoftBank overcome communication challenges and build a smart and high-performance gym network. http://bit.ly/2kvCmeX",5,photo
10,0,2017-12-15T08:21:20+0000,118592938221174_1568558853224568,42,https://www.facebook.com/ZTECorp/photos/a.175477522532715.46215.118592938221174/1568558809891239/?type=3,"ZTE and velcom, part of A1 Telekom Austria Group, have deployed the first scaled commercial Narrowband IoT(NB-IoT) network in Belarus. The achievement signifies ZTE’s capabilities in providing operators with a smooth evolution solution towards 5G. http://bit.ly/2jWv98h",6,photo
11,4,2017-12-12T10:33:08+0000,118592938221174_1565528896860897,43,https://www.facebook.com/ZTECorp/photos/a.175477522532715.46215.118592938221174/1565528853527568/?type=3,"We just released a new generation of ZTE's ThingxCloud IoT platform products in Shanghai IoT summit. It features great capabilities of enabling IoT and IoT Ecology development, and opening a co-construction, co-sharing and win-win situation in IoT arena. http://bit.ly/2BVrsX6",9,photo
12,0,2017-12-12T07:59:58+0000,118592938221174_1565444113536042,27,http://bit.ly/2js2qeC,"As we are getting ready for another exciting year, let's look back at a recap from #MWC17 and check out some of our great achievements on #5G innovations: http://bit.ly/2js2qeC",5,video
