,comments,created_time,id,likes,link,message,shares,type
0,331,2017-12-27T13:00:00+0000,114219621960016_1620642647984365,3183,https://www.facebook.com/SamsungMobile/videos/1620642647984365/,Thinking about a new phone? See how YouTube tech reviewer UrAvgConsumer made the easy switch to Samsung Galaxy with Google Drive and Google Photos. http://spr.ly/6051DHbi5,186,video
1,216,2017-12-26T13:00:00+0000,114219621960016_1620641957984434,3478,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1620641724651124/?type=3,A new Galaxy? You must’ve been nice this year. Now see how easy it is to transfer and backup all your stuff with Smart Switch and Google Drive. spr.ly/Switch_Storage,147,photo
2,81,2017-12-22T13:00:01+0000,114219621960016_1620636734651623,1919,https://www.facebook.com/SamsungMobile/videos/1620636734651623/,"Store up to 1,000 holiday songs on the #GearIconX to get you in a festive mood - even if you're carrying a tree.",64,video
3,104,2017-12-21T13:00:00+0000,114219621960016_1620634281318535,2025,https://www.facebook.com/SamsungMobile/videos/1620634281318535/,Skipping the post-feast dessert is sad. Taking a smaller piece is smart. Keep track of your calories this holiday season with the #GearSport.,122,video
4,81,2017-12-20T13:15:51+0000,114219621960016_1620120818036548,1827,https://www.facebook.com/SamsungMobile/videos/1620120818036548/,"When you can't resist a snowball fight, there's the water-resistant #GearFit2Pro.",81,video
5,130,2017-12-19T13:00:35+0000,114219621960016_1618870608161569,2967,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1618857874829509/?type=3,You know who would love a new Galaxy phone with a better camera this holiday...and unlimited storage on Google Photos?  You. https://photos.app.goo.gl/zrov,89,photo
6,130,2017-12-18T13:00:28+0000,114219621960016_1617531484962148,2571,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1617524401629523/?type=3,"Keep all your holiday music. If you’re not sick of it yet. Transfer up to 100,000 tracks with Google Play Music on the #GalaxyNote8. spr.ly/Switch_Music",89,photo
7,141,2017-12-13T13:00:00+0000,114219621960016_1610858162296147,2575,https://www.facebook.com/SamsungMobile/videos/1610858162296147/,"Give gifts with infinite possibilities and keep the happy going, even after the holidays.",151,video
8,141,2017-12-08T13:01:24+0000,114219621960016_1603976862984277,2945,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1603973276317969/?type=3,Even if you call your music “Tunes.” You can transfer music from other devices to the Galaxy Note8 with Google Play Music. spr.ly/Switch_Music,103,photo
9,133,2017-12-07T16:41:45+0000,114219621960016_1602850089763621,3177,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1602849416430355/?type=3,"Is there such a thing as too many photos? Probably. On the Galaxy Note8, you can still keep them all, thanks to unlimited high quality storage from Google Photos. https://photos.app.goo.gl/1mDR",108,photo
10,224,2017-11-22T13:00:01+0000,114219621960016_1579958982052732,5661,https://www.facebook.com/SamsungMobile/videos/1579958982052732/,Work out with style. Pick and choose the strap that works for you and the #GearSport.,321,video
11,161,2017-11-21T13:00:00+0000,114219621960016_1578862575495706,6013,https://www.facebook.com/SamsungMobile/videos/1578862575495706/,Keep playing music offline and always have your music playlists on you with the #GearSport.,226,video
12,155,2017-11-20T17:00:00+0000,114219621960016_1574278245954139,2935,https://www.facebook.com/SamsungMobile/videos/1574278245954139/,Control your smart home straight from your wrist with Samsung Connect on the #GearS3.,195,video
13,181,2017-11-20T13:00:02+0000,114219621960016_1574264425955521,3144,https://www.facebook.com/SamsungMobile/videos/1574264425955521/,"With the latest updates to the #GearS3, get a cleaner look and feel for all your apps.",209,video
14,109,2017-11-17T13:00:00+0000,114219621960016_1572810559434241,3050,https://www.facebook.com/SamsungMobile/videos/1572810559434241/,Answer calls easily with the U Flex Headphones and the Gear Sport. Learn more: spr.ly/UFlex,171,video
15,145,2017-11-16T13:00:02+0000,114219621960016_1571894642859166,3716,https://www.facebook.com/SamsungMobile/videos/1571894642859166/,Listen to sounds optimized for the #GalaxyNote8 from the new U Flex Headphones. Learn more: spr.ly/UFlex,199,video
16,219,2017-11-15T13:00:01+0000,114219621960016_1570758046306159,8957,https://www.facebook.com/SamsungMobile/videos/1570758046306159/,See how far you’ve gone with #GearSport. Get motivated to go the extra mile with built-in GPS route tracking.,414,video
17,120,2017-11-14T15:55:29+0000,114219621960016_1570483313000299,6506,https://www.facebook.com/SamsungMobile/videos/1570483313000299/,Work out your own way with the #GearSport. Samsung Health's fitness program is your new personal trainer at home.,253,video
18,157,2017-11-10T20:05:06+0000,114219621960016_1566231333425497,4678,https://www.facebook.com/SamsungMobile/videos/1566231333425497/,"Brave the rain and snow with the water-resistant #GearSport, ready made for the great outdoors.",207,video
19,378,2017-11-10T16:21:42+0000,114219621960016_1566051876776776,4700,https://www.facebook.com/SamsungMobile/videos/1566051876776776/,Keep your weight goals on track with the #GearSport. See your calorie intake and workout results right on your wrist.,355,video
20,211,2017-11-08T13:00:00+0000,114219621960016_1561744650540832,4239,https://www.facebook.com/SamsungMobile/videos/1561744650540832/,There’s a better way to charge your #GalaxyNote8 in the dark. #SamsungWirelessCharger,326,video
21,155,2017-11-07T13:00:02+0000,114219621960016_1561739340541363,3259,https://www.facebook.com/SamsungMobile/videos/1561739340541363/,Have low battery anxiety? Always be ready when you're on the go with the Samsung Battery Pack.,143,video
22,220,2017-11-03T12:00:01+0000,114219621960016_1557356754312955,3034,https://www.facebook.com/SamsungMobile/videos/1557356754312955/,How good is the camera on the #GalaxyS8? Watch these user reviews to find out.,214,video
23,140,2017-11-02T12:00:00+0000,114219621960016_1556421837739780,2210,https://www.facebook.com/SamsungMobile/videos/1556421837739780/,Discover what these users think of the battery on the #GalaxyS8.,90,video
24,313,2017-11-01T12:00:02+0000,114219621960016_1555883921126905,5171,https://www.facebook.com/SamsungMobile/videos/1555883921126905/,Find out why these users love the display on the #GalaxyS8.,392,video
25,95,2017-10-31T15:59:18+0000,114219621960016_1555168584531772,2647,https://www.facebook.com/SamsungMobile/videos/1555168584531772/,Get motivated with the #GearSport and reach your fitness and diet goals.,208,video
