,comments,created_time,id,likes,link,message,shares,type
0,39,2017-09-30T09:11:59+0000,379388368783635_1460026004053194,662,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1460025954053199/?type=3,Expand your horizons with the 18:9 full-screen smartphone. The all-new #GIONEE #M7Power is here. #ToPowerYouMoreAndMore,47,photo
1,49,2017-09-28T08:09:55+0000,379388368783635_1458372344218560,1399,https://www.facebook.com/GioneeGlobal/photos/a.559911387397998.1073741826.379388368783635/1458372214218573/?type=3,"Competitively priced at 9,990 Thai baht, M7 Power distinguishes itself with a next-generation full-screen display, extremely long-lasting battery, super performance and high-tech laser-engraved and laser-drilled aluminum case surfaces that come in multiple stylish colors.
#GioneeM7PowerLaunchEvent #GioneeM7Power #GioneeThailand",190,photo
2,20,2017-09-28T08:02:01+0000,379388368783635_1458368417552286,930,https://www.facebook.com/GioneeGlobal/photos/a.559911387397998.1073741826.379388368783635/1458368280885633/?type=3,"Gionee today launched M7 Power, unveiling its premier product for the Thailand market, at the Thailand Mobile Expo 2017, which also announced “Taew” Natapohn Tameeruks, the award-winning Thailand actress and Internet phenomenon, as its brand ambassador in Thailand.
#GioneeM7PowerLaunchEvent #GioneeM7Power #GioneeThailand",126,photo
3,12,2017-09-28T02:07:41+0000,379388368783635_1458212207567907,314,https://www.facebook.com/GioneeGlobal/photos/a.559911387397998.1073741826.379388368783635/1458212190901242/?type=3,"Gionee Thailand M7 Power Launch Event is coming soon.
Something big is about to come at 2 PM at Thailand Mobile Expo 2017.
Let’s looking forward to see what is happening in Thailand soon.
#GioneeM7PowerLaunchEvent #GioneeM7Power #GioneeThailand",22,photo
4,6,2017-09-27T07:12:35+0000,379388368783635_1457619720960489,346,https://www.facebook.com/GioneeGlobal/photos/a.559911387397998.1073741826.379388368783635/1457619697627158/?type=3,"Go faster, more powerfully. Get next-level performance on September 28 when GIONEE unveils its premier product for
 Thailand – the M7 Power mobile phone. See you tomorrow at 2 p.m. at the Thailand Mobile Expo 2017.
#GioneeM7Power #ToPowerANewEra",25,photo
5,20,2017-09-26T11:51:56+0000,379388368783635_1457020484353746,755,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1457020021020459/?type=3,"Never miss an outstanding performance with the X1 8MP front camera. Record every precious moment.
#GioneeX1 #SelfieWithFingerprint",92,photo
6,13,2017-09-25T07:00:02+0000,379388368783635_1456065837782544,307,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1455979111124550/?type=3,"Know what true power feels like on September 28th when GIONEE unveils its premier product for Thailand – the M7 Power mobile phone. 
See you in 3 days at the Thailand Mobile Expo 2017.
#GioneeM7Power
#ToPowerANewEra",39,photo
7,61,2017-09-23T07:02:38+0000,379388368783635_1454440057945122,1264,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1454439484611846/?type=3,"Available in these colors, which one will suit you best? 
#GioneeX1S #AttractionOfSelfie",120,photo
8,13,2017-09-22T07:00:03+0000,379388368783635_1453680588021069,406,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1453678024687992/?type=3,"Get a full view of the breakthrough technology that is transforming the mobile phone industry on September 28th when GIONEE unveils its premier product for Thailand – the M7 Power. See you in 6 days at the Thailand Mobile Expo 2017.
#GioneeM7Power 
#ToPowerANewEra",33,photo
9,31,2017-09-21T11:12:18+0000,379388368783635_1452943081428153,952,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1452943081428153/?type=3,"Here I am pleased to introduce our new family member from X series—X1S, with the gene super selfie and super battery, X1S will make you document every single moment and always on the move.
#AttractionOfSelfie #GioneeX1S",84,photo
