,comments,created_time,id,likes,link,message,shares,type
0,41,2017-06-29T05:00:00+0000,379388368783635_1376418472413948,1929,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1376418472413948/?type=3,"#GioneeA1Plus features a 6.0-inch full-HD display with an additional protection of Corning Gorilla Glass. Gain solid and a clearer view while shooting and gaming! 
#GioneeA1Plus #SuperSelfie #SuperBattery",89,photo
1,29,2017-06-27T02:24:34+0000,379388368783635_1376402752415520,1354,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1376402752415520/?type=3,"This new handset of Gionee is blessed with a cool and glittering design language. Make a bit different from others. 
#GioneeA1Plus #SuperSelfie #SuperBattery #DualCamera",121,photo
2,14,2017-06-23T07:00:00+0000,379388368783635_1369413243114471,1154,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1369413243114471/?type=3,"Co-engineered with the MaxxAudio®, the award-winning audio enhancement tools from Waves, Gionee A1 Plus is able to create an auditory sound stage that delivers an amazing, theatre-like experience through two laterally positioned stereo speakers.
#GioneeA1Plus #SuperExperience",75,photo
3,14,2017-06-21T06:00:00+0000,379388368783635_1369291749793287,795,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1369291749793287/?type=3,"Better performance, longer battery life.
The latest system version Amigo 4.0  is optimized based on Android 7.0. Experience the frontier technology, just like a friend, making your life easier and better.
#GioneeA1Plus #SuperExperience",45,photo
4,24,2017-06-19T05:00:00+0000,379388368783635_1369289993126796,1046,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1369289993126796/?type=3,"People who are selfie fans will love this splendid handset. 20MP front camera with soft light selfie flash,Gionee A1 Plus commitments to offer you perfect selfie experience.
#GioneeA1Plus #SuperSelfie",58,photo
5,8,2017-06-18T04:45:00+0000,379388368783635_1365127206876408,369,https://www.facebook.com/GioneeGlobal/videos/1365127206876408/,"Happy Father’s Day to the man who is not a fictional character found only in comic books and movies. Love you so much, today, to our SUPER MEN, our SUPER DADs.
#HappyFathersDay #Gionee",55,video
6,41,2017-06-16T06:00:00+0000,379388368783635_1363326843723111,1827,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1363326843723111/?type=3,"A1 Plus houses a 4550mAh phone -- It is the biggest battery in the selfie segment. With Gionee A1 Plus, never run out of juice when you need it most. Seflie, every time! 
#GioneeA1Plus #SuperSelfie #SuperBattery",115,photo
7,40,2017-06-14T06:00:00+0000,379388368783635_1363315413724254,1972,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1363315413724254/?type=3,"If the most of your expect is to have high performance selfie functions on your phones...
Gionee’s new selfie-centric smartphone is here for you – the Gionee A1 Plus.
#GioneeA1Plus #SuperSelfie #SuperBattery",117,photo
8,36,2017-06-12T06:00:00+0000,379388368783635_1362345373821258,2233,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1362345373821258/?type=3,"Capture moments in life as clear as the day it happened......
Gionee A1 Plus --- to create a remarkable ensemble. 
#GioneeA1Plus #SuperSelfie #SuperBattery",148,photo
9,27,2017-06-09T06:00:00+0000,379388368783635_1356623501060112,1432,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1356623501060112/?type=3,"Is this what you are looking for?
Dual circles, dual enjoyment.
#GioneeA1Plus #SuperSelfie #SuperBattery",209,photo
10,39,2017-06-07T06:00:00+0000,379388368783635_1356608907728238,1156,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1356608907728238/?type=3,"Crafted with premium materials for the luxurious shine.
Explore a world of stylish design & decent performance with the Gionee A1.
#GioneeA1 #SuperSelfie #SuperBattery #SuperExperience",40,photo
11,21,2017-06-05T06:13:09+0000,379388368783635_1355706747818454,1092,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1355706747818454/?type=3,"With #GioneeA1, immerse yourself in your Monday passion.
No blues, No mess, Just fun! 
#SuperSelfie #SuperBattery #SuperExperience",45,photo
12,5,2017-06-03T05:00:00+0000,379388368783635_1351472491575213,426,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1351472491575213/?type=3,"Fast, safe, reliable as a expressway!
Like expressway's fast-speed, dual carriageway.... ultrafast charging also adopts dual-chip charging solution, the charging rate can be up to 18Watt. And multiple safety protection on charging circuit can control the charging temperature, improve charging efficiency and safety.
#SuperExperience #GioneeA1 #FastCharge",28,photo
13,17,2017-06-01T06:45:00+0000,379388368783635_1351456818243447,621,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1351456818243447/?type=3,"Of course you should choose a more proper one, a bigger and faster one!
4GB RAM + 64GB ROM mean smoother multitasking & better data storage capacity.  So, choose wisely!  This one---#GioneeA1 won't let you down! 
 #SuperExperience #GioneeA1",37,photo
14,12,2017-05-31T01:33:32+0000,379388368783635_1351321471590315,479,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1351321471590315/?type=3,"Mottled Selfie? it absolutely can't acceptable! 
#Gionee exclusive selfie flash lets you capture the ideal shot effortlessly, no matter the light conditions.
Flash your smile, it's perfect selfie time! 
#GioneeA1 #SuperSelfie #SelfieFlash #SelfieCamera",20,photo
15,30,2017-05-26T07:05:00+0000,379388368783635_1344098188979310,866,https://www.facebook.com/GioneeGlobal/photos/a.402081023181036.105319.379388368783635/1344098188979310/?type=3,"Wanna look more gorgeous ? 16MP selfie camera helps you capture your moments more pro and vivid. 
Be a more robust one. Gionee A1, capture the magnificent.
#GioneeA1 #SuperSelfie #16MP #SelfieCamera",83,photo
16,39,2017-05-25T06:56:01+0000,379388368783635_1346552702067192,505,https://www.facebook.com/GioneeGlobal/videos/1346552702067192/,"Check how fast our rapid fingerprint unlock is ? click here https://youtu.be/26_6KX_Ps5g 
#GioneeA1 #SuperExperience #fingerprint",98,video
