,comments,created_time,id,likes,link,message,shares,type
0,0,2017-09-27T11:15:16+0000,113430562066143_1527012680707917,4,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1527012457374606/?type=3,"Go faster, more powerfully.
 Get next-level performance with our exclusive smartphones.
Unbox your spectacular phone before our stocks run out<<
 http://www.plum-mobile.com/",2,photo
1,0,2017-09-23T08:44:44+0000,113430562066143_1523728044369714,2,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1523727884369730/?type=3,"What plans do you have for the weekend? 
Will it be full of excitement and adventure, or rest and relaxation? 
Whichever you choose, have a great one! 
Happy Saturday everyone. 😊",4,photo
2,1,2017-09-18T09:45:07+0000,113430562066143_1519206128155239,5,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1519205858155266/?type=3,"Some of Our Happy Customers.😃
We pride ourselves on providing the best possible experience for all of our customers.
We’re working hard to keep our customers happy for the years to come.",3,photo
3,0,2017-09-16T08:38:36+0000,113430562066143_1517413371667848,3,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1517412998334552/?type=3,"Ahh, #saturday! 
With an end of the week, let us welcome new hopes, new happiness and cherish each and every moment of it. And have a great weekend everyone!",4,photo
4,0,2017-09-15T09:35:07+0000,113430562066143_1516496875092831,0,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1516496811759504/?type=3,"Fashion? Check.      Style? Check.      Connected? Double Check.
Flash your smile with MIGHT LTE in your party night. Naturally brighter & better selfies are coming your way! 
Make sure you are not going to miss out on this one<< bit.ly/mightlte",4,photo
5,0,2017-09-14T10:03:59+0000,113430562066143_1515660031843182,5,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1515659988509853/?type=3,"Still taking hours to get a fabulous photo? 
Our plum SMARTPHONES can enhance your selfie in one second. Get a gorgeous shot! 
Dare to share selfies with others without any Photoshop.
Check out our designer smartphones<< www.plum-mobile.com",5,photo
6,0,2017-09-13T09:31:00+0000,113430562066143_1514722411936944,3,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1514722255270293/?type=3,"What specifications are you looking for in the next plum device?
#plumNextDevice",1,photo
7,1,2017-08-30T09:41:01+0000,113430562066143_1502699479805904,10,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1502699343139251/?type=3,"A rugged smartphone is a smart choice to use as a second phone when traveling yes or not?
Presenting new RAM 3G for those with a demanding job or lifestyle.
Unbox your exclusive phone >> bit.ly/RAM3G
#waterproof #rugged #phone #plumdevice",1,photo
8,1,2017-08-25T09:51:50+0000,113430562066143_1498436733565512,5,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1498436616898857/?type=3,Who needs to go to the movies when you've already got a big screen at your fingertips?,1,photo
9,1,2017-08-24T06:38:00+0000,113430562066143_1497486326993886,8,http://bit.ly/bllogphone,You’re looking into buying a rugged smartphone device but you’re not sure what to look for. Read this blog to make your things crystal clear.,2,link
10,3,2017-08-23T09:50:05+0000,113430562066143_1496756967066822,5,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1496756880400164/?type=3,what do you have cell phones or phone? 😂,2,photo
11,0,2017-08-10T10:01:43+0000,113430562066143_1485430224866163,3,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1485429861532866/?type=3,"Built to work under harsh environments. PLUM MOBILE offers a range of reliable rugged cell phones for workers in construction, healthcare and other industries. Available at :- bit.ly/RUGGEDPHONES",1,photo
12,0,2017-07-27T10:35:05+0000,113430562066143_1471953762880476,3,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1471953762880476/?type=3,"Enjoy some music and chill, sometimes that’s what Thursday is about. #Music",1,photo
13,1,2017-07-25T06:39:08+0000,113430562066143_1469758853099967,3,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1469758853099967/?type=3,We all have that friend who does this! Tag them :D,2,photo
14,0,2017-07-22T07:36:53+0000,113430562066143_1466321180110401,4,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1466321180110401/?type=3,We're glad it's Saturday - how about you?,3,photo
15,3,2017-07-21T10:28:21+0000,113430562066143_1465314853544367,2,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1465314853544367/?type=3,Let us know by commenting below!  ⬇ 📱,4,photo
16,1,2017-07-20T08:48:22+0000,113430562066143_1464133366995849,5,https://www.facebook.com/plummobile/photos/a.375300509212479.158778.113430562066143/1464133366995849/?type=3,"Your perfect travel mate!!!
This phone is simple, elegant and hold a range of applications that are most useful for day to day activities you can do on.
What more do you need?
bit.ly/Heroplummobile",4,photo
