,comments,created_time,id,likes,link,message,shares,type
0,308,2016-06-25T12:00:01+0000,114219621960016_1078379262210709,1818,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1078379262210709/?type=3,"""The power of going beyond the frame is addictive and magical."" -Eddy Moretti, Chief Creative Officer of VICE",18,photo
1,156,2016-06-24T20:01:02+0000,114219621960016_1078018302246805,1197,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1078018302246805/?type=3,"""With VR, sports fans will be teleported to the physical games when they aren't able to attend."" - Alex Josephson, Head of Twitter brand strategy, US & Canada",18,photo
2,168,2016-06-23T07:30:22+0000,114219621960016_1077080045673964,1170,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1077080045673964/?type=3,"""VR allows the viewer to make a more profound connection than with traditional media."" - Jake Silverstein, Editor in Chief of The New York Times Magazine",14,photo
3,147,2016-06-22T12:00:53+0000,114219621960016_1076560602392575,1080,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1076560602392575/?type=3,"""VR & 360 are the perfect medium to bring people inside a news story; to see the scale of world issues."" - Bryn Mooser, CEO of RYOT",21,photo
4,614,2016-06-17T12:00:08+0000,114219621960016_1073750576006911,4436,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1073750576006911/?type=3,Show off your true colors. The #GalaxyS7 and #GalaxyS7edge are now available in Pink Gold.,450,photo
5,434,2016-06-10T12:03:46+0000,114219621960016_1069700546411914,1822,https://www.facebook.com/SamsungMobile/videos/1069700546411914/,"Track your fitness activities effortlessly with the #GearFit2. The lightweight, always-on GPS sports band. spr.ly/GearFit2",267,video
6,722,2016-06-03T00:02:51+0000,114219621960016_1065432150172087,2369,https://www.facebook.com/SamsungMobile/videos/1065432150172087/,"Cut the cords to stay in the zone with the all-new cord-free fitness earbuds that double as an independent music player. Say ""Hello"" to the #GearIconX. spr.ly/GearIconX",465,video
7,319,2016-06-03T00:01:56+0000,114219621960016_1065431680172134,1696,https://www.facebook.com/SamsungMobile/videos/1065431680172134/,Meet the #GearFit2. The all-day GPS and health-tracking sports band made to feel natural no matter where your workout takes you. spr.ly/GearFit2,201,video
8,240,2016-06-02T21:02:01+0000,114219621960016_1065369846844984,1687,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1065369846844984/?type=3,Introducing the #GearIconX. Cord-free fitness earbuds designed to give your workout the freedom it deserves. spr.ly/GearIconX,167,photo
9,231,2016-06-02T21:00:01+0000,114219621960016_1065368986845070,1576,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1065368986845070/?type=3,"Introducing the new #GearFit2, the lightweight, always-on GPS sports band. All of the features, none of the bulk. spr.ly/GearFit2",113,photo
10,210,2016-05-21T03:30:03+0000,114219621960016_1058252474223388,2612,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1058252474223388/?type=3,You'd wish time stopped with sunsets like this at #Cannes2016. Capture it with the #GalaxyS7edge. #GearS2 #deGRISOGONO,124,photo
11,260,2016-05-14T12:00:04+0000,114219621960016_1054659127916056,1909,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1054659127916056/?type=3,Fall in love all over again with Snoopy on the #GearS2. #Peanuts,97,photo
12,186,2016-05-09T12:00:04+0000,114219621960016_1051935598188409,1683,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1051935598188409/?type=3,Rock your rebellion on your wrist with these #KeithHaring inspired watch faces for the #GearS2.,61,photo
13,257,2016-05-06T12:00:02+0000,114219621960016_1050290388352930,1814,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1050290388352930/?type=3,The latest Snoopy watch face for the #GearS2 is out of this world. #Space,58,photo
14,483,2016-05-03T12:01:55+0000,114219621960016_1048720295176606,3065,https://www.facebook.com/SamsungMobile/videos/1048720295176606/,Capture and share your memories in 360 degrees. #Gear360 spr.ly/Gear360,953,video
15,212,2016-04-27T12:50:19+0000,114219621960016_1045348898847079,1819,https://www.facebook.com/SamsungMobile/videos/1045348898847079/,Everyone shares photos. The #Gear360 and #GalaxyS7 let you share an experience. Upload 360 video straight to Facebook without any extra steps. See the whole story at spr.ly/Gear360 #HowTo,141,video
16,308,2016-04-22T12:00:31+0000,114219621960016_1042624092452893,2045,https://www.facebook.com/SamsungMobile/videos/1042624092452893/,"Your memories, even better than you remember them. Use Viewfinder Mode to frame, record, and snap remotely on the #Gear360 from your phone. See the whole story at spr.ly/Gear360. #GalaxyS7 #GalaxyS7edge #HowTo",139,video
17,159,2016-04-15T12:00:03+0000,114219621960016_1038894022825900,2634,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1038894022825900/?type=3,Sync up your #GalaxyTabProS and Galaxy phone to turn your device into an authentication tool.,180,photo
18,303,2016-04-08T12:00:02+0000,114219621960016_1035178683197434,4031,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1035178683197434/?type=3,Less time charging. More time playing. #GalaxyS7 #GalaxyS7edge #FastCharge #WirelessCharger,328,photo
19,203,2016-04-01T08:00:02+0000,114219621960016_1031015603613742,2495,https://www.facebook.com/SamsungMobile/photos/a.158843140830997.29965.114219621960016/1031015603613742/?type=3,Gotcha. Happy #AprilFools.,129,photo
