,comments,created_time,id,likes,link,message,shares,type
0,0,2016-11-08T18:49:29+0000,559086810778560_1371643479522885,16,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1371643479522885/?type=3,"Simplicity combined with Elegance, Astro X55.
#MaxwestTelecom #AstroX55",1,photo
1,0,2016-11-02T16:55:49+0000,559086810778560_1365307380156495,25,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1365307380156495/?type=3,"Here is a sneak peak of the New upcoming model Nitro 5M.
#MaxwestTelecom #Nitro5M #Sneak #Peak #New",1,photo
2,0,2016-11-01T19:29:56+0000,559086810778560_1364428950244338,33,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1364428950244338/?type=3,"Travel in style with the GSM unlocked Astro X55.
#MaxwestTelecom #AstroX55",1,photo
3,0,2016-10-31T21:55:18+0000,559086810778560_1363561053664461,28,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1363561053664461/?type=3,"Dress up and be your own hero with the Gravity 5.5 LTE!
#MaxwestTelecom #Gravity55LTE",3,photo
4,0,2016-10-26T16:12:57+0000,559086810778560_1356370491050184,18,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1356370491050184/?type=3,"Astro X55, unique just like you. 
#MaxwestTelecom #astroX55",2,photo
5,0,2016-10-25T18:59:03+0000,559086810778560_1356678814352685,10,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1356678814352685/?type=3,"Enjoy the office time with the Gravity 5 LTE
#MaxwestTelecom #Gravity5LTE",1,photo
6,1,2016-10-20T16:56:58+0000,559086810778560_1350719631615270,22,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1350719064948660/?type=3,"Gravity 5.5 LTE, elegant and beautiful.
#MaxwestTelecom #Gravity55LTE",2,photo
7,1,2016-10-14T17:22:59+0000,559086810778560_1345635312123702,27,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1345635312123702/?type=3,"Enjoy Speed with beauty on the Astro X55. 
#MaxwestTelecom #AstroX55 #MediaTek #QuadCore",2,photo
8,2,2016-10-13T22:27:00+0000,559086810778560_1345599778793922,22,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1345599778793922/?type=3,"Astro 5s, Simply beautiful.
#MaxwestTelecom #Astro5s",2,photo
9,0,2016-10-12T16:38:28+0000,559086810778560_1342516679102232,22,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1342516679102232/?type=3,"Enjoy a beautiful designed phone with the Astro X55
#MaxwestTelecom #AstroX55",1,photo
10,0,2016-10-07T17:26:22+0000,559086810778560_1339195486101018,33,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1339195486101018/?type=3,"Pick between Black, White or Rose Gold on the Astro 5s.
#MaxwestTelecom #Astro5s #RoseGold",3,photo
11,0,2016-10-06T19:14:18+0000,559086810778560_1339042966116270,7,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1339042966116270/?type=3,"Bring the party wherever you go with the Astro 5s. 
#MaxwestTelecom #Astro5s #BringTheMusic",1,photo
12,1,2016-10-06T18:05:52+0000,559086810778560_1338993516121215,11,https://www.facebook.com/Maxwest.Telecom/photos/a.559092130778028.1073741828.559086810778560/1338993516121215/?type=3,"Travel the World in style with the GSM unlocked Vice.
#maxwesttelecom #Vice #GSMUnlocked #Style",1,photo
