,comments,created_time,id,likes,link,message,shares,type
0,16,2017-03-31T07:00:00+0000,154510491226946_1505481762796472,345,http://gph.is/2nuKoI6,"Ever accidentally left anyone out of the picture? Tag him or her and introduce the #LGK10 Wide Angle Selfies! Go wide and capture more. :) 

✔ Click here to learn more about the #LG #K10: http://bit.ly/2jxvXkG",13,link
1,205,2017-03-30T07:00:00+0000,154510491226946_1505479522796696,54673,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1505479522796696/?type=3,"Share your fun side with four square camera modes. #LGG6

✔ And that’s not all – discover what else the #LG #G6 can do here: http://bit.ly/2m29s6E",396,photo
2,73,2017-03-29T07:00:00+0000,154510491226946_1505479319463383,3049,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1505477836130198/?type=3,"Here we share the pictures from #LG’s #G6 Day at #MWC2017, showing how people enjoyed our latest mobile innovation! 

✔ New to the #LGG6? Get to know it right here: http://bit.ly/2m29s6E",149,photo
3,197,2017-03-28T01:23:39+0000,154510491226946_1505477296130252,51213,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1505477296130252/?type=3,"Splish and splash all you want with IP68 water resistance. #LGG6

✔ Find out about the #LG #G6’s other powerful features here: http://bit.ly/2m29s6E",318,photo
4,19,2017-03-27T13:00:00+0000,154510491226946_1508666569144658,1199,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1508666569144658/?type=3,Enjoy ‘CD quality’ audio with the #LGTONEULTRA. Experience how well Qualcomm® aptX™ delivers high quality audio.,40,photo
5,39,2017-03-27T04:30:48+0000,154510491226946_1508623739148941,21636,http://bit.ly/2mowzLD,"Keep those fond memories close with the #LGG6.

✔ See more special moments captured by the #LG #G6 here: http://bit.ly/2mowzLD",15,link
6,125,2017-03-25T01:00:00+0000,154510491226946_1498259236852058,47931,https://www.facebook.com/LGMobile/photos/a.163547176989944.35156.154510491226946/1498259236852058/?type=3,"Play beyond all boundaries with the #LGG6’s 18:9 full screen.

✔ Experience the FullVision Display of the #LG #G6 here: http://bit.ly/2m29s6E",150,photo
7,12,2017-03-24T07:00:00+0000,154510491226946_1498253250185990,474,http://gph.is/2myB3uI,"If you take Wide Angle Selfies with the #LGK10, things previously unseen will appear before your eyes! What else would you like to capture with the #LG #K10?

✔ Explore more about the LG K10: http://bit.ly/2jxvXkG",17,link
8,164,2017-03-24T01:00:00+0000,154510491226946_1504035202941128,4201,https://www.facebook.com/LGMobile/videos/1504035202941128/,"Experience a whole new level of mobile usability with the #LGG6 and #LG #UX 6.0!

✔ Check out the full video to see what else you can do with the LG UX 6.0 here: http://bit.ly/2n8lONv",300,video
9,200,2017-03-23T12:25:31+0000,154510491226946_1504458826232099,13458,https://www.facebook.com/LGMobile/videos/1504458826232099/,"Solid, firm, and minimalistically designed. The core essence of a smartphone, and it actually fits in your hand.

✔ See how the #LGG6 was made to fit perfectly in your hand: http://bit.ly/2mhkwil",440,video
