,comments,created_time,id,likes,link,message,shares,type
0,142,2017-09-30T12:00:01+0000,371974171604_10155602205931605,46637,https://www.facebook.com/BLU.Products/photos/a.10150160140431605.342398.371974171604/10155602190346605/?type=3,"Attention Global BLU Fans! Purchase a 2017 BLU smartphone for a chance to win a trip of a lifetime to attend the Valencia CF vs Real Madrid game in Spain on January 28th, 2018! 

Please click on the link below for global giveaway rules, qualifying BLU devices and more details on how to enter.

http://bluproducts.com/blu-vcf-vip/

#BLU #BoldLikeUs #BeBold #GoForBold #VCFBLU #Giveaway #ValenciaCFvsRealMadrid #Spain",130,photo
1,10,2017-09-29T19:02:13+0000,371974171604_10155601707431605,93,https://www.facebook.com/BLU.Products/photos/a.10150160140431605.342398.371974171604/10155601580981605/?type=3,"Do more this weekend and get the R1 PLUS 32+3 GB for just $159.99 available on Amazon.com & Best Buy

https://www.amazon.com/dp/B01LYB4KG5

http://www.bestbuy.com/site/blu-r1-plus-4g-lte-with-32gb-memory-cell-phone-unlocked-black/5823017.p?skuId=5823017&mc_cid=e0c21c503c&mc_eid=ce7ca20f6d

#BLU #BoldLikeUs #GoForBold #DoMoreBeMore #R1PLUS #Amazon #BestBuy",8,photo
2,39,2017-09-29T15:38:11+0000,371974171604_10155601107396605,298,https://www.facebook.com/BLU.Products/photos/a.10150160140431605.342398.371974171604/10155601075746605/?type=3,"Hey Miami BLU Fans! Check out our newest BLU Store located in International Mall. 

#BLU #BoldLikeUs #BeBold #GoForBold #BLUFans #LocalStore #InternationalMall #Miami",17,photo
3,0,2017-09-29T12:30:00+0000,371974171604_10155598841286605,31,https://www.facebook.com/BLU.Products/photos/a.10150160140431605.342398.371974171604/10155598836321605/?type=3,"Rise and Shine! It's National Coffee Day! ☕

#BLU #BoldLikeUs #GoForBold #BeBold #HappyFriday #HelloWeekend #RiseandShine #NationalCoffeeDay  #IcedCoffee #HotCoffee #CoffeeLovers",3,photo
4,3,2017-09-27T20:28:14+0000,371974171604_10155596425861605,46,https://www.facebook.com/BLU.Products/photos/a.10150160140431605.342398.371974171604/10155596424716605/?type=3,"Limited Time $50 Off! Get the VIVO 8 today for only $249.99 on Amazon.com

https://www.amazon.com/dp/B0731THWVC

#BLU #BoldLikeUs #GoForBold #BeBold #VIVO8 #LiveandCreate #Amazon",4,photo
5,0,2017-09-27T19:15:40+0000,371974171604_10155596298936605,31,https://www.facebook.com/BLU.Products/photos/a.10150160140431605.342398.371974171604/10155596293281605/?type=3,"Thumbs Up...We're Halfway to the Weekend! 

Valencia CF

#BLU #BeBold #BoldLikeUs #GoForBold #VCFtakeoff #VCFBLU",1,photo
6,1,2017-09-27T13:28:53+0000,371974171604_10155595498946605,56,https://www.facebook.com/BLU.Products/photos/a.10150160140431605.342398.371974171604/10155595496856605/?type=3,"Share the view.

Get the Advance A5 PLUS LTE for $109.99 only on Amazon.com

https://www.amazon.com/dp/B0721TQ8VD?th=1

#BLU #BoldLikeUs #BeBold #GoForBold #AdvanceA5PLUSLTE #Amazon #MoreBangForYourBuck",7,photo
7,0,2017-09-26T17:38:28+0000,371974171604_10155593478001605,50,https://www.facebook.com/BLU.Products/photos/a.10150160140431605.342398.371974171604/10155593464706605/?type=3,"Welcome BLU to the Mestalla Stadium! 

Valencia CF

#BLU #BeBold #BoldLikeUs #GoForBold #VCFtakeoff #VCFBLU #Mestalla",7,photo
8,4,2017-09-26T14:12:53+0000,371974171604_10155593056046605,76,https://www.facebook.com/BLU.Products/photos/a.10150160140431605.342398.371974171604/10155593055291605/?type=3,"Aim high and get the VIVO 8 today for $249.99 on Amazon.com

https://www.amazon.com/dp/B0731THWVC

#BLU #BoldLikeUs #GoForBold #BeBold #VIVO8 #LiveandCreate #Amazon",8,photo
9,1,2017-09-25T15:06:00+0000,371974171604_10155590331806605,19,https://www.youtube.com/watch?time_continue=11&v=GKNVIq93tow,"Check out the highlights of last night's game of Valencia CF vs Real Sociedad ⚽
https://youtu.be/GKNVIq93tow
#BLU #BeBold #BoldLikeUs #GoForBold #VCFtakeoff #VCFBLU #ValenciaCFRealSociedad #StillUndefeated",3,video
