,comments,created_time,id,likes,link,message,shares,type
0,0,2017-12-29T17:06:48+0000,1206216186131980_1522602531160009,115,https://www.facebook.com/BlackBerryMobile/photos/a.1241522742601324.1073741828.1206216186131980/1522602531160009/?type=3,The best co-pilot one could ask for #BBMotion ✈ 👦,6,photo
1,9,2017-12-28T18:10:02+0000,1206216186131980_1521726817914247,240,https://youtu.be/fpwpTsE-gms,13+ hours of screen on time?! 🔋💪  PhoneArena,11,video
2,12,2017-12-27T16:48:21+0000,1206216186131980_1520708884682707,219,https://www.facebook.com/BlackBerryMobile/videos/1520708884682707/,"The 4,000 mAh battery inside the IP67 Water & Dust resistant BlackBerry Motion gives you impressive battery life no matter what the day throws at you. bbmobile.me/FB",12,video
3,8,2017-12-26T19:05:53+0000,1206216186131980_1520036921416570,168,https://www.facebook.com/BlackBerryMobile/photos/a.1241522742601324.1073741828.1206216186131980/1520036921416570/?type=3,Made for how you move. #BBMotion,7,photo
4,6,2017-12-24T23:15:43+0000,1206216186131980_1518319568254972,176,https://www.facebook.com/BlackBerryMobile/photos/a.1392280560858874.1073741829.1206216186131980/1518319531588309/?type=3,Wishing every single one of you a fantastic holiday season! #TeamBlackBerry ❄,13,photo
5,21,2017-12-18T19:09:32+0000,1206216186131980_1513050222115240,225,https://www.facebook.com/BlackBerryMobile/photos/a.1241522742601324.1073741828.1206216186131980/1513050222115240/?type=3,What separates you from everyone else?,14,photo
6,17,2017-12-16T15:08:59+0000,1206216186131980_1510893335664262,304,https://www.facebook.com/BlackBerryMobile/photos/a.1392280560858874.1073741829.1206216186131980/1510893315664264/?type=3,Get out there 📸 #ShotOnKEYone by Owen Moore,17,photo
7,18,2017-12-15T15:11:02+0000,1206216186131980_1509870229099906,417,http://www.cgmagonline.com/reviews/blackberry-motion-review-king-midrange/,9/10 by CGMagazine,22,link
8,3,2017-12-14T12:36:50+0000,1206216186131980_1508712522549010,130,https://www.facebook.com/BlackBerryMobile/photos/a.1241522742601324.1073741828.1206216186131980/1508711812549081/?type=3,The early bird catches the worm. 🐛 🐦,4,photo
9,13,2017-12-12T15:00:24+0000,1206216186131980_1506982446055351,166,https://www.facebook.com/BlackBerryMobile/videos/1506982446055351/,"Designed to keep up with the most challenging lifestyle, BlackBerry Motion has been made to last longer, go further and work more effortlessly. bbmobile.me/FB",7,video
10,7,2017-12-12T00:00:07+0000,1206216186131980_1506418792778383,223,https://www.technobuffalo.com/2017/12/11/holiday-giveaway-2017-5/,Enter the holiday giveaway for a BlackBerry KEYone from our friends at TechnoBuffalo,12,link
11,19,2017-12-11T16:04:11+0000,1206216186131980_1506087056144890,327,https://www.facebook.com/BlackBerryMobile/photos/a.1241522742601324.1073741828.1206216186131980/1506086132811649/?type=3,🎄'Tis the season for great holiday deals on the BlackBerry KEYone 🎄https://linktr.ee/blackberrymobile,16,photo
