,sentiment,occurences,sentimentsSummary,sentimentEdges,score
LTE coverage,"[-0.4, 0.06666666666666665, -0.8]",3,[-0.6    -0.4    -0.1667],-0.6000000000000001,0.858596521063666
Thanks,"[0.2, 0.2, 0.2]",3,[0.2 0.2 0.2],0.2,0.6496710867101825
device way,"[0.5, 0.5]",2,[0.5 0.5 0.5],0.5,0.6888665172090926
enjoying mine,"[0.5, 0.5, 0.5]",3,[0.5 0.5 0.5],0.5,1.3059998054008282
horrible experience,"[-1.0, -1.0]",2,[-1. -1. -1.],-1.0,0.8161649731213156
launch,"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",3,[0.1667 0.1667 0.1667],0.16666666666666666,0.7809795382418958
