,sentiment,occurences,sentimentsSummary,sentimentEdges,score
1 person,"[0.03333333333333333, 0.03333333333333333]",2,[0.0333 0.0333 0.0333],0.03333333333333333,0.6114232234961368
10 feet,"[-0.03333333333333333, 0.5, 0.5]",3,[0.2333 0.5    0.5   ],0.5,0.7150057822619642
100 gift card,"[0.1125, 0.0, -0.125, 0.0]",4,[-0.0312  0.      0.0281],-0.03125,1.1996067695791937
128 gb,"[0.2, 0.0, 0.35, 0.25]",4,[0.15  0.225 0.275],0.275,1.0821145751755532
2 apps,"[0.25, 0.03333333333333333]",2,[0.0875 0.1417 0.1958],0.19583333333333333,0.6103506053928607
3 hrs sot,"[-0.075, 0.0]",2,[-0.0562 -0.0375 -0.0188],-0.056249999999999994,0.7515256404065997
32 GB model,"[-0.06666666666666667, 0.03333333333333334]",2,[-0.0417 -0.0167  0.0083],-0.04166666666666667,0.7854909772278816
32 gb,"[0.0, 0.0, 0.0, 0.4166666666666667, 0.0, 0.0, -0.13, 0.0, -0.012499999999999997, 0.0, 0.0, -0.2222222222222222]",12,[-0.0031  0.      0.    ],-0.0031249999999999993,1.9396700867440815
32 gb option,"[0.0, 0.053333333333333344]",2,[0.0133 0.0267 0.04  ],0.04000000000000001,0.8222411161395392
3500 mAh battery,"[0.13809523809523808, 0.053333333333333344]",2,[0.0745 0.0957 0.1169],0.1169047619047619,0.8656319968245754
3rd party app,"[0.19999999999999998, 0.0, 0.0, 0.0, 0.09166666666666667, 0.19166666666666668]",6,[0.     0.0458 0.1667],0.16666666666666669,2.2014777993795587
4 pm,"[-0.125, -0.08055555555555556, 0.0]",3,[-0.1028 -0.0806 -0.0403],-0.10277777777777777,0.8341465432481804
5.1 update,"[0.0, -0.5, 0.0]",3,[-0.25  0.    0.  ],-0.25,1.019121489228317
5.1.1 update,"[0.75, 0.0, 0.0, 0.4875, 0.0, 0.0, -0.25, 0.0, 0.0, 0.0, 0.0, 0.03571428571428571]",12,[0.     0.     0.0089],0.008928571428571428,2.305109629344714
5GHz network,"[0.0, 0.5, 0.0, 0.5, 0.0]",5,[0.  0.  0.5],0.5,1.010681172457877
6 using Tapatalk,"[0.0, 0.0, 0.10000000000000003]",3,[0.   0.   0.05],0.05000000000000002,0.966513470468935
6.0 update,"[-0.06666666666666667, -0.01666666666666668, 0.08333333333333333, 0.1]",4,[-0.0292  0.0333  0.0875],0.0875,1.2859881401163973
64 GB,"[0.0, -0.13333333333333333, -0.13333333333333333, 0.0, 0.029166666666666674]",5,[-0.1333  0.      0.    ],-0.13333333333333333,1.2562961169936098
64 GB USB 3.0,"[0.5, 0.0]",2,[0.125 0.25  0.375],0.375,0.7781289417108709
64 GB version,"[0.2, 0.4375, 0.0]",3,[0.1    0.2    0.3188],0.31875,1.2364030508377926
64 gb,"[0.001515151515151511, 0.0, 0.0, 0.5, 0.25, 0.0]",6,[0.     0.0008 0.1879],0.18787878787878787,1.3986127991563049
APN settings,"[0.5, 0.0]",2,[0.125 0.25  0.375],0.375,0.7935033488734555
ATT,"[0.0, -0.13333333333333333, -0.125, 0.0, 0.2857142857142857, 0.0, 0.0, -0.13333333333333333, 0.0]",9,[-0.125  0.     0.   ],-0.125,1.6890171720703688
ATT store,"[0.0, 0.0, -0.19166666666666665, 0.0, -0.125, -0.2, 0.0]",7,[-0.1583  0.      0.    ],-0.15833333333333333,2.0720938036518652
Bad battery life,"[-0.6966666666666667, -0.6966666666666667]",2,[-0.6967 -0.6967 -0.6967],-0.6966666666666667,0.9689707484291188
Battery drain,"[0.0, 0.15]",2,[0.0375 0.075  0.1125],0.11249999999999999,0.8881974328730509
Battery life,"[0.35, 0.15, -0.125, 0.8, 0.4875, -0.17777777777777778, 0.0, 0.0, 0.049999999999999996, 0.0, -1.0]",11,[-0.0625  0.      0.25  ],0.25,2.292154960485691
Bluetooth device,"[0.32916666666666666, 0.0]",2,[0.0823 0.1646 0.2469],0.246875,0.7546043518191936
Bluetooth problem,"[-0.047159090909090914, 0.0]",2,[-0.0354 -0.0236 -0.0118],-0.03536931818181818,0.8950674291759886
Buy,"[0.45, 0.2888888888888889]",2,[0.3292 0.3694 0.4097],0.40972222222222227,0.6280937270359803
Calendar app,"[-0.15555555555555559, 0.0]",2,[-0.1167 -0.0778 -0.0389],-0.1166666666666667,0.9491996256948868
