,sentiment,occurences,sentimentsSummary,sentimentEdges,score
0.26 mm,"[0.4625, 1.0, 0.4625, 0.55, 0.55, 0.125, 0.125, -0.09999999999999999]",8,[0.125  0.4625 0.55  ],0.55,1.1947138467808276
000 mAh battery,"[0.2, 0.0, 0.0, 0.062499999999999986, 0.0]",5,[0.     0.     0.0625],0.062499999999999986,2.0099352532604295
1 GB,"[0.25, 0.0, 0.0, 0.0]",4,[0.     0.     0.0625],0.0625,1.0821145751755532
1 MB,"[0.0, -0.08333333333333333, 0.0]",3,[-0.0417  0.      0.    ],-0.041666666666666664,0.7824982313329131
1 app,"[-0.1, 0.1]",2,[-0.05  0.    0.05],-0.05000000000000001,0.7061292862153775
1 bar,"[0.4, 0.1, 0.05, 0.0, 0.5, 0.5, -0.125, 0.0, 0.25833333333333336, 0.0, 0.0, 0.0, 0.0, -0.32564102564102565, 0.0, -0.25]",16,[0.     0.     0.1396],0.13958333333333334,1.7229581440132549
1 battery drain,"[-0.04999999999999999, 0.25]",2,[0.025 0.1   0.175],0.175,0.8881974328730509
1 mm,"[0.0, 0.25, 0.0, 0.0]",4,[0.     0.     0.0625],0.0625,0.7964758978538852
1 pack open Nova settings,"[0.37, 0.37]",2,[0.37 0.37 0.37],0.37,1.0325590703595067
1 percent,"[-0.16666666666666666, 0.1875, -0.07777777777777779]",3,[-0.1222 -0.0778  0.0549],-0.12222222222222223,0.8410472334273166
1 picture,"[-0.3, 0.15000000000000002, -0.6666666666666666, 0.0, 0.0]",5,[-0.3  0.   0. ],-0.3,0.9655592407001498
1.8A charger,"[0.0, -0.05, 0.225]",3,[-0.025   0.      0.1125],0.1125,0.7689151900098105
10 am,"[0.016666666666666677, 0.0, 0.0, 0.2583333333333333, 0.175, 0.175, 0.175, 0.175, 0.0]",9,[0.    0.175 0.175],0.175,2.159401482647627
10 case,"[0.5, 0.2]",2,[0.275 0.35  0.425],0.425,0.6783525904436862
10 gb,"[0.0, 0.012500000000000011, 0.0]",3,[0.     0.     0.0063],0.0062500000000000056,0.8575555115685283
10 min,"[0.0, 0.25, 0.5, 0.0, -0.125, 0.0]",6,[0.     0.     0.1875],0.1875,1.3598802771185075
10 mins,"[-0.016666666666666666, 0.25, 0.55, 0.0, 0.15, 0.2, 0.12878787878787878, 0.0]",8,[0.     0.1394 0.2125],0.21250000000000002,1.2330982347605794
100 GC,"[0.43333333333333335, -0.16666666666666666, 0.2, 0.0, 0.0]",5,[0.  0.  0.2],0.2,0.7937259065530081
100 buck gift card,"[1.0, 0.4166666666666667]",2,[0.5625 0.7083 0.8542],0.8541666666666666,0.7407296444072742
100 bucks,"[0.0, 0.0, 0.7500000000000001, 0.5, 0.5]",5,[0.  0.5 0.5],0.5,0.8424797222579019
100 dollar gift card,"[-0.125, 0.0, 0.0]",3,[-0.0625  0.      0.    ],-0.0625,1.1752022794100636
100 gb,"[0.0, 0.0, 0.25, 0.12222222222222222, -0.1, 0.5, 0.0, 0.4]",8,[0.     0.0611 0.2875],0.2875,1.6231718627633298
100 gift card,"[0.4375, 0.0, 0.39, 1.0, 0.5, 1.0, 0.475, 0.6428571428571428, 0.0, 1.0, 0.31006493506493504, 0.32499999999999996, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17857142857142858, 0.0, 0.175, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.5, 0.375, 0.0, 0.35000000000000003, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.0, 0.0, -0.10416666666666666, -0.05, 0.4, 0.0, 0.0, 0.39999999999999997, 0.6000000000000001, 0.5625, 0.0, 0.0, 1.0]",56,[0.  0.  0.5],0.5,3.4832711389246764
100 gift card deal,"[0.375, 0.3]",2,[0.3188 0.3375 0.3562],0.35625,0.7662214597737897
100 percent,"[0.1, 0.0, 0.20000000000000004, 0.25]",4,[0.075  0.15   0.2125],0.21250000000000002,1.0612834474565058
100 rebate,"[0.0, 0.0, 0.21666666666666667, 0.0, 0.1]",5,[0.  0.  0.1],0.1,0.8199443784326368
100-off promotion,"[0.525, 0.7, 0.0]",3,[0.2625 0.525  0.6125],0.6125,0.7662389223820983
1080p display,"[0.0, 0.125, 0.1708333333333333, 0.0, 0.85]",5,[0.     0.125  0.1708],0.1708333333333333,0.9022001909278587
