,sentiment,occurences,sentimentsSummary,sentimentEdges,score
OS,"[-0.08333333333333333, 0.75]",2,[0.125  0.3333 0.5417],0.5416666666666666,0.6072210522297913
Thanks,"[0.2, 0.2, 0.2]",3,[0.2 0.2 0.2],0.2,0.6496710867101825
USB option,"[0.1, 0.0]",2,[0.025 0.05  0.075],0.07500000000000001,0.757356125037447
apps,"[0.0, 0.2857142857142857, 0.0, 0.13636363636363635]",4,[0.     0.0682 0.1737],0.1737012987012987,1.2207012107857214
camera app,"[0.0, -0.024999999999999994, 0.0]",3,[-0.0125  0.      0.    ],-0.012499999999999997,1.1191884393123699
card,"[0.0, 0.2638888888888889, 0.6, 0.0]",4,[0.     0.1319 0.3479],0.34791666666666665,0.803143550768946
fingerprint sensor,"[0.0, -0.25]",2,[-0.1875 -0.125  -0.0625],-0.1875,0.8374613088033033
good move,"[0.15555555555555553, 0.6]",2,[0.2667 0.3778 0.4889],0.4888888888888888,0.6627457503724442
internal storage,"[-0.08333333333333333, -0.020833333333333332, 0.25]",3,[-0.0521 -0.0208  0.1146],0.11458333333333333,1.0601342515631433
new Android phones,"[0.13636363636363635, 0.3090909090909091]",2,[0.1795 0.2227 0.2659],0.2659090909090909,0.8074608398876589
noise reduction,"[0.16818181818181818, 0.2]",2,[0.1761 0.1841 0.192 ],0.19204545454545457,0.6829465914169158
one everyone,"[0.2, 0.2]",2,[0.2 0.2 0.2],0.2,0.6374610318662493
ordinary use,"[-0.25, -0.25]",2,[-0.25 -0.25 -0.25],-0.25,0.7964613327111367
own memory,"[0.6, 0.6]",2,[0.6 0.6 0.6],0.6,0.7242193401271545
photo,"[0.0, 0.25, 0.0]",3,[0.    0.    0.125],0.125,0.6112906827192056
