,sentiment,occurences,sentimentsSummary,sentimentEdges,score
0 problems,"[0.1, 0.0, 0.0]",3,[0.   0.   0.05],0.05,0.9913725264470682
0.2 Mbps speeds,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",6,[0.7 0.7 0.7],0.7,1.599780820997554
000 mAh,"[0.0, 0.21153846153846154, 0.0, 0.0]",4,[0.     0.     0.0529],0.052884615384615384,0.8790231153438345
1 Amp,"[-0.05, -0.125, 0.20000000000000004, 0.20000000000000004]",4,[-0.0688  0.075   0.2   ],0.20000000000000004,0.9217937394126332
1 GB,"[0.8, 0.016666666666666677, 0.0, -0.375, 0.0]",5,[0.     0.     0.0167],0.016666666666666677,1.2562961169936098
1 GB phones started failing,"[-0.2916666666666667, -0.2916666666666667, -0.2916666666666667]",3,[-0.2917 -0.2917 -0.2917],-0.2916666666666667,1.7865925755062946
1 WiFi calling,"[0.1125, -0.05625]",2,[-0.0141  0.0281  0.0703],0.0703125,0.7517823450475752
1 am,"[-0.15, 0.0]",2,[-0.1125 -0.075  -0.0375],-0.11249999999999999,0.6812153226543536
1 amp,"[-0.3, 0.0, 0.0]",3,[-0.15  0.    0.  ],-0.15,0.7305042551842765
1 amp chargers,"[0.0, 0.6]",2,[0.15 0.3  0.45],0.44999999999999996,0.7362982640016577
1 app,"[0.5, 0.2341269841269841]",2,[0.3006 0.3671 0.4335],0.43353174603174605,0.7061292862153775
1 bar,"[0.0, -0.2, 0.15, 0.26875, 0.0722222222222222]",5,[0.     0.0722 0.15  ],0.15,1.0001462302248407
1 cm,"[-0.30000000000000004, 0.025000000000000022, -0.16666666666666666]",3,[-0.2333 -0.1667 -0.0708],-0.23333333333333334,0.6940320285134707
1 mm,"[0.0, -0.1875, 0.5, 0.0]",4,[-0.0469  0.      0.125 ],0.125,0.7964758978538852
1 pm,"[-0.15555555555555559, 0.0, 0.0]",3,[-0.0778  0.      0.    ],-0.07777777777777779,0.8341465432481804
1 single restart,"[0.03571428571428571, 0.03571428571428571]",2,[0.0357 0.0357 0.0357],0.03571428571428571,0.7218843610820406
1.5 amps,"[-0.3, 0.0, 0.0]",3,[-0.15  0.    0.  ],-0.15,0.6898572521797262
