,sentiment,occurences,sentimentsSummary,sentimentEdges,score
Good luck,"[0.6875, 0.875]",2,[0.7344 0.7812 0.8281],0.828125,0.8029797929674225
app,"[-0.15555555555555559, 0.2861111111111111]",2,[-0.0451  0.0653  0.1757],0.17569444444444443,0.7061292862153775
battery,"[0.5, 0.0]",2,[0.125 0.25  0.375],0.375,0.6625813755464813
blue dot,"[0.0, 0.0, 0.3666666666666667]",3,[0.     0.     0.1833],0.18333333333333335,1.0539039273591086
considering buying,"[-0.3333333333333333, -0.3333333333333333]",2,[-0.3333 -0.3333 -0.3333],-0.3333333333333333,0.6792358404281145
factory reset,"[-0.13333333333333328, 0.125, 0.27999999999999997]",3,[-0.0042  0.125   0.2025],0.20249999999999999,1.1257572345173372
firmware,"[0.5, 0.5, 0.125]",3,[0.3125 0.5    0.5   ],0.5,0.7575591795912854
glass case,"[0.0, 0.085]",2,[0.0213 0.0425 0.0638],0.06375,0.8702750509104972
good deal,"[0.7, 0.7, 0.7, 0.7]",4,[0.7 0.7 0.7],0.7,1.3413372511534867
good smartphone,"[0.35, 0.7]",2,[0.4375 0.525  0.6125],0.6124999999999999,0.8269727546761525
hard reset,"[0.10277777777777779, -0.24583333333333335]",2,[-0.1587 -0.0715  0.0156],-0.15868055555555557,0.7913484893751183
hardware,"[0.0, 0.5]",2,[0.125 0.25  0.375],0.375,0.6264176406843298
many phones,"[0.09916666666666667, 0.5]",2,[0.1994 0.2996 0.3998],0.39979166666666666,0.872183276607243
notification panel,"[-0.15555555555555559, 0.2861111111111111, -0.15555555555555559]",3,[-0.1556 -0.1556  0.0653],-0.15555555555555559,1.3207787839999843
only thing,"[0.0, 0.0, 0.14285714285714285]",3,[0.     0.     0.0714],0.07142857142857142,1.3802940423379768
original firmware,"[0.046875, 0.14285714285714285]",2,[0.0709 0.0949 0.1189],0.11886160714285714,0.8522089044510367
other countries,"[0.0625, -0.125]",2,[-0.0781 -0.0312  0.0156],-0.078125,0.7719535114115769
problem,"[-0.07777777777777779, 0.0]",2,[-0.0583 -0.0389 -0.0194],-0.05833333333333335,0.6884191253461895
same thing,"[0.0, -0.15]",2,[-0.1125 -0.075  -0.0375],-0.11249999999999999,0.8729198869700509
same way,"[0.04999999999999999, 0.0]",2,[0.0125 0.025  0.0375],0.03749999999999999,0.8050357795764411
screen protector,"[0.0, 0.0, -0.125]",3,[-0.0625  0.      0.    ],-0.0625,0.7142100380575126
shaky image,"[0.18888888888888888, -0.16666666666666666]",2,[-0.0778  0.0111  0.1   ],0.1,0.6161359381090418
shutter speed,"[0.0, 0.0, 0.25]",3,[0.    0.    0.125],0.125,0.8347769565688548
sim card,"[-0.15, 0.0, 0.125, 0.0, -0.125, 0.0]",6,[-0.0938  0.      0.    ],-0.09375,1.0380479807168816
stunning device,"[0.5, 0.3125]",2,[0.3594 0.4062 0.4531],0.453125,0.716741327123846
update,"[0.0, -0.1625]",2,[-0.1219 -0.0812 -0.0406],-0.12187500000000001,0.6429940700581986
videos,"[0.0, 0.4, 0.0]",3,[0.  0.  0.2],0.2,0.6406120612657411
