,sentiment,occurences,sentimentsSummary,sentimentEdges,score
000MAH battery,"[0.0, 0.40714285714285714]",2,[0.1018 0.2036 0.3054],0.3053571428571429,0.6625813755464813
1.8 aperture,"[0.2, 0.17500000000000002, 0.125, 0.1875]",4,[0.1625 0.1813 0.1906],0.190625,0.7772508034477059
3rd party apps,"[0.0, 0.2]",2,[0.05 0.1  0.15],0.15000000000000002,0.7750514100933567
6 GB 128 GB option,"[-0.049999999999999996, 0.05606060606060606]",2,[-0.0235  0.003   0.0295],0.02954545454545455,1.035968690009991
6 gb,"[0.0, 0.4, 0.0]",3,[0.  0.  0.2],0.2,0.8575555115685283
Good luck,"[0.7, 0.5375, 0.7]",3,[0.6187 0.7    0.7   ],0.7,1.2726928606902024
Great sized screen,"[0.7, 0.5375]",2,[0.5781 0.6187 0.6594],0.6593749999999999,0.6635470412667551
Many thanks,"[0.375, 0.34375]",2,[0.3516 0.3594 0.3672],0.3671875,0.7738948108863504
PC google calendar,"[0.0, 0.5]",2,[0.125 0.25  0.375],0.375,0.849887265115448
Thanks,"[0.1, 0.2, 0.2, 0.2, 0.2, -0.052222222222222225, 0.2, 0.2, 0.35, -0.024999999999999994]",10,[0.125 0.2   0.2  ],0.2,1.361647757847014
VIP account,"[0.04375, -0.2333333333333333, -0.125, 0.0, -0.25]",5,[-0.2333 -0.125   0.    ],-0.2333333333333333,1.1941097907606442
aggressive battery management,"[0.0, 0.1]",2,[0.025 0.05  0.075],0.07500000000000001,0.9265150680298506
alarm,"[0.0, 0.4000000000000001, -0.15625, 0.0]",4,[-0.0391  0.      0.1   ],0.10000000000000002,1.0018117584715964
alarm sound,"[0.4, 0.4000000000000001]",2,[0.4 0.4 0.4],0.4000000000000001,0.6997445552894308
app,"[0.39285714285714285, 0.0, 0.3333333333333333, 0.075, 0.0, 0.0]",6,[0.     0.0375 0.2688],0.26875,1.8253177255277473
apps,"[0.0, -0.08333333333333333, 0.0]",3,[-0.0417  0.      0.    ],-0.041666666666666664,0.9673828218401401
auto mode,"[0.04999999999999999, 0.0]",2,[0.0125 0.025  0.0375],0.03749999999999999,0.652466491372641
background activity,"[0.0, -0.05]",2,[-0.0375 -0.025  -0.0125],-0.037500000000000006,0.6288730262495753
background apps,"[0.6, 0.0]",2,[0.15 0.3  0.45],0.44999999999999996,0.8538059930637892
backup method,"[0.26666666666666666, 0.039999999999999994]",2,[0.0967 0.1533 0.21  ],0.21000000000000002,0.8041415538291244
