,sentiment,occurences,sentimentsSummary,sentimentEdges,score
0.28 inches,"[0.0, 0.0, -0.1]",3,[-0.05  0.    0.  ],-0.05,0.7661862874988873
000 mAh,"[0.0, -0.065, 0.2, 0.2, 0.0, 0.09999999999999999]",6,[0.    0.05  0.175],0.17500000000000002,1.1361208952154498
000 mAh model,"[0.4, 0.4]",2,[0.4 0.4 0.4],0.4,0.7157053791538331
000 songs,"[0.0, 0.0, 0.3666666666666667]",3,[0.     0.     0.1833],0.18333333333333335,0.6788713638859257
1 GB,"[0.23214285714285715, -0.15, 0.0, -0.08, -0.18703703703703703, -0.18703703703703703]",6,[-0.1778 -0.115  -0.02  ],-0.17777777777777778,1.3986127991563049
1 am,"[0.0, 0.0, 0.24375000000000002]",3,[0.     0.     0.1219],0.12187500000000001,1.0797007413238136
1 bar,"[0.0, -0.30000000000000004, 0.0]",3,[-0.15  0.    0.  ],-0.15000000000000002,0.6827060121432827
1 gb,"[0.3666666666666667, 0.0, 0.2]",3,[0.1    0.2    0.2833],0.2833333333333333,0.8575555115685283
1 gig,"[-0.16666666666666666, -0.05, 0.0]",3,[-0.1083 -0.05   -0.025 ],-0.10833333333333334,0.7499391683350957
1 mm,"[0.0, -0.1, 0.0]",3,[-0.05  0.    0.  ],-0.05,0.631192215413311
1 model,"[0.125, 0.0, -0.016666666666666666]",3,[-0.0083  0.      0.0625],0.0625,0.7183182712200379
1 pm EST,"[-0.20833333333333334, 0.0]",2,[-0.1562 -0.1042 -0.0521],-0.15625,0.7366121709895932
1 pm est,"[-0.25, -0.2, 0.0]",3,[-0.225 -0.2   -0.1  ],-0.225,1.1675026685933056
1 thing,"[0.25, 0.2, 0.0, -0.10833333333333332]",4,[-0.0271  0.1     0.2125],0.21250000000000002,0.9592919002031174
1 wireless service,"[0.011746031746031737, 0.011746031746031737]",2,[0.0117 0.0117 0.0117],0.011746031746031737,0.8018682473451006
100 apps,"[0.0, 0.4166666666666667]",2,[0.1042 0.2083 0.3125],0.3125,0.6103506053928607
100 bucks,"[0.7, 0.0, 0.5, 0.35000000000000003, 0.0]",5,[0.   0.35 0.5 ],0.5,0.8424797222579019
100 miles,"[0.1, 0.0, 0.0]",3,[0.   0.   0.05],0.05,0.6538024682542216
100 percent,"[0.24166666666666664, 0.3, -0.15555555555555559, 0.0, 0.25, 0.0, 0.5]",7,[0.     0.2417 0.275 ],0.275,1.489699654957642
100 random people,"[0.046875, 0.2]",2,[0.0852 0.1234 0.1617],0.16171875000000002,0.7480468273420996
1080 display,"[0.0, -0.15555555555555559, 0.0]",3,[-0.0778  0.      0.    ],-0.07777777777777779,0.6158474389937951
1080p display,"[0.0, 0.0, -0.05, -0.125, 0.8, 0.0, 0.25, 0.0]",8,[-0.0125  0.      0.0625],0.0625,1.1656694187659047
11 pm,"[0.0, 0.0, 0.0, -0.05416666666666666, 0.35, -0.125, -0.09, 0.08, -0.04999999999999999, 0.15, 0.39166666666666666, 0.0, 0.0, 0.0, 0.0, -0.125, 0.0, 0.4666666666666667]",18,[-0.0375  0.      0.06  ],0.06,2.194580959470418
12 hrs,"[0.5, 0.0, 0.375, 0.5, 0.0]",5,[0.    0.375 0.5  ],0.5,1.113159785482102
12/09 delivery date,"[-0.75, 0.0]",2,[-0.5625 -0.375  -0.1875],-0.5625,0.8971515409243911
128 GB model,"[0.12222222222222223, 0.12222222222222223]",2,[0.1222 0.1222 0.1222],0.12222222222222223,0.7854909772278816
128 gb,"[0.2, 0.125, 0.0, 0.36]",4,[0.0938 0.1625 0.24  ],0.24000000000000002,1.0821145751755532
13 MP camera,"[0.0, -0.03571428571428571, -0.25, 0.0]",4,[-0.0893 -0.0179  0.    ],-0.08928571428571429,1.007226617993214
15 gb,"[0.08828125000000003, -0.05625, 0.125]",3,[0.016  0.0883 0.1066],0.10664062500000002,0.8575555115685283
15 min,"[0.275, 0.2, 0.0]",3,[0.1    0.2    0.2375],0.23750000000000002,0.8338067744123265
15 mins,"[-0.10833333333333334, 0.18090277777777777, 0.0, 0.0, 0.3333333333333333, -0.07777777777777779, 0.0]",7,[-0.0389  0.      0.0905],0.09045138888888889,1.153914799578552
16 GB,"[-0.25, 0.15000000000000002, 0.0, 0.2, 0.0, 0.45, 0.0, 0.0, 0.0, 0.0, 0.08750000000000001, -0.04166666666666666, 0.0, 0.0, 0.0, 0.0, -0.25, 0.0, 0.0, -0.16666666666666666, -0.16666666666666666, -0.16666666666666666, -0.16666666666666666]",23,[-0.1042  0.      0.    ],-0.10416666666666666,2.4475061621794647
16 GB model,"[0.11111111111111112, 0.11111111111111112]",2,[0.1111 0.1111 0.1111],0.11111111111111112,0.7854909772278816
16 gb,"[0.20833333333333334, -0.45, 0.0, 0.3452380952380952, 0.8, 0.2857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0]",11,[0.    0.    0.247],0.24702380952380953,1.871750688175288
18 GB,"[0.34285714285714286, 0.13636363636363635, 0.4]",3,[0.2396 0.3429 0.3714],0.37142857142857144,0.8575555115685283
1st world problems,"[0.0, 0.13636363636363635, 0.0]",3,[0.     0.     0.0682],0.06818181818181818,1.2945178005357552
20 GB,"[-0.08333333333333333, 0.275, 0.0, 0.4, 0.3]",5,[0.    0.275 0.3  ],0.3,1.2562961169936098
20 case,"[0.0, -0.4]",2,[-0.3 -0.2 -0.1],-0.30000000000000004,0.6783525904436862
20 mins,"[0.0, -0.3, 0.0]",3,[-0.15  0.    0.  ],-0.15,0.6514714872669906
20 percent,"[0.0, -0.15, -0.15, 0.25]",4,[-0.15   -0.075   0.0625],-0.15,1.0612834474565058
2013 model,"[0.0, 0.6, 0.13636363636363635, 0.25]",4,[0.1023 0.1932 0.3375],0.3375,0.9064167396934675
2014 release,"[0.007142857142857131, 0.007142857142857131, 0.007142857142857131, 0.07142857142857142]",4,[0.0071 0.0071 0.0232],0.023214285714285705,1.1969046810731792
2016 security update,"[0.0, -0.2]",2,[-0.15 -0.1  -0.05],-0.15000000000000002,0.953407771275869
24 monthly payments,"[0.35, 0.0]",2,[0.0875 0.175  0.2625],0.26249999999999996,0.7326607343854702
25 credit,"[0.18333333333333335, 0.18333333333333335, 0.0, 0.3333333333333333]",4,[0.1375 0.1833 0.2208],0.22083333333333333,0.8918310997266335
256bit phones,"[0.033333333333333354, 0.033333333333333354, 0.033333333333333354, 0.033333333333333354]",4,[0.0333 0.0333 0.0333],0.033333333333333354,1.1375074936636114
25th Aug saying,"[-0.340625, -0.340625, -0.340625, -0.340625]",4,[-0.3406 -0.3406 -0.3406],-0.340625,1.2450960277376408
270 nits,"[0.35, 0.0, 0.375, 0.0, 0.7000000000000001, 0.0]",6,[0.     0.175  0.3688],0.36875,0.9259323758985906
2k display,"[0.2380952380952381, 0.0, 0.0]",3,[0.    0.    0.119],0.11904761904761905,0.6158474389937951
2nd gen,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2333333333333333, 0.24583333333333335, 0.26666666666666666, 0.0]",9,[0.     0.     0.2333],0.2333333333333333,1.2065681503845789
30 Mbps range,"[0.5, 0.5]",2,[0.5 0.5 0.5],0.5,0.7085645301434412
30 apps,"[-0.3, 0.05]",2,[-0.2125 -0.125  -0.0375],-0.21249999999999997,0.6103506053928607
30 feet,"[0.0, -0.3, 0.0]",3,[-0.15  0.    0.  ],-0.15,0.7150057822619642
30 min,"[0.0375, 0.0, 0.0, 0.13636363636363635, 0.0]",5,[0.     0.     0.0375],0.0375,1.2215048459092843
30 mins,"[0.0, -0.025, 0.2857142857142857, 0.0, 0.0, 0.25, 0.0, 0.0]",8,[0.     0.     0.0625],0.0625,1.2330982347605794
30 percent,"[0.0, 0.0, 0.5]",3,[0.   0.   0.25],0.25,0.8410472334273166
30 plan,"[0.5, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38409090909090904, 0.3, 0.1328125, 0.25]",13,[0.   0.   0.25],0.25,1.4273893852648885
30 prepaid plan,"[0.0, 0.1]",2,[0.025 0.05  0.075],0.07500000000000001,0.6569210576956233
300 bucks,"[0.215, 0.09027777777777779, 0.0, 0.0]",4,[0.     0.0451 0.1215],0.12145833333333333,0.7256725340573227
