,sentiment,occurences,sentimentsSummary,sentimentEdges,score
--The ability,"[-0.016666666666666677, -0.125, -0.05]",3,[-0.0875 -0.05   -0.0333],-0.0875,0.7819533965606386
1 app,"[0.0, 0.15]",2,[0.0375 0.075  0.1125],0.11249999999999999,0.7061292862153775
1 battery,"[0.35, 0.034999999999999996]",2,[0.1138 0.1925 0.2712],0.27124999999999994,0.6625813755464813
1 carrier,"[-0.40625, 0.0]",2,[-0.3047 -0.2031 -0.1016],-0.3046875,0.6222401675283693
1 gb,"[0.4, -0.125, 0.0, 0.4, -0.08541666666666667]",5,[-0.0854  0.      0.4   ],0.4,1.2562961169936098
1 percent,"[-0.15555555555555559, -0.20833333333333331, 0.0]",3,[-0.1819 -0.1556 -0.0778],-0.18194444444444446,0.8410472334273166
1 pm,"[0.0022222222222222088, 0.0, 0.0, 0.0]",4,[0.     0.     0.0006],0.0005555555555555522,1.0525757459481149
1 security update,"[0.0, 0.0, 0.0, 0.0, 0.4, 0.5]",6,[0.  0.  0.3],0.30000000000000004,2.4645233366442545
1 thing,"[-0.4, 0.0, 0.125]",3,[-0.2     0.      0.0625],-0.2,0.7602208445337414
1/24000 sec,"[-0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667]",5,[-0.0667 -0.0667 -0.0667],-0.06666666666666667,0.7081460596376866
10 Amazon gift card,"[0.0, 0.20476190476190476]",2,[0.0512 0.1024 0.1536],0.15357142857142858,0.8542237721271754
10 am,"[0.0, 0.0, 0.5, 0.4000000000000001, -0.25]",5,[0.  0.  0.4],0.4000000000000001,1.5817329963389029
10 battery,"[-0.15555555555555559, 0.0]",2,[-0.1167 -0.0778 -0.0389],-0.1166666666666667,0.6625813755464813
10 feet,"[0.14285714285714285, 0.025000000000000005, 0.0]",3,[0.0125 0.025  0.0839],0.08392857142857142,0.7150057822619642
10 foot cable,"[0.2, 0.25]",2,[0.2125 0.225  0.2375],0.2375,0.7208923631712725
10 gb,"[0.13636363636363635, 0.45, 0.0]",3,[0.0682 0.1364 0.2932],0.2931818181818182,0.8575555115685283
10 hrs,"[0.0, 0.24888888888888888, 0.25, 0.1]",4,[0.075  0.1744 0.2492],0.24916666666666665,0.9588236499942965
10 min,"[0.0, 0.0, 0.19047619047619047, 0.0, 0.0, 0.27777777777777773, -1.0]",7,[0.     0.     0.0952],0.09523809523809523,1.4768750371862813
10 mins,"[-0.06893939393939395, 0.0, 0.0, -0.10833333333333334, 0.0, -0.15555555555555559]",6,[-0.0985 -0.0345  0.    ],-0.0984848484848485,1.0625042321871836
10 percent,"[0.0, -0.4, -0.4]",3,[-0.4 -0.4 -0.2],-0.4,0.8410472334273166
10 pm,"[0.0, 0.2142857142857143, -0.125, -0.05, 0.5, 0.0, -0.08333333333333333, 0.0, 0.0, 0.0, 0.0, -0.08333333333333333, 0.0, 0.0]",14,[-0.0375  0.      0.    ],-0.037500000000000006,2.003764723587005
10 posts,"[0.05, 0.0, 0.0, 0.0, 0.5]",5,[0.   0.   0.05],0.05,1.4406023097638938
10 sec,"[-0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.06666666666666667, -0.05]",6,[-0.0667 -0.0667 -0.0667],-0.06666666666666667,0.7883667944875214
10.1 tablet,"[0.4166666666666667, 0.0, 0.0]",3,[0.     0.     0.2083],0.20833333333333334,0.8676305156194526
100 bill credit,"[0.625, 0.0]",2,[0.1562 0.3125 0.4688],0.46875,0.6204103356684803
