,sentiment,occurences,sentimentsSummary,sentimentEdges,score
many variants,"[0.5, 0.25]",2,[0.3125 0.375  0.4375],0.4375,0.8515279115231127
price range,"[-0.030555555555555548, 0.35000000000000003]",2,[0.0646 0.1597 0.2549],0.25486111111111115,0.8308466115887911
tech savvy customers,"[-0.16666666666666666, -0.16666666666666666]",2,[-0.1667 -0.1667 -0.1667],-0.16666666666666666,0.8147552150338001
