,sentiment,occurences,sentimentsSummary,sentimentEdges,score
/efs file,"[0.375, 0.5, 0.7]",3,[0.4375 0.5    0.6   ],0.6,0.6363552852647576
2 Amp port,"[0.0, 0.5]",2,[0.125 0.25  0.375],0.375,0.6713057557392073
2 GB,"[0.0, 0.0, 0.4]",3,[0.  0.  0.2],0.2,0.8575555115685283
24 hrs,"[0.0, 0.0, 0.25]",3,[0.    0.    0.125],0.125,0.7598497650227735
3rd party app,"[0.25, 0.0]",2,[0.0625 0.125  0.1875],0.1875,0.8516478667545032
3rd party apps,"[0.08, 0.16666666666666666, 0.0, 0.0]",4,[0.     0.04   0.1017],0.10166666666666666,1.5501028201867133
4.4.4 update,"[0.0, 0.058333333333333376]",2,[0.0146 0.0292 0.0438],0.04375000000000003,0.6429940700581986
Battery life,"[0.0, -0.13333333333333333, 0.8]",3,[-0.0667  0.      0.4   ],0.4,1.0501666339174147
Buy,"[1.0, 0.5, 0.5]",3,[0.5  0.5  0.75],0.75,0.9955050042902187
Good luck,"[0.875, 0.5892857142857143, 0.3833333333333333, 0.7, 0.875, 0.875]",6,[0.617  0.7875 0.875 ],0.875,2.075672653657625
Home button,"[0.4, 0.15000000000000002, 0.3104166666666667, 0.075, 0.0, 0.0, -0.012500000000000011]",7,[0.     0.075  0.2302],0.23020833333333335,2.361784219574837
Last night,"[0.0, 0.0, -0.012500000000000011, 0.058333333333333376]",4,[-0.0031  0.      0.0146],0.014583333333333344,1.3278021224726202
One thing,"[-0.12222222222222223, 0.1, -0.12916666666666665]",3,[-0.1257 -0.1222 -0.0111],-0.12569444444444444,0.7602208445337414
PC,"[0.3, 0.1714285714285714, 0.0]",3,[0.0857 0.1714 0.2357],0.2357142857142857,0.8882919928024736
Play Store app,"[0.10000000000000002, 0.0]",2,[0.025 0.05  0.075],0.07500000000000001,0.8709372656703592
SD Card,"[0.0, 0.5, 0.5, 0.0, 0.1714285714285714]",5,[0.     0.1714 0.5   ],0.5,1.7745763670693586
SD card,"[0.4, 0.5, 0.5, 0.022222222222222227, -0.5, 0.0, 0.0]",7,[0.     0.0222 0.45  ],0.45,2.145572771882472
Same thing,"[0.16666666666666666, 0.0]",2,[0.0417 0.0833 0.125 ],0.125,0.8729198869700509
Thanks,"[0.2, 0.2, 0.2, 0.2, 0.2, -0.024999999999999994, 0.2, 0.2, 0.2, 0.03333333333333334, 0.2, 0.2, 0.5, 0.2, 0.2, 0.2]",16,[0.2 0.2 0.2],0.2,1.6395872745622253
Thanks guys,"[0.25, 0.2, 0.2]",3,[0.2   0.2   0.225],0.225,1.0197944673278498
USB port,"[-0.0861111111111111, 0.0, 0.0, -0.09375]",4,[-0.088  -0.0431  0.    ],-0.08802083333333333,1.3137558790968185
anything,"[0.0, 0.0, 0.0, 0.0, -0.06666666666666667, 0.0, -0.13333333333333333, -0.044907407407407424]",8,[-0.0503  0.      0.    ],-0.05034722222222224,1.9091305577888722
app store,"[0.0, -0.06666666666666667, 0.25, 0.18333333333333335]",4,[-0.0167  0.0917  0.2   ],0.2,1.7418745313407185
application manager,"[0.17222222222222222, 0.05000000000000001, 0.0, 0.0, 0.0]",5,[0.   0.   0.05],0.05000000000000001,1.6844231874015136
apps one,"[0.0, -0.2125, 0.0]",3,[-0.1062  0.      0.    ],-0.10625,0.9673828218401401
available space,"[0.4, 0.4]",2,[0.4 0.4 0.4],0.4,0.7962079133914807
back,"[0.25, 0.0, 0.0]",3,[0.    0.    0.125],0.125,0.9298928168851572
back button,"[0.05, 0.0, -0.12916666666666668]",3,[-0.0646  0.      0.025 ],-0.06458333333333334,1.4791207560294746
back cover,"[0.0, 0.057852564102564105, -0.05000000000000001]",3,[-0.025   0.      0.0289],0.028926282051282053,1.4571915108052271
back pocket,"[0.0, 0.25]",2,[0.0625 0.125  0.1875],0.1875,0.8280081364683861
bad update,"[-0.21590909090909088, 0.42499999999999993]",2,[-0.0557  0.1045  0.2648],0.26477272727272727,0.9564450672715512
batteries,"[0.0, -0.13333333333333333, 0.0]",3,[-0.0667  0.      0.    ],-0.06666666666666667,0.9336529775276048
battery draining,"[0.0, 0.35]",2,[0.0875 0.175  0.2625],0.26249999999999996,0.8292282504851443
battery issue,"[0.0, 0.2340909090909091]",2,[0.0585 0.117  0.1756],0.17556818181818182,0.9255512019194939
battery life,"[0.0, 0.15625, 0.17777777777777778, 0.325, 0.0, 0.16732142857142857, 0.10476190476190476, -0.5666666666666667, 0.5, 0.42499999999999993, 0.5, 0.18888888888888888, 0.20833333333333331, -0.26666666666666666, 0.7]",15,[0.0524 0.1778 0.375 ],0.375,2.588632944947904
belt clip,"[0.0, -0.06666666666666667]",2,[-0.05   -0.0333 -0.0167],-0.05,0.657392948517685
bottom line,"[0.0, 0.22222222222222224]",2,[0.0556 0.1111 0.1667],0.16666666666666669,0.7217078593682164
browsing history,"[0.12222222222222223, 0.0]",2,[0.0306 0.0611 0.0917],0.09166666666666667,0.6237462337731918
bumper case,"[0.0, 0.28472222222222227, 0.28472222222222227, 0.0, 0.3125, 0.0, 0.0, 0.0]",8,[0.     0.     0.2847],0.28472222222222227,2.5389564946253818
button,"[0.0, 0.4, -0.16666666666666666, 0.0]",4,[-0.0417  0.      0.1   ],0.1,1.2769358529479256
cache partition wipe,"[0.4, 0.0, 0.25, 0.0]",4,[0.     0.125  0.2875],0.2875,1.9728626845940782
