,sentiment,occurences,sentimentsSummary,sentimentEdges,score
1 GB,"[0.11500000000000002, -0.08125000000000002, 0.0]",3,[-0.0406  0.      0.0575],0.05750000000000001,0.8575555115685283
1 MB,"[-0.07142857142857142, -0.25, 0.0]",3,[-0.1607 -0.0714 -0.0357],-0.1607142857142857,0.7824982313329131
1 person,"[-0.0625, 0.0]",2,[-0.0469 -0.0312 -0.0156],-0.046875,0.6114232234961368
1 pm,"[0.0, 0.0, -0.006547619047619024, -0.3]",4,[-0.0799 -0.0033  0.    ],-0.07991071428571427,1.0525757459481149
10 date,"[0.09999999999999999, 0.2, 0.1]",3,[0.1  0.1  0.15],0.15000000000000002,0.9268458696022914
10 min,"[-0.125, -0.11083333333333334, 0.0, 0.5]",4,[-0.1144 -0.0554  0.125 ],0.125,1.0521470054123618
10 mins,"[-0.3, 0.0, 0.35, 0.16666666666666666, 0.0, 0.18148148148148147, 0.0, 0.0]",8,[0.     0.     0.1704],0.17037037037037037,1.2330982347605794
10 posts,"[0.0, -0.16666666666666666, 0.0]",3,[-0.0833  0.      0.    ],-0.08333333333333333,0.9833640604356522
100 GB,"[0.45, 0.0, 0.4]",3,[0.2   0.4   0.425],0.42500000000000004,0.8575555115685283
100 gb,"[0.0, 0.0, 0.2857142857142857, 0.0, 0.0, 0.4, 0.0, 0.0, 0.4, 0.0, 0.5, 0.325, 0.0, 0.0, 0.4, 0.25]",16,[0.     0.     0.3438],0.34375,2.1642291503511064
100 percent,"[0.5, 0.0, -0.125, 0.0, 0.0, 0.14166666666666666, 0.0, 0.0, 0.25, 0.0]",10,[0.     0.     0.1062],0.10625,1.7627536503723413
12 apps,"[-0.3, -0.3]",2,[-0.3 -0.3 -0.3],-0.3,0.6103506053928607
128 GB model,"[0.0, 0.5, -0.4]",3,[-0.2   0.    0.25],0.25,1.2449737435610082
128 GB models,"[0.0, -0.125, 0.0]",3,[-0.0625  0.      0.    ],-0.0625,1.384135466947564
128 GB version,"[0.25, 0.20000000000000004, 0.4]",3,[0.225 0.25  0.325],0.325,1.2364030508377926
128 gb,"[0.0, 0.2857142857142857, 0.022222222222222216, 0.0, 0.0, 0.0, 0.2, 0.011111111111111118, -1.0, 0.0, -0.1, 0.18333333333333335, -0.09999999999999999, 0.0, 0.0, 0.225, 0.0, -0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 0.0, 0.2, 0.0]",26,[0.     0.     0.0194],0.01944444444444444,2.543207164367273
128 gb model,"[0.0, 0.0, 0.0, 0.2]",4,[0.   0.   0.05],0.05,1.5709819544557633
128 gb models,"[0.45, 0.0]",2,[0.1125 0.225  0.3375],0.3375,0.8732922490707408
16 GB,"[0.171875, 0.5333333333333333, -0.5, 0.2]",4,[0.0039 0.1859 0.2833],0.2833333333333333,1.0821145751755532
1st person,"[0.4444444444444444, 0.39999999999999997]",2,[0.4111 0.4222 0.4333],0.4333333333333333,0.6114232234961368
2 GB,"[0.0, 0.0, -0.15]",3,[-0.075  0.     0.   ],-0.075,0.8575555115685283
2 cents,"[0.0, 0.17222222222222225, 0.0, 0.0]",4,[0.     0.     0.0431],0.04305555555555556,0.9159970385686446
2 email accounts,"[0.3111111111111111, 0.0]",2,[0.0778 0.1556 0.2333],0.23333333333333334,0.773837781083313
2 mm,"[0.1729166666666667, 0.0, 0.0, 0.275, 0.5, 0.0]",6,[0.     0.0865 0.2495],0.2494791666666667,1.0294301643402537
2 options,"[-0.03125, 0.029761904761904757, 0.0, 0.0, 0.4]",5,[0.     0.     0.0298],0.029761904761904757,0.9475925891345214
2 phones,"[0.15, 0.0, 0.13636363636363635, 0.0, 0.43333333333333335, 0.0]",6,[0.     0.0682 0.1466],0.14659090909090908,1.4702071077048717
20 text messages,"[0.075, 0.075]",2,[0.075 0.075 0.075],0.075,0.7822010501509997
24 hrs,"[0.0, 0.5, -0.16666666666666666]",3,[-0.0833  0.      0.25  ],0.25,0.7598497650227735
2nd update,"[-0.025, 0.0]",2,[-0.0188 -0.0125 -0.0062],-0.018750000000000003,0.6429940700581986
3 different phones,"[0.08333333333333333, 0.0, 0.058333333333333334]",3,[0.0292 0.0583 0.0708],0.07083333333333333,1.1798576849848372
3 dots,"[0.07142857142857142, 0.175, 0.0, 0.2619047619047619]",4,[0.0536 0.1232 0.1967],0.19672619047619044,1.012377810072263
3 lines,"[-0.05, 0.2111111111111111, 0.0, 0.0]",4,[-0.0125  0.      0.0528],0.05277777777777778,0.7242804116485554
3 pm,"[0.4333333333333333, 0.4481481481481482, 0.35, 0.0]",4,[0.2625 0.3917 0.437 ],0.437037037037037,1.0525757459481149
3.5 mm jack,"[0.0, 0.5]",2,[0.125 0.25  0.375],0.375,0.6521825031906741
30 favorite contacts,"[0.3125, 0.565625]",2,[0.3758 0.4391 0.5023],0.5023437500000001,0.8072446765491281
30 min,"[-0.32222222222222224, 0.0, 0.21666666666666667]",3,[-0.1611  0.      0.1083],-0.16111111111111112,0.8338067744123265
30 mins,"[0.0, 0.0, 0.21875, 0.3333333333333333, 0.06250000000000003]",5,[0.     0.0625 0.2188],0.21875,0.9543884783488673
30 pin,"[0.0, 0.0, -0.25]",3,[-0.125  0.     0.   ],-0.125,0.890621071384282
32 gb,"[0.0, 0.0, 0.05238095238095238, -0.16666666666666666, -0.08333333333333333, 0.0, 0.0, 0.07878787878787878, 0.0, 0.0, 0.4, -0.15, -0.8, -1.0, 0.18333333333333335, 0.18333333333333335, 0.0, 1.0, 0.0, 0.0, -0.125, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.4, -0.16666666666666666, 0.0, -0.14259259259259258, 0.0, 0.25, 0.0, 0.13333333333333333]",35,[0.     0.     0.0656],0.06558441558441558,2.775235956418291
3rd party,"[0.1, 0.21666666666666665, 0.105362062180244, 0.0, 0.0, 0.0]",6,[0.    0.05  0.104],0.10402154663518301,0.8940115681772633
3rd party camera app,"[0.0, 0.25]",2,[0.0625 0.125  0.1875],0.1875,0.8516478667545032
3rd party launchers,"[0.025000000000000005, -0.3333333333333333]",2,[-0.2438 -0.1542 -0.0646],-0.24375,0.6226869094629306
3rd party lock screen,"[-0.3333333333333333, 0.25]",2,[-0.1875 -0.0417  0.1042],-0.1875,0.6573648224999207
3rd party weather app,"[-0.15625, 0.0]",2,[-0.1172 -0.0781 -0.0391],-0.1171875,0.9914231909360792
4 am,"[-0.15555555555555559, 0.0]",2,[-0.1167 -0.0778 -0.0389],-0.1166666666666667,0.6812153226543536
4 digit pin,"[0.1202020202020202, -0.08333333333333333, -0.22000000000000003]",3,[-0.1517 -0.0833  0.0184],-0.15166666666666667,1.1044816486709583
4 wireless chargers,"[-0.07142857142857142, 0.0, 0.2]",3,[-0.0357  0.      0.1   ],0.1,1.206704220096445
45 mins,"[0.0, 0.0, 0.2, 0.0]",4,[0.   0.   0.05],0.05,0.8220654898403863
5 PM,"[0.0, 0.16666666666666666, 0.1125]",3,[0.0562 0.1125 0.1396],0.13958333333333334,0.8341465432481804
