,sentiment,occurences,sentimentsSummary,sentimentEdges,score
16 GB,"[0.0, 0.0, 0.05000000000000001, 0.0]",4,[0.     0.     0.0125],0.012500000000000002,1.0821145751755532
200 price range,"[0.0, -0.225]",2,[-0.1688 -0.1125 -0.0562],-0.16875,0.8308466115887911
200 price tag,"[-0.17857142857142858, 0.053333333333333344]",2,[-0.1206 -0.0626 -0.0046],-0.12059523809523809,0.7222095373848603
2017 security update,"[0.0, -0.125, 0.0]",3,[-0.0625  0.      0.    ],-0.0625,1.5111155653683856
6.0.1 update,"[-0.08, 0.25]",2,[0.0025 0.085  0.1675],0.1675,0.6429940700581986
Battery life,"[-0.1, 0.16666666666666666, 0.5]",3,[0.0333 0.1667 0.3333],0.3333333333333333,1.0501666339174147
Bluetooth device,"[0.6, 0.0]",2,[0.15 0.3  0.45],0.44999999999999996,0.7546043518191936
Bluetooth mouse,"[0.0, 0.13636363636363635, 0.4]",3,[0.0682 0.1364 0.2682],0.2681818181818182,1.10759435155312
Full metal body,"[0.35, 0.35]",2,[0.35 0.35 0.35],0.35,0.6636970688997293
Good deal,"[0.7, 0.875]",2,[0.7437 0.7875 0.8312],0.83125,0.6706686255767433
Long press,"[-0.03950617283950618, -0.03950617283950618]",2,[-0.0395 -0.0395 -0.0395],-0.03950617283950618,0.7273769861150712
One nice thing,"[0.6, 0.6]",2,[0.6 0.6 0.6],0.6,0.8724115952707859
One thing,"[0.0, 0.11818181818181818, 0.0, 0.4166666666666667]",4,[0.     0.0591 0.1928],0.1928030303030303,0.9592919002031174
PIN lock,"[0.0, -0.4]",2,[-0.3 -0.2 -0.1],-0.30000000000000004,0.8027485964117695
Power button,"[-0.031111111111111117, -0.031111111111111117, 0.1875]",3,[-0.0311 -0.0311  0.0782],0.07819444444444444,1.0119477213744235
SIM card,"[0.0, 0.125, -0.125]",3,[-0.0625  0.      0.0625],-0.0625,0.6364762053324088
Thanks,"[0.42552083333333335, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2, 0.2, 0.2]",16,[0.2 0.2 0.2],0.2,1.6395872745622253
adoptable storage,"[0.85, 0.12, 0.0]",3,[0.06  0.12  0.485],0.485,1.1505985345343501
android app thing,"[-0.4, -0.4]",2,[-0.4 -0.4 -0.4],-0.4,0.9193700785481821
anyone thinking,"[0.15, 0.0]",2,[0.0375 0.075  0.1125],0.11249999999999999,0.7849829392182313
app performance,"[0.07291666666666666, 0.0, 0.4166666666666667]",3,[0.0365 0.0729 0.2448],0.24479166666666669,1.1191884393123699
application settings,"[0.0, 0.13333333333333333]",2,[0.0333 0.0667 0.1   ],0.1,0.8514265541767236
apps,"[0.2, -0.2, 0.0, 0.35, 0.2, 0.3, 0.0, 0.4166666666666667, 0.0, 0.0]",10,[0.    0.1   0.275],0.27499999999999997,2.027540823786054
apps running,"[0.0, 0.09999999999999999]",2,[0.025 0.05  0.075],0.075,0.9057355992233422
back,"[0.1, 0.0, 0.1, 0.0, 0.25, 0.0]",6,[0.   0.05 0.1 ],0.1,1.5165898626903778
band 12,"[0.4, 0.0, 0.0]",3,[0.  0.  0.2],0.2,0.7368741184560069
battery life,"[0.0, 0.0, 0.0, 0.625, 0.3333333333333333, -0.030555555555555558, 1.0, 0.0, 0.4166666666666667, 0.0, 0.1875, 0.0, 0.2, 0.7, -0.008333333333333331, 0.3333333333333333, 0.18214285714285713, 0.0]",18,[0.     0.0911 0.3333],0.3333333333333333,2.7629146433813103
big battery,"[0.175, 0.0]",2,[0.0438 0.0875 0.1312],0.13124999999999998,0.8872067256777108
big deal,"[0.1, -0.025]",2,[0.0062 0.0375 0.0688],0.06875,0.6729493889499231
bottom,"[0.0, 0.0, 0.125]",3,[0.     0.     0.0625],0.0625,0.7832465126335479
box,"[0.0, 0.0, -0.5, 0.0]",4,[-0.125  0.     0.   ],-0.125,0.689987527211165
box charger,"[0.3111111111111111, 0.4, -0.5]",3,[-0.0944  0.3111  0.3556],0.35555555555555557,1.0741866169066185
brand,"[-0.6, 0.0, 0.2, 0.0]",4,[-0.15  0.    0.05],-0.15,0.7933440779308413
brown spot,"[0.3333333333333333, 0.13636363636363635, 0.4]",3,[0.2348 0.3333 0.3667],0.3666666666666667,0.7785625236772232
build quality,"[0.7, 0.5, 0.43333333333333335]",3,[0.4667 0.5    0.6   ],0.6,1.2114105772391228
camera app,"[0.0, 0.2, 0.0, -0.07777777777777779, 0.0, 0.0, 0.0, 0.2, 0.26, 0.3666666666666667, -0.2]",11,[0.  0.  0.2],0.2,2.442805979579263
capable option,"[0.2, 0.1]",2,[0.125 0.15  0.175],0.17500000000000002,0.6695467795961523
case,"[0.0, -0.1875, 0.0, 0.0]",4,[-0.0469  0.      0.    ],-0.046875,1.3567051808873725
certain app,"[-0.29285714285714287, 0.2523809523809523]",2,[-0.1565 -0.0202  0.1161],-0.15654761904761905,0.9032702252963422
certain band,"[0.10714285714285714, 0.3348214285714286]",2,[0.1641 0.221  0.2779],0.27790178571428575,0.7300307928012078
color reproduction,"[0.3142857142857143, -1.0]",2,[-0.6714 -0.3429 -0.0143],-0.6714285714285715,0.6016298565270061
custom ROM,"[-0.15555555555555559, 0.0, 0.2, 0.0, 0.2]",5,[0.  0.  0.2],0.2,1.5198579486664683
custom development community,"[0.0, 0.30625]",2,[0.0766 0.1531 0.2297],0.22968750000000002,0.8005020700567346
custom kernel,"[0.2, 0.0, 0.2]",3,[0.1 0.2 0.2],0.2,0.9497083107433119
custom roms,"[0.0, 0.3]",2,[0.075 0.15  0.225],0.22499999999999998,0.6373548494561655
customer service,"[0.0, 0.4, -0.15]",3,[-0.075  0.     0.2  ],0.2,1.2772162201473676
daily driver,"[-0.025, -0.2, 0.05, -0.15, 0.16666666666666666, 0.2333333333333333]",6,[-0.1188  0.0125  0.1375],0.1375,2.030298719616613
deal breaker,"[-0.09999999999999998, 0.0]",2,[-0.075 -0.05  -0.025],-0.07499999999999998,0.6570090840347022
default launcher,"[-0.25, -0.15555555555555559, 0.0, 0.0, 0.0]",5,[-0.1556  0.      0.    ],-0.15555555555555559,1.8299231811132552
default messaging app,"[0.10000000000000002, 0.0]",2,[0.025 0.05  0.075],0.07500000000000001,1.055947143148121
device,"[0.0, 0.4, 0.0, 0.0, 0.5, 0.0, 0.5, 0.4, 0.0]",9,[0.  0.  0.4],0.4,1.5584826484210035
devices,"[0.0, 0.0, 0.5]",3,[0.   0.   0.25],0.25,0.7214503684804439
doing something,"[0.25, -0.25]",2,[-0.125  0.     0.125],-0.125,0.9413494172757211
excellent fingerprint sensor,"[1.0, 0.3333333333333333]",2,[0.5    0.6667 0.8333],0.8333333333333334,1.0381090468867498
experience,"[0.0, -0.6999999999999998, 0.0]",3,[-0.35  0.    0.  ],-0.3499999999999999,0.9450418010151597
factory reset,"[0.0, 0.0, 0.0, -0.5, -0.031111111111111117]",5,[-0.0311  0.      0.    ],-0.031111111111111117,1.6492045393245405
feedback,"[0.0, 0.0, 0.2]",3,[0.  0.  0.1],0.1,0.8041778517947766
fingerprint function,"[0.0, 0.3333333333333333]",2,[0.0833 0.1667 0.25  ],0.25,0.7734372405440666
fingerprint reader,"[0.09523809523809523, 0.0, 0.3666666666666667]",3,[0.0476 0.0952 0.231 ],0.23095238095238096,1.2513411669843995
fingerprint sensor,"[0.0, 0.0, 0.0, 0.02962962962962963, 0.02962962962962963, 0.02962962962962963, 0.02962962962962963, 0.02962962962962963, 0.05000000000000001, 0.0, 0.25]",11,[0.     0.0296 0.0296],0.02962962962962963,2.897140131059521
