,sentiment,occurences,sentimentsSummary,sentimentEdges,score
Everything was working,"[0.4166666666666667, 0.4166666666666667]",2,[0.4167 0.4167 0.4167],0.4166666666666667,1.027285945043381
PC,"[0.0, 0.21666666666666667, 0.0]",3,[0.     0.     0.1083],0.10833333333333334,0.8882919928024736
Thanks,"[0.2, 0.30833333333333335, 0.2]",3,[0.2    0.2    0.2542],0.25416666666666665,0.6496710867101825
UHS-1 type,"[0.16, 0.0]",2,[0.04 0.08 0.12],0.12,0.6140874488303452
USB connection,"[0.13636363636363635, 0.0, 0.06666666666666667]",3,[0.0333 0.0667 0.1015],0.1015151515151515,1.0131856486833504
adb devices,"[0.25, 0.16666666666666669, 0.5]",3,[0.2083 0.25   0.375 ],0.375,1.2121461613376832
app video,"[0.06818181818181818, 0.0]",2,[0.017  0.0341 0.0511],0.05113636363636363,0.955150534433192
band 17,"[-0.2, 0.0, 0.0]",3,[-0.1  0.   0. ],-0.1,0.7368741184560069
battery,"[0.0, 0.21428571428571427]",2,[0.0536 0.1071 0.1607],0.1607142857142857,0.6625813755464813
battery life,"[0.0, 0.07638888888888888, 0.7, 0.25, 0.5]",5,[0.0764 0.25   0.5   ],0.5,1.5384663110304893
battery sensor software,"[0.0, 0.4]",2,[0.1 0.2 0.3],0.30000000000000004,1.1639874367266603
cache,"[0.0, 0.1, 0.4166666666666667]",3,[0.05   0.1    0.2583],0.25833333333333336,0.9167258130708441
cache partition,"[0.0, 0.0, 0.4, 0.0, 0.0, 0.4]",6,[0.  0.  0.3],0.30000000000000004,2.0847737723356903
card reader,"[0.05277777777777778, -0.15555555555555559]",2,[-0.1035 -0.0514  0.0007],-0.10347222222222226,0.7129456147747674
carriers,"[0.0, 0.4, 0.0]",3,[0.  0.  0.2],0.2,0.7534673951167414
charger,"[-0.1, 0.0, 0.0, 0.0]",4,[-0.025  0.     0.   ],-0.025,0.97026294270048
command prompt,"[0.25, 0.16666666666666669, 0.5]",3,[0.2083 0.25   0.375 ],0.375,1.0551146039265955
confirmation code,"[0.2375, 0.2375, 0.0625]",3,[0.15   0.2375 0.2375],0.2375,1.3277373371377652
developer options,"[0.0, 0.15625, 0.0, 0.125, 0.15625, 0.5]",6,[0.0312 0.1406 0.1562],0.15625,1.7271828431999854
display brightness,"[-0.07777777777777779, -0.07407407407407408, 0.0]",3,[-0.0759 -0.0741 -0.037 ],-0.07592592592592594,1.1248120314772951
email,"[0.0, 0.0625]",2,[0.0156 0.0312 0.0469],0.046875,0.6185925980006594
expandable storage,"[0.0, 0.2]",2,[0.05 0.1  0.15],0.15000000000000002,0.6869791339465586
external storage,"[0.05277777777777778, -0.0625]",2,[-0.0337 -0.0049  0.024 ],-0.033680555555555554,0.6196038520700132
fast charger,"[0.2, 0.1]",2,[0.125 0.15  0.175],0.17500000000000002,0.8057809420774842
few apps,"[-0.1, -0.2]",2,[-0.175 -0.15  -0.125],-0.17500000000000002,0.776974131162082
forums,"[0.8, 0.8, 0.15, 0.8, 0.8, 0.8]",6,[0.8 0.8 0.8],0.8,1.1902634493400286
full factory reset,"[0.35, 0.35]",2,[0.35 0.35 0.35],0.35,0.8522650182871908
ghost touch,"[0.0, 0.06818181818181818, 0.0, -0.16666666666666666, 0.8, 0.2761904761904762]",6,[0.     0.0341 0.2242],0.22418831168831171,0.9590102787734358
ghost touches,"[-0.3499999999999999, 0.2, -0.07407407407407408, 0.0]",4,[-0.1431 -0.037   0.05  ],-0.14305555555555555,1.1234569201087985
great deal,"[0.8, 0.575]",2,[0.6312 0.6875 0.7438],0.7437500000000001,0.6802248585736355
hardware issue,"[0.2708333333333333, -0.1875]",2,[-0.0729  0.0417  0.1562],0.15625,0.9010101139877079
headphone jack,"[0.0, -0.125]",2,[-0.0938 -0.0625 -0.0312],-0.09375,0.7340728556238524
heating issues,"[0.0, 0.8]",2,[0.2 0.4 0.6],0.6000000000000001,0.7129530365412816
internal memory,"[0.225, 0.05277777777777778, 0.0, 0.0, 0.175, 0.13333333333333333, 0.0, 0.0]",8,[0.     0.0264 0.1438],0.14375,1.9954189468940418
internal storage,"[0.08333333333333333, 0.0, 0.0, 0.02727272727272727, 0.0, -0.041666666666666664]",6,[0.     0.     0.0205],0.020454545454545454,1.7290044936545386
issue,"[-0.25, 0.1, 0.0, 0.1, 0.5, 0.0]",6,[0.   0.05 0.1 ],0.1,1.4127854784638918
job,"[0.005555555555555536, 0.005555555555555536, 0.005555555555555536, 0.005555555555555536]",4,[0.0056 0.0056 0.0056],0.005555555555555536,0.9762716555281628
lot,"[0.0, 0.03333333333333333]",2,[0.0083 0.0167 0.025 ],0.025,0.681347516890446
low battery,"[0.075, -0.07777777777777779]",2,[-0.0396 -0.0014  0.0368],-0.039583333333333345,0.9683383115337347
low volume,"[0.0, 0.11481481481481481]",2,[0.0287 0.0574 0.0861],0.08611111111111111,0.8469224859120653
music playing,"[0.0, 0.1]",2,[0.025 0.05  0.075],0.07500000000000001,0.6270371639345582
new device software,"[0.13636363636363635, 0.13636363636363635]",2,[0.1364 0.1364 0.1364],0.13636363636363635,1.0411974214743904
new one,"[0.13636363636363635, 0.04545454545454545, 0.06818181818181818, 0.06818181818181818]",4,[0.0625 0.0682 0.0852],0.08522727272727272,0.9143459080972686
original files,"[0.1875, -0.041666666666666664]",2,[0.0156 0.0729 0.1302],0.13020833333333334,0.8136582723293905
other forums,"[-0.125, -0.125]",2,[-0.125 -0.125 -0.125],-0.125,0.8550916786676963
other one,"[-0.0625, 0.11249999999999996]",2,[-0.0188  0.025   0.0687],0.06874999999999998,0.6325038078476021
other way,"[0.0625, -0.125]",2,[-0.0781 -0.0312  0.0156],-0.078125,0.7974176335415595
other words,"[-0.125, -0.125]",2,[-0.125 -0.125 -0.125],-0.125,0.7919774246673725
portable storage,"[0.0, 0.02727272727272727]",2,[0.0068 0.0136 0.0205],0.020454545454545454,0.6298592380275886
power button,"[0.25, -0.07777777777777779, 0.0, 0.05, 0.0]",5,[0.   0.   0.05],0.05,1.482476616164373
problem,"[0.0, 0.08333333333333333, 0.45, 0.10000000000000002]",4,[0.0625 0.0917 0.1875],0.1875,1.376838250692379
proper driver,"[-0.07777777777777779, 0.0]",2,[-0.0583 -0.0389 -0.0194],-0.05833333333333335,0.8124975936112705
replacement,"[0.0, 0.7]",2,[0.175 0.35  0.525],0.5249999999999999,0.6214396282407595
safe mode,"[0.3333333333333333, 0.25, 0.5, 0.08333333333333333]",4,[0.2083 0.2917 0.375 ],0.375,1.3347488689603142
same thing,"[0.0, 0.31212121212121213, 0.0, 0.08333333333333333, 0.0, 0.0, 0.05]",7,[0.     0.     0.0667],0.06666666666666667,2.4505959412473395
security key box,"[0.0, 0.125]",2,[0.0312 0.0625 0.0938],0.09375,0.9769755356838721
settings app,"[0.0, 0.10000000000000002]",2,[0.025 0.05  0.075],0.07500000000000001,0.9610072625878854
system memory,"[0.7, 0.43333333333333335, 0.2]",3,[0.3167 0.4333 0.5667],0.5666666666666667,1.1298264324006901
system settings,"[-0.25, -0.25]",2,[-0.25 -0.25 -0.25],-0.25,0.8001390144465215
text message,"[0.13392857142857142, 0.0]",2,[0.0335 0.067  0.1004],0.10044642857142858,0.7304064627585877
thanks,"[0.525, 0.2, 0.2, 0.2]",4,[0.2    0.2    0.2812],0.28125,0.8197936372811127
third party app,"[0.25, 0.0]",2,[0.0625 0.125  0.1875],0.1875,1.009777465450069
tried doing,"[0.0, 0.4]",2,[0.1 0.2 0.3],0.30000000000000004,0.7587898409765728
turbo charging,"[-0.25, 0.0, 0.2, 0.12333333333333334, 0.0]",5,[0.     0.     0.1233],0.12333333333333334,1.0101022697543918
usb cable,"[0.23194444444444445, -0.16666666666666666]",2,[-0.067   0.0326  0.1323],0.13229166666666667,0.791909410489365
usb debugging,"[0.0, 0.0, 0.5]",3,[0.   0.   0.25],0.25,1.0476778319523514
wakelock Detector app,"[0.5, 0.0]",2,[0.125 0.25  0.375],0.375,0.8493860597492605
was thinking,"[0.13636363636363635, 0.08888888888888889]",2,[0.1008 0.1126 0.1245],0.12449494949494949,0.9325061528129835
was working,"[0.4166666666666667, 0.20833333333333334, 0.0]",3,[0.1042 0.2083 0.3125],0.3125,1.4148036473335466
way,"[0.8, 0.0, 0.05000000000000001, -0.5]",4,[-0.125   0.025   0.2375],0.23750000000000002,0.7100828515005535
weird reviews,"[-0.25, -0.03749999999999999]",2,[-0.1969 -0.1438 -0.0906],-0.196875,0.7558372530675023
while,"[0.0, 0.0, -0.15]",3,[-0.075  0.     0.   ],-0.075,1.0172938955148239
working,"[0.0, 0.0, -0.025]",3,[-0.0125  0.      0.    ],-0.0125,0.8280881816661183
