,sentiment,occurences,sentimentsSummary,sentimentEdges,score
/system partition,"[0.6, 0.0, 0.0, 0.0]",4,[0.   0.   0.15],0.15,0.888122526415408
1 GB,"[0.0, 0.06818181818181818, -0.0666666666666667, 0.5, 0.0, -0.16666666666666666, 0.07777777777777779, 0.07500000000000002, -0.14583333333333334, -0.16666666666666666, 0.55, 0.12222222222222222]",12,[-0.0865  0.0341  0.0889],0.0888888888888889,1.9396700867440815
1 MB,"[-0.2, -0.06666666666666667, 0.0, 0.0]",4,[-0.1    -0.0333  0.    ],-0.1,0.9874028325299522
1 app,"[0.0, 1.0]",2,[0.25 0.5  0.75],0.75,0.7061292862153775
1 bar,"[0.0, -0.15, 0.0]",3,[-0.075  0.     0.   ],-0.075,0.6827060121432827
1 contact,"[0.5, 0.01111111111111109, -0.3]",3,[-0.1444  0.0111  0.2556],0.25555555555555554,0.6373204384616533
1 gb,"[0.0, -0.07142857142857142, -0.07142857142857142, -0.1875, 0.4, 0.15, -0.16666666666666666]",7,[-0.119  -0.0714  0.075 ],-0.11904761904761904,1.5189398394246814
1 gb plan,"[0.0, -0.125]",2,[-0.0938 -0.0625 -0.0312],-0.09375,0.7444939360263932
1 gig,"[0.4, 0.0, 0.5, 0.0]",4,[0.    0.2   0.425],0.42500000000000004,0.9463178693424912
1 min,"[0.8, -0.15555555555555559, 0.0]",3,[-0.0778  0.      0.4   ],0.4,0.8338067744123265
1 person,"[0.175, 0.0, 0.25]",3,[0.0875 0.175  0.2125],0.2125,0.9690828813114275
1 thing,"[0.1898148148148148, 0.2, 0.0, -0.16666666666666666]",4,[-0.0417  0.0949  0.1924],0.1923611111111111,0.9592919002031174
1 update,"[0.0, -0.35, 0.55, 0.55]",4,[-0.0875  0.275   0.55  ],0.55,1.2859881401163973
10 GB,"[0.05, 0.0, 0.390625]",3,[0.025  0.05   0.2203],0.2203125,0.8575555115685283
10 bucks,"[0.0, 0.8, 0.0, 0.0]",4,[0.  0.  0.2],0.2,0.7256725340573227
10 min,"[0.0, -0.022222222222222216, 0.0, -0.125]",4,[-0.0479 -0.0111  0.    ],-0.04791666666666666,1.0521470054123618
10 mins,"[-0.15000000000000002, 0.0, 0.0, 0.0, -0.15185185185185188]",5,[-0.15  0.    0.  ],-0.15000000000000002,0.9543884783488673
10 people,"[0.2, 0.0, 0.0]",3,[0.  0.  0.1],0.1,0.6193370651682241
10 pm,"[0.0, 0.0, 0.4333333333333333, 0.25]",4,[0.     0.125  0.2958],0.29583333333333334,1.0525757459481149
10 posts,"[0.0, 0.0, 0.0, 0.25, 0.014962121212121215]",5,[0.    0.    0.015],0.014962121212121215,1.4406023097638938
10.5 GB,"[0.4, -0.15625, 0.26666666666666666, 0.0]",4,[-0.0391  0.1333  0.3   ],0.30000000000000004,1.0821145751755532
100 MB,"[0.2, 0.0, 0.0, 0.0, 0.3833333333333333]",5,[0.  0.  0.2],0.2,1.1463391889113286
100 contacts,"[-0.2, 0.0, 0.0]",3,[-0.1  0.   0. ],-0.1,0.9340020302523049
100 percent,"[0.5, 0.5, 0.5, 0.0]",4,[0.375 0.5   0.5  ],0.5,1.0612834474565058
1080p video,"[0.0, 0.0, 0.35]",3,[0.    0.    0.175],0.175,0.864835293489991
128 GB,"[0.0, 0.0, 0.0, 0.08541666666666665, 0.0, 0.25, 0.0]",7,[0.     0.     0.0427],0.04270833333333333,1.5189398394246814
128 GB SD card,"[0.0, 0.0, 0.5]",3,[0.   0.   0.25],0.25,1.5752261410255577
128 GB card,"[0.05, 0.0, 0.0, 0.15, 0.125]",5,[0.    0.05  0.125],0.125,1.7506768849383236
128 gb,"[0.3, 0.03482142857142857, 0.0, 0.3666666666666667]",4,[0.0261 0.1674 0.3167],0.31666666666666665,1.0821145751755532
128 gb cards,"[0.5, 1.0]",2,[0.625 0.75  0.875],0.875,0.8136852560126993
152 apps,"[0.0, 0.3111111111111111]",2,[0.0778 0.1556 0.2333],0.23333333333333334,0.6103506053928607
16 GB,"[0.0, 0.0, 0.0, 0.0, 0.2, 0.125, -0.0666666666666667, 0.0, -0.07142857142857142, 0.0, -0.125, 0.25, 0.0, 0.0, 0.1, 0.25, 0.0, 0.16666666666666666, 0.16666666666666666, 0.0, -0.2, 0.36071428571428577, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.875, 0.19545454545454544, 0.0, 0.09166666666666667]",35,[0.     0.     0.1458],0.14583333333333331,2.775235956418291
16 GB card,"[0.0, -0.07142857142857142, 0.5]",3,[-0.0357  0.      0.25  ],0.25,1.1950228862023284
16 GB internal storage,"[0.04545454545454545, 0.0, 0.16666666666666666]",3,[0.0227 0.0455 0.1061],0.10606060606060605,1.4688042014172278
16 gb,"[0.25, -0.07142857142857142, 0.4, 0.0, 0.0, 0.35, 0.0, 0.0]",8,[0.    0.    0.275],0.275,1.6231718627633298
16 gb storage,"[-0.15, 0.1875]",2,[-0.0656  0.0188  0.1031],0.103125,0.7734978421270414
