,sentiment,occurences,sentimentsSummary,sentimentEdges,score
battery life,"[-0.3333333333333333, 0.39375, 0.0, 0.0, 1.0]",5,[0.     0.     0.3938],0.39375,1.5384663110304893
screen time,"[-0.4, 0.0]",2,[-0.3 -0.2 -0.1],-0.30000000000000004,0.6115754562664989
