,sentiment,occurences,sentimentsSummary,sentimentEdges,score
1st full charge,"[0.35, 0.35]",2,[0.35 0.35 0.35],0.35,0.6268118596108575
3 years,"[0.0, 0.0, 0.25]",3,[0.    0.    0.125],0.125,0.7382303875676878
7 am,"[0.012499999999999997, 0.0]",2,[0.0031 0.0062 0.0094],0.009374999999999998,0.6812153226543536
api auto mode,"[0.0048076923076923045, 0.0048076923076923045]",2,[0.0048 0.0048 0.0048],0.0048076923076923045,0.8511322712305393
app,"[0.2, -0.23076923076923078, 0.42500000000000004]",3,[-0.0154  0.2     0.3125],0.3125,1.1191884393123699
at&t version,"[-0.8, -0.16666666666666666, -0.16666666666666666]",3,[-0.4833 -0.1667 -0.1667],-0.48333333333333334,0.7044425401707985
back cameras,"[0.16666666666666666, 0.0]",2,[0.0417 0.0833 0.125 ],0.125,0.768583605908911
battery life,"[0.0, 1.0, 0.2914285714285714, -0.09583333333333334, 0.17222222222222222, 0.0, -0.8, 0.09722222222222225, 0.4333333333333333, 0.0, 0.09, 0.03666666666666667, 0.42500000000000004]",13,[0.     0.09   0.2914],0.2914285714285714,2.4518424385727586
blue light,"[0.19000000000000003, 0.08148148148148147]",2,[0.1086 0.1357 0.1629],0.1628703703703704,0.6623723079533335
build quality,"[0.6666666666666666, 0.6333333333333333, 0.125]",3,[0.3792 0.6333 0.65  ],0.6499999999999999,1.2114105772391228
call quality,"[0.475, -0.35714285714285715]",2,[-0.1491  0.0589  0.267 ],0.26696428571428565,0.703932686307918
calls,"[0.10833333333333335, -0.13333333333333328, -0.16666666666666666]",3,[-0.15   -0.1333 -0.0125],-0.14999999999999997,0.8630834253914289
camera app,"[-0.1, -0.04999999999999993, -0.0029761904761904934]",3,[-0.075  -0.05   -0.0265],-0.07499999999999997,1.1191884393123699
classic car,"[0.16666666666666666, 0.16666666666666666]",2,[0.1667 0.1667 0.1667],0.16666666666666666,0.6262899993890222
custom roms,"[0.625, 0.0, 0.75, -0.36875]",4,[-0.0922  0.3125  0.6562],0.65625,1.274709698912331
dark theme,"[-0.17916666666666667, -0.17916666666666667]",2,[-0.1792 -0.1792 -0.1792],-0.17916666666666667,0.7184168705256745
day one,"[0.09722222222222225, 0.0]",2,[0.0243 0.0486 0.0729],0.07291666666666669,0.6036477988584675
developer settings,"[0.0, -0.17916666666666667]",2,[-0.1344 -0.0896 -0.0448],-0.134375,0.7732283507108519
device,"[0.0, 0.16666666666666666, -1.0]",3,[-0.5     0.      0.0833],-0.5,0.7792413242105017
direct sunlight,"[0.1, 0.2333333333333333, -0.13333333333333328, 0.5, 0.3]",5,[0.1    0.2333 0.3   ],0.3,1.492879247369901
fast charging,"[0.18333333333333335, 0.2]",2,[0.1875 0.1917 0.1958],0.19583333333333336,0.7746580018020589
finger print sensor,"[0.44999999999999996, 0.55, 0.8]",3,[0.5   0.55  0.675],0.675,1.5852221036692622
first full charge,"[0.3, 0.4333333333333333]",2,[0.3333 0.3667 0.4   ],0.39999999999999997,0.6268118596108575
