,sentiment,occurences,sentimentsSummary,sentimentEdges,score
audio recording,"[0.45499999999999996, -0.041666666666666664]",2,[0.0825 0.2067 0.3308],0.33083333333333326,0.6248049650470424
white noise,"[-0.041666666666666664, -0.041666666666666664]",2,[-0.0417 -0.0417 -0.0417],-0.041666666666666664,0.6772706329969216
